# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=352 step_z=0.01000
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=unset,unset,unset
# trigger_kind=derivative trigger_axis=2
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,5293.669,323.978,315.458
0.01000,5255.795,343.318,296.989
0.02000,5260.562,342.058,266.447
0.02999,5236.392,339.290,281.045
0.03999,5270.596,334.472,308.826
0.04999,5269.573,325.968,286.029
0.05999,5278.974,320.688,275.922
0.06999,5275.453,349.104,279.303
0.07998,5282.582,341.271,299.165
0.08998,5308.595,344.143,313.515
0.09998,5245.230,185.214,229.181
0.10997,5238.182,169.557,123.511
