# freq=73.00 accel_per_hz=120.0 speed=1.0000
# win_n=87 step_z=0.02999
# warmup=0.800
# halt_floor=0.0620,0.5220,0.3400
# deriv_floor=0.0930,0.7830,0.5100
# drawdown_thresh=0.1000,1.2550,0.5845
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,8581.906,153.738,1145.409
0.02998,8484.047,320.465,923.576
0.05996,8516.731,149.968,1086.120
0.08995,8551.251,275.374,1070.829
0.11993,8490.601,264.045,927.813
0.14992,8377.014,250.633,859.184
0.17991,8643.340,370.376,1001.115
0.20991,8590.996,244.319,1193.193
0.23990,8460.694,287.823,974.417
0.26989,8654.592,244.387,1158.342
0.29988,8622.269,257.543,1145.824
0.32988,8599.609,199.752,1054.235
0.35987,8537.105,243.843,1110.331
0.38986,8616.678,287.414,1140.277
0.41985,8535.142,280.362,979.915
0.44985,8440.852,349.614,953.382
0.47984,8695.993,255.363,1038.277
0.50983,8530.372,231.561,975.269
0.53982,8596.934,207.797,1038.907
0.56981,8605.828,379.364,1003.344
0.59981,8619.543,314.855,1171.008
0.62980,8641.105,287.520,1066.659
0.65979,8545.551,331.183,905.858
0.68979,8619.655,208.524,1086.700
0.71978,8689.432,286.694,1101.881
0.74977,8522.627,361.412,985.094
0.77977,8655.017,278.573,1061.515
0.80975,8641.202,279.820,1096.201
0.83974,8607.650,275.118,1016.182
0.86973,8673.489,305.622,1056.031
0.89972,8613.829,305.437,1057.297
0.92971,8682.485,234.383,993.041
0.95970,8561.247,392.530,987.107
0.98969,8693.522,202.264,1199.612
1.01968,8635.439,283.077,1036.377
1.04967,8546.190,268.038,1028.924
1.07966,8638.606,380.224,980.849
1.10965,8687.798,237.280,1110.643
1.13963,8571.858,274.146,980.971
1.16962,8726.830,327.450,1006.054
1.19960,8661.970,316.813,1008.166
1.22959,8768.433,311.915,1188.726
1.25958,8570.867,289.427,995.438
