# freq=73.41 accel_per_hz=120.0 speed=0.2000
# win_n=217 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,17049.062,372.669,2309.740
0.01000,16970.518,204.540,2344.320
0.02000,16941.564,292.331,2262.410
0.03000,17144.037,335.325,2371.658
0.04000,17015.534,309.318,2400.658
0.05000,16958.361,287.726,2405.047
0.06000,17270.724,342.911,2504.929
0.07000,17081.084,441.252,2257.170
0.08000,17061.213,242.725,2417.384
0.09001,17166.879,246.035,2579.570
0.10001,16883.662,145.938,2315.497
0.11001,16775.576,322.406,2280.569
0.12001,16946.032,397.782,2359.836
0.13001,16911.902,331.495,2199.867
0.14002,16744.387,351.805,2211.246
0.15002,17001.236,259.849,2479.288
0.16002,16863.989,227.137,2385.950
0.17002,16714.154,249.625,2182.694
0.18002,17043.335,228.860,2458.727
0.19002,16868.675,278.892,2373.129
0.20002,16956.232,342.356,2426.439
0.21002,17022.265,275.718,2415.630
0.22002,16934.798,227.768,2449.125
0.23002,17063.450,216.140,2589.253
0.24002,16999.486,294.368,2259.781
0.25003,16995.482,318.466,2436.045
0.26003,16996.989,237.156,2451.877
0.27003,17098.610,296.135,2491.507
0.28003,16985.288,212.244,2563.791
0.29003,17069.241,341.660,2389.064
0.30004,17009.037,323.758,2378.365
0.31004,16942.249,272.501,2537.971
0.32004,17311.630,336.625,2640.831
0.33004,16897.885,235.181,2522.475
0.34005,17121.834,322.561,2534.147
0.35005,17233.552,344.180,2572.137
0.36005,16774.712,345.787,2245.469
0.37005,16923.349,253.942,2329.444
0.38005,17038.415,237.071,2549.862
0.39006,17007.983,310.254,2554.892
0.40006,16952.880,489.952,2264.226
0.41006,16790.106,203.186,2411.783
0.42007,16760.303,353.340,2360.715
0.43007,16897.923,264.130,2322.153
0.44007,16949.668,319.261,2517.706
0.45007,17236.909,481.306,2721.379
0.46008,17005.768,205.396,2509.875
0.47008,17045.692,311.635,2477.238
0.48008,17130.832,247.958,2571.333
0.49009,16949.252,321.885,2334.013
0.50009,16991.767,417.002,2334.702
0.51009,17159.664,352.983,2565.662
0.52010,16903.360,211.726,2494.345
0.53010,16956.179,134.825,2569.501
0.54010,16949.678,202.166,2386.897
0.55011,16924.785,382.743,2463.223
0.56011,16905.216,239.997,2389.199
0.57011,17251.366,349.444,2485.987
0.58011,16832.621,365.083,2338.018
0.59012,16704.902,377.174,2195.675
0.60012,16913.292,278.377,2510.376
0.61012,17188.868,376.114,2529.768
0.62013,17197.410,466.553,2592.966
0.63013,16951.743,341.479,2574.804
0.64014,16583.985,342.552,2288.356
0.65014,17060.513,295.132,2577.736
0.66014,17223.760,333.528,2727.013
0.67015,17112.726,423.906,2514.584
0.68015,17227.792,414.017,2498.195
0.69015,16867.624,319.962,2388.303
0.70016,16994.170,218.443,2536.412
0.71016,17168.449,302.266,2570.328
0.72016,16803.607,211.524,2318.196
0.73016,17058.616,250.106,2414.804
0.74017,17123.844,397.934,2518.938
0.75017,16987.788,297.178,2452.217
0.76017,17117.921,308.212,2477.520
0.77018,17180.292,322.044,2684.856
0.78018,16828.175,305.139,2446.147
0.79018,17094.220,280.728,2499.435
0.80019,16776.643,265.757,2277.502
0.81019,16944.516,344.909,2380.262
0.82019,16910.695,315.247,2477.164
0.83020,16773.212,246.441,2407.456
0.84020,16704.120,384.310,2294.801
0.85020,16793.803,298.109,2401.349
0.86021,16860.821,186.270,2322.819
0.87021,16679.239,348.587,2111.571
0.88021,16829.032,253.957,2443.211
0.89021,16857.191,197.166,2467.727
0.90022,17091.993,387.078,2539.894
0.91022,16726.475,346.686,2404.996
0.92022,16781.808,336.973,2364.362
0.93023,16850.976,387.377,2387.457
0.94023,16694.997,457.478,2265.844
0.95023,16840.662,565.070,2215.109
0.96023,16593.161,436.984,2065.490
0.97024,16798.406,292.396,2347.610
0.98024,16936.175,310.978,2328.975
0.99024,16612.930,413.715,2202.353
1.00025,16855.604,462.400,2456.501
1.01025,17008.924,404.435,2484.363
1.02025,17160.053,407.936,2589.586
1.03025,17012.031,399.060,2504.701
1.04025,16764.328,336.214,2336.657
1.05026,16636.421,267.250,2421.225
1.06026,16776.806,311.454,2319.776
1.07026,16805.016,328.842,2365.966
1.08026,16887.801,380.578,2434.680
1.09026,16957.476,238.947,2282.875
1.10026,16966.076,374.266,2344.987
1.11027,16824.478,393.507,2344.009
1.12027,17109.693,301.809,2626.421
1.13027,17054.044,332.073,2647.232
1.14027,17038.181,376.670,2581.346
1.15028,17006.536,332.984,2456.368
1.16028,16805.147,240.373,2391.622
1.17028,16919.213,279.653,2488.971
1.18028,16776.492,284.845,2408.425
1.19028,16877.045,412.210,2420.427
1.20029,16954.536,402.855,2477.886
1.21029,16814.225,390.166,2296.784
1.22029,17010.592,530.192,2492.083
1.23029,16897.552,306.192,2328.775
1.24030,16861.247,184.493,2396.070
1.25030,16981.703,339.860,2535.294
1.26030,16970.312,406.005,2399.000
1.27031,16791.461,305.957,2342.640
1.28031,16765.903,310.100,2392.259
1.29031,17040.701,315.675,2633.058
1.30032,16975.722,407.041,2513.448
1.31032,17082.434,477.690,2467.485
1.32032,16993.691,300.516,2607.832
1.33032,17086.638,287.203,2659.458
1.34032,16940.882,232.450,2498.016
1.35033,16804.115,381.559,2333.976
1.36033,16879.177,326.830,2403.611
1.37033,16914.937,239.501,2470.311
1.38033,16578.761,233.082,2281.415
1.39033,16609.608,169.997,2274.507
1.40034,16628.678,157.866,2281.753
1.41034,16927.358,439.917,2367.031
1.42034,16993.237,309.307,2548.067
1.43034,16691.400,239.759,2218.014
1.44035,16604.637,227.571,2235.131
1.45035,16866.739,217.858,2466.078
1.46035,16807.298,158.435,2465.245
1.47036,16948.322,450.391,2450.214
1.48036,16955.628,377.487,2431.324
1.49036,16767.888,219.012,2383.588
1.50036,16744.295,264.639,2211.577
1.51037,16845.718,245.861,2315.467
1.52037,16684.243,292.217,2299.275
1.53037,17169.560,513.692,2521.816
1.54037,16853.221,269.936,2271.404
1.55038,16914.844,332.143,2286.667
1.56038,16887.953,208.430,2423.410
1.57038,16852.556,296.969,2397.579
1.58038,16818.211,346.575,2361.144
1.59039,17060.127,421.932,2458.227
1.60039,16924.720,215.895,2447.858
1.61039,16901.484,160.626,2383.894
1.62039,16931.833,305.702,2409.085
1.63040,16839.033,310.080,2390.388
1.64040,17035.350,289.017,2616.266
1.65040,17053.831,360.055,2474.451
