# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0560,0.3530,0.0870
# deriv_floor=0.0840,0.5295,0.1305
# drawdown_thresh=0.1000,2.8355,0.1681
# trigger_kind=derivative trigger_axis=1
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,2997.045,62.709,1029.584
0.01000,3019.984,72.894,990.069
0.02000,3006.680,78.056,992.638
0.03000,2949.405,56.929,962.454
0.04000,3007.044,72.318,998.386
0.05000,2995.099,161.136,978.951
0.06000,2950.333,94.720,977.039
0.07000,2994.711,52.551,1020.905
0.08000,3000.537,110.651,961.645
0.09000,3000.411,45.419,1008.839
0.10000,2992.039,42.416,977.037
0.11000,3024.013,61.205,1032.146
0.12000,2978.210,88.903,952.591
0.13001,2973.897,94.148,1035.840
0.14001,3005.165,44.074,1005.666
0.15001,3017.352,50.974,1005.155
0.16001,2955.894,107.859,972.112
0.17002,2979.640,85.958,994.060
0.18002,2963.935,71.530,984.817
0.19002,2974.916,80.746,1008.814
0.20002,2929.161,84.333,1000.417
0.21002,2989.227,54.215,1018.177
0.22002,3008.850,91.131,1017.279
0.23002,2950.276,152.121,965.968
0.24002,2986.045,34.817,976.504
0.25002,3001.102,99.677,997.377
0.26003,2982.436,99.152,985.733
0.27003,2981.600,60.273,1021.301
0.28003,2981.951,83.517,994.378
0.29003,2990.413,87.217,995.563
0.30003,2975.511,81.530,1007.424
0.31003,2992.466,101.108,987.959
0.32003,2989.680,57.203,971.007
0.33003,2939.322,67.328,983.064
0.34003,2953.606,98.052,1020.189
0.35003,2996.663,51.592,1003.605
0.36003,2966.630,148.948,1022.511
0.37003,2958.476,56.971,993.710
0.38004,2980.146,42.309,999.267
0.39004,2979.309,78.741,967.828
0.40004,2939.655,110.724,980.467
0.41004,2978.545,82.577,979.070
0.42004,2976.416,82.871,977.505
0.43004,2953.511,60.839,993.849
0.44005,2972.902,50.628,960.391
0.45005,2995.495,76.872,988.534
0.46005,2983.929,105.270,980.554
0.47005,3003.655,94.663,1001.728
0.48005,2993.537,85.248,988.912
0.49005,2988.767,51.178,983.622
0.50005,2973.035,87.535,967.516
0.51005,3005.599,77.874,997.962
0.52005,3015.574,108.312,999.393
0.53004,2954.503,140.712,982.075
0.54004,3012.455,71.634,981.451
0.55005,2993.442,49.396,993.736
0.56005,2996.225,103.978,1001.064
0.57005,2955.101,122.155,971.555
0.58005,2997.863,51.048,984.814
0.59005,2964.636,48.838,950.865
0.60005,2945.513,63.666,953.912
0.61005,3003.446,90.333,1007.252
0.62005,3008.565,129.669,1026.952
0.63005,2918.990,64.129,926.963
0.64005,2970.566,78.160,972.917
0.65006,2963.567,50.624,957.591
0.66006,2972.245,70.567,971.925
0.67006,3001.793,104.786,995.507
0.68006,2997.490,36.339,1036.600
0.69006,2977.481,72.675,966.045
0.70006,2946.894,67.074,979.472
0.71006,2985.223,74.242,970.155
0.72007,2953.982,130.477,994.455
0.73007,2952.200,65.417,1029.685
0.74007,2997.993,67.345,985.958
0.75007,2983.901,44.310,952.516
0.76007,2993.626,112.123,1015.771
0.77007,2986.994,34.487,989.083
0.78007,3004.688,91.004,999.228
0.79007,2952.515,40.874,1002.456
0.80007,2961.499,16.360,1029.446
