# freq=118.75 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.12500 reps=1
# x=80.785 y=30.000
# air_amp=175.696 contact_amp=79.308
# note=textured-PEI-side
z,amp,tag,rep
0.27500,54.902,warm,-1
0.27500,48.459,warm,-1
0.27500,43.011,warm,-1
0.27500,63.129,warm,-1
0.27500,106.862,warm,-1
0.27500,137.448,warm,-1
0.27500,165.043,warm,-1
0.27500,87.788,warm,-1
0.27500,94.184,warm,-1
0.27500,145.795,warm,-1
0.27500,152.165,warm,-1
0.27500,149.701,warm,-1
0.27500,136.424,warm,-1
0.27500,145.088,warm,-1
0.27500,183.767,warm,-1
0.27500,191.685,warm,-1
0.27500,176.926,warm,-1
0.27500,163.040,warm,-1
0.27500,146.170,warm,-1
0.27500,138.844,warm,-1
0.27500,140.645,warm,-1
0.27500,155.652,warm,-1
0.27500,97.625,warm,-1
0.27500,140.783,warm,-1
0.27500,191.006,warm,-1
0.27500,160.100,warm,-1
0.27500,173.422,warm,-1
0.27500,195.207,warm,-1
0.27500,168.013,warm,-1
0.27500,173.152,warm,-1
0.27500,148.296,warm,-1
0.27500,200.319,warm,-1
0.27500,205.355,warm,-1
0.27500,153.036,warm,-1
0.27500,107.787,warm,-1
0.27500,140.537,warm,-1
0.27500,156.147,warm,-1
0.27500,110.438,warm,-1
0.27500,125.113,warm,-1
0.27500,137.116,warm,-1
0.27500,150.879,warm,-1
0.27500,115.745,warm,-1
0.27079,203.096,down,0
0.26026,184.041,down,0
0.24974,177.468,down,0
0.23921,234.428,down,0
0.22868,234.322,down,0
0.21816,187.692,down,0
0.20763,173.581,down,0
0.19711,206.889,down,0
0.18658,174.201,down,0
0.17605,164.045,down,0
0.16553,180.613,down,0
0.15500,145.075,down,0
0.14447,139.221,down,0
0.13395,214.836,down,0
0.12342,278.426,down,0
0.11289,193.953,down,0
0.10237,193.271,down,0
0.09184,178.647,down,0
0.08132,86.340,down,0
0.07079,56.544,down,0
0.06026,107.165,down,0
0.04974,79.308,down,0
0.03921,40.189,down,0
0.02868,69.898,down,0
0.01816,100.048,down,0
0.00763,148.252,down,0
-0.00289,202.395,down,0
-0.01342,195.947,down,0
-0.02395,210.231,down,0
-0.03447,187.227,down,0
-0.04500,113.083,down,0
-0.05553,149.187,down,0
-0.06605,157.922,down,0
-0.07658,107.804,down,0
-0.08711,115.358,down,0
-0.09763,174.967,down,0
-0.10816,129.714,down,0
-0.11868,105.444,down,0
-0.12500,115.494,contact,0
-0.12500,127.689,contact,0
-0.12500,169.120,contact,0
-0.12500,109.563,contact,0
-0.12500,108.541,contact,0
-0.12500,133.163,contact,0
-0.12500,127.874,contact,0
-0.12500,163.824,contact,0
-0.12500,133.512,contact,0
-0.12500,125.001,contact,0
-0.12500,151.496,contact,0
-0.12500,157.193,contact,0
-0.12500,152.301,contact,0
-0.12500,149.234,contact,0
-0.12500,147.021,contact,0
-0.12500,163.787,contact,0
-0.12500,150.007,contact,0
-0.12500,112.606,contact,0
-0.12500,104.113,contact,0
-0.12289,75.214,up,0
-0.11237,90.608,up,0
-0.10184,111.354,up,0
-0.09132,139.349,up,0
-0.08079,117.652,up,0
-0.07026,117.888,up,0
-0.05974,112.360,up,0
-0.04921,93.735,up,0
-0.03868,159.591,up,0
-0.02816,162.391,up,0
-0.01763,207.980,up,0
-0.00711,283.608,up,0
0.00342,292.345,up,0
0.01395,216.426,up,0
0.02447,260.690,up,0
0.03500,278.985,up,0
0.04553,219.432,up,0
0.05605,140.136,up,0
0.06658,106.234,up,0
0.07711,134.905,up,0
0.08763,135.130,up,0
0.09816,84.891,up,0
0.10868,73.962,up,0
0.11921,108.255,up,0
0.12974,148.349,up,0
0.14026,114.042,up,0
0.15079,103.144,up,0
0.16132,122.113,up,0
0.17184,164.624,up,0
0.18237,134.203,up,0
0.19289,153.367,up,0
0.20342,154.227,up,0
0.21395,150.562,up,0
0.22447,140.841,up,0
0.23500,180.919,up,0
0.24553,236.278,up,0
0.25605,231.818,up,0
0.26658,174.860,up,0
0.27500,214.834,air,0
0.27500,223.413,air,0
0.27500,212.495,air,0
0.27500,237.505,air,0
0.27500,227.247,air,0
0.27500,171.243,air,0
0.27500,163.300,air,0
0.27500,152.819,air,0
0.27500,204.497,air,0
0.27500,171.505,air,0
0.27500,114.157,air,0
0.27500,183.769,air,0
0.27500,232.599,air,0
0.27500,175.696,air,0
0.27500,168.946,air,0
0.27500,153.124,air,0
0.27500,104.746,air,0
0.27500,134.985,air,0
0.27500,203.099,air,0
# outcome=confirmed drop=0.5486 thresh=0.2000 step_snr=2.17 via=ratio
