# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=351 step_z=0.01000
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,4000.496,543.007,76.458
0.01000,3978.481,578.575,88.742
0.02000,3962.874,600.282,73.027
0.03000,3943.713,574.992,59.181
0.04000,3933.735,511.785,62.024
0.05000,3944.016,513.492,60.680
0.06000,3933.762,518.388,69.673
0.07000,3937.778,533.297,69.632
0.07999,3935.722,519.831,68.940
0.08999,3930.277,526.788,69.192
0.09999,3911.180,522.411,68.942
0.10999,3911.101,503.553,65.681
0.11999,3876.532,490.538,82.239
0.12999,3876.651,491.428,67.519
0.13999,3864.730,492.243,64.443
0.14999,3839.916,454.612,80.061
0.15999,3825.396,454.115,62.113
0.16998,3851.068,482.293,63.501
0.17998,3837.088,455.718,58.351
0.18998,3836.652,489.066,69.867
0.19998,3830.482,488.574,81.791
0.20998,3828.008,464.554,77.783
