# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.50000 reps=1
# x=100.000 y=25.000
# air_amp=2404.936 contact_amp=931.516
# note=textured-PEI-side
z,amp,tag,rep
0.30000,101.333,warm,-1
0.30000,951.220,warm,-1
0.30000,2077.273,warm,-1
0.30000,2451.464,warm,-1
0.30000,2469.047,warm,-1
0.30000,2434.753,warm,-1
0.30000,2371.219,warm,-1
0.30000,2456.842,warm,-1
0.30000,2535.041,warm,-1
0.30000,2450.640,warm,-1
0.30000,2445.728,warm,-1
0.30000,2533.335,warm,-1
0.30000,2436.690,warm,-1
0.30000,2353.660,warm,-1
0.30000,2358.285,warm,-1
0.30000,2390.910,warm,-1
0.27949,2343.971,down,0
0.25214,2300.694,down,0
0.22479,2311.405,down,0
0.19744,2120.418,down,0
0.17009,2169.771,down,0
0.14274,2224.117,down,0
0.11538,2138.345,down,0
0.08803,1937.716,down,0
0.06068,1883.498,down,0
0.03333,1875.193,down,0
0.00598,1779.608,down,0
-0.02137,1553.482,down,0
-0.04872,1401.860,down,0
-0.07607,1494.805,down,0
-0.10342,1538.314,down,0
-0.13077,1441.430,down,0
-0.15812,1427.131,down,0
-0.18547,1521.247,down,0
-0.21282,1519.808,down,0
-0.24017,1500.659,down,0
-0.26752,1478.221,down,0
-0.29487,1448.107,down,0
-0.32222,1448.032,down,0
-0.34957,1480.317,down,0
-0.37692,1433.649,down,0
-0.40427,1328.419,down,0
-0.43162,1277.216,down,0
-0.45897,1209.295,down,0
-0.48632,1050.767,down,0
-0.50000,953.169,contact,0
-0.50000,943.537,contact,0
-0.50000,944.841,contact,0
-0.50000,931.516,contact,0
-0.50000,909.541,contact,0
-0.50000,900.705,contact,0
-0.50000,950.619,contact,0
-0.49316,940.216,up,0
-0.46581,934.961,up,0
-0.43846,1024.401,up,0
-0.41111,1133.167,up,0
-0.38376,1207.595,up,0
-0.35641,1310.612,up,0
-0.32906,1495.970,up,0
-0.30171,1621.835,up,0
-0.27436,1604.907,up,0
-0.24701,1456.045,up,0
-0.21966,1437.601,up,0
-0.19231,1488.112,up,0
-0.16496,1387.506,up,0
-0.13761,1424.308,up,0
-0.11026,1554.040,up,0
-0.08291,1539.612,up,0
-0.05556,1518.321,up,0
-0.02821,1420.923,up,0
-0.00085,1407.694,up,0
0.02650,1355.711,up,0
0.05385,1380.149,up,0
0.08120,1642.579,up,0
0.10855,1889.904,up,0
0.13590,1870.979,up,0
0.16325,1926.082,up,0
0.19060,2187.684,up,0
0.21795,2372.570,up,0
0.24530,2322.879,up,0
0.27265,2181.420,up,0
0.30000,2060.217,up,0
0.30000,2323.246,air,0
0.30000,2643.069,air,0
0.30000,2486.626,air,0
0.30000,2292.105,air,0
0.30000,2315.260,air,0
0.30000,2549.112,air,0
