# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01001
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3448.506,36.665,949.014
0.01001,3461.062,93.026,1010.391
0.02002,3476.855,49.488,1011.432
0.03003,3445.526,97.104,988.698
0.04003,3489.108,58.887,1006.289
0.05004,3493.173,83.274,996.173
0.06005,3437.267,59.968,1005.039
0.07005,3479.647,94.987,999.548
0.08006,3444.458,31.251,1001.741
0.09006,3451.480,17.744,994.773
0.10007,3466.431,72.350,998.135
0.11007,3478.802,60.001,1005.741
0.12007,3447.941,79.907,1000.864
0.13008,3452.790,41.217,976.735
0.14008,3486.840,76.142,1026.415
0.15008,3455.906,77.370,966.343
0.16009,3389.845,48.157,967.250
0.17009,3472.779,133.950,982.079
0.18010,3457.839,24.409,1005.552
0.19010,3421.555,86.102,998.392
0.20011,3475.309,81.481,999.668
0.21011,3473.455,53.905,981.773
0.22012,3445.202,36.863,979.220
0.23012,3435.900,68.698,987.271
0.24012,3455.929,60.864,994.164
0.25013,3465.317,116.350,1028.929
0.26013,3429.485,67.623,1012.708
0.27013,3501.128,25.718,991.435
0.28014,3491.818,76.320,1013.434
0.29014,3443.449,148.330,974.545
0.30015,3443.852,81.992,987.064
0.31015,3479.787,48.881,966.479
0.32016,3469.014,69.129,982.356
0.33017,3449.656,69.689,962.946
0.34017,3518.354,82.645,995.673
0.35018,3432.439,58.897,993.919
0.36018,3413.105,73.684,957.192
0.37019,3486.457,110.527,1017.624
0.38019,3422.840,53.799,991.922
0.39020,3433.740,56.582,1002.238
0.40020,3455.438,29.371,979.265
0.41021,3457.886,37.536,1044.252
0.42022,3429.809,56.341,988.900
0.43022,3450.902,33.236,1029.021
0.44023,3479.142,84.393,1028.308
0.45023,3422.182,29.255,1004.322
0.46024,3492.781,107.094,968.474
0.47024,3464.215,57.780,1007.272
0.48025,3444.671,46.259,1001.270
0.49025,3495.571,53.611,1020.577
0.50026,3477.031,54.376,970.862
0.51026,3471.362,40.085,988.406
0.52027,3461.612,68.169,1019.815
0.53027,3474.422,60.673,1022.963
0.54028,3473.055,82.983,1017.284
0.55028,3451.364,42.670,976.154
0.56028,3509.577,68.806,1045.780
0.57029,3457.624,42.486,996.590
0.58029,3459.542,90.587,990.877
0.59030,3469.977,124.001,1019.818
0.60031,3515.564,90.877,1011.036
0.61031,3454.491,85.938,1011.857
0.62032,3428.732,103.923,987.346
0.63032,3484.704,97.233,988.846
0.64033,3489.799,62.267,971.015
0.65033,3439.405,134.466,1023.839
0.66034,3485.799,73.417,1015.748
0.67035,3473.764,36.623,997.441
0.68035,3429.629,64.815,1015.067
0.69036,3472.068,89.013,1021.731
0.70036,3482.029,33.499,1046.183
0.71037,3435.013,58.119,1034.901
0.72037,3453.790,73.015,984.442
0.73038,3510.397,138.130,1055.285
0.74038,3421.290,45.149,1002.682
0.75039,3446.760,71.587,988.158
0.76039,3498.130,91.435,1001.026
0.77040,3473.142,62.867,1012.559
0.78040,3447.545,64.816,1001.975
0.79041,3428.698,55.682,1021.249
0.80041,3487.407,73.573,1022.922
0.81042,3442.833,60.262,977.937
0.82042,3431.653,61.900,968.736
0.83043,3497.842,82.873,999.545
0.84043,3499.053,60.208,979.146
0.85044,3437.536,106.829,995.221
0.86044,3456.130,100.126,1053.503
0.87045,3483.347,48.359,1004.347
0.88045,3468.438,90.615,1005.352
0.89046,3501.660,41.750,989.332
0.90046,3445.030,32.227,950.042
0.91047,3461.190,67.075,993.249
0.92047,3499.160,93.804,1031.494
0.93048,3500.779,148.909,997.970
0.94048,3443.585,58.864,998.184
0.95049,3496.608,53.632,1009.243
0.96049,3498.589,43.086,997.746
0.97050,3459.449,53.646,1023.148
0.98050,3460.737,32.351,1036.829
0.99051,3475.432,65.286,1000.582
1.00051,3476.937,93.683,1001.402
1.01052,3442.802,30.007,964.830
1.02053,3502.410,46.318,980.426
1.03053,3449.302,72.533,986.466
1.04054,3411.990,37.741,990.433
1.05054,3492.409,97.531,982.253
1.06055,3476.425,17.103,997.370
1.07055,3486.647,47.150,1019.017
1.08055,3472.300,76.282,1033.242
1.09056,3493.059,38.078,1018.619
1.10057,3455.605,9.199,984.035
1.11057,3471.994,53.022,985.747
1.12058,3480.290,117.807,1000.842
1.13058,3471.641,75.654,973.767
1.14059,3464.212,53.428,984.471
1.15059,3468.163,10.046,1038.617
1.16060,3489.499,76.608,1046.666
