# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=2882.962 contact_amp=1252.503
# note=textured-PEI-side
z,amp,tag,rep
0.60000,16.295,warm,-1
0.60000,500.265,warm,-1
0.60000,1520.187,warm,-1
0.60000,2607.719,warm,-1
0.60000,2911.589,warm,-1
0.60000,2746.684,warm,-1
0.60000,2455.287,warm,-1
0.60000,2454.960,warm,-1
0.60000,2470.913,warm,-1
0.60000,2368.208,warm,-1
0.60000,2970.562,warm,-1
0.60000,3033.167,warm,-1
0.60000,2678.286,warm,-1
0.60000,2536.382,warm,-1
0.60000,2505.879,warm,-1
0.60000,2664.323,warm,-1
0.60000,2736.247,warm,-1
0.60000,3020.993,warm,-1
0.60000,3109.331,warm,-1
0.60000,2928.764,warm,-1
0.60000,2736.260,warm,-1
0.60000,2546.862,warm,-1
0.60000,2778.576,warm,-1
0.60000,2828.125,warm,-1
0.60000,2643.596,warm,-1
0.58632,2853.852,down,0
0.56923,2940.869,down,0
0.55214,2852.221,down,0
0.53504,2772.171,down,0
0.51795,2897.457,down,0
0.50085,2815.647,down,0
0.48376,2644.845,down,0
0.46667,2956.488,down,0
0.44957,2983.061,down,0
0.43248,2939.216,down,0
0.41538,2915.389,down,0
0.39829,2671.557,down,0
0.38120,2814.692,down,0
0.36410,2907.257,down,0
0.34701,2633.088,down,0
0.32991,2652.460,down,0
0.31282,2757.123,down,0
0.29573,2629.144,down,0
0.27863,2696.490,down,0
0.26154,2656.021,down,0
0.24444,2690.539,down,0
0.22735,2838.428,down,0
0.21026,2948.434,down,0
0.19316,2761.985,down,0
0.17607,2694.143,down,0
0.15897,2907.705,down,0
0.14188,2390.654,down,0
0.12479,1905.626,down,0
0.10769,1942.159,down,0
0.09060,1744.186,down,0
0.07350,1728.740,down,0
0.05641,1725.734,down,0
0.03932,1693.782,down,0
0.02222,1818.021,down,0
0.00513,1753.379,down,0
-0.01197,1751.332,down,0
-0.02906,1688.824,down,0
-0.04615,1680.863,down,0
-0.06325,1842.125,down,0
-0.08034,1716.727,down,0
-0.09744,1664.785,down,0
-0.11453,1536.019,down,0
-0.13162,1315.222,down,0
-0.14872,1351.234,down,0
-0.16581,1323.162,down,0
-0.18291,1313.746,down,0
-0.20000,1284.541,down,0
-0.20000,1449.681,contact,0
-0.20000,1649.260,contact,0
-0.20000,1523.196,contact,0
-0.20000,1334.576,contact,0
-0.20000,1273.716,contact,0
-0.20000,1373.318,contact,0
-0.20000,1339.906,contact,0
-0.20000,1252.503,contact,0
-0.20000,1297.985,contact,0
-0.20000,1169.460,contact,0
-0.20000,1163.218,contact,0
-0.19316,1269.259,up,0
-0.17607,1250.788,up,0
-0.15897,1409.653,up,0
-0.14188,1522.054,up,0
-0.12479,1424.986,up,0
-0.10769,1479.042,up,0
-0.09060,1611.436,up,0
-0.07350,1570.284,up,0
-0.05641,1751.217,up,0
-0.03932,1845.728,up,0
-0.02222,1652.632,up,0
-0.00513,1797.764,up,0
0.01197,1751.873,up,0
0.02906,1673.288,up,0
0.04615,1691.811,up,0
0.06325,1675.231,up,0
0.08034,1689.302,up,0
0.09744,1498.055,up,0
0.11453,1405.952,up,0
0.13162,1424.991,up,0
0.14872,1547.209,up,0
0.16581,2214.974,up,0
0.18291,2655.802,up,0
0.20000,2487.402,up,0
0.21709,2650.873,up,0
0.23419,2944.484,up,0
0.25128,2941.370,up,0
0.26838,2670.551,up,0
0.28547,2559.622,up,0
0.30256,3047.188,up,0
0.31966,2999.057,up,0
0.33675,2534.041,up,0
0.35385,2721.767,up,0
0.37094,2916.519,up,0
0.38803,2838.489,up,0
0.40513,3044.410,up,0
0.42222,2870.289,up,0
0.43932,2459.074,up,0
0.45641,2378.212,up,0
0.47350,2595.045,up,0
0.49060,2680.831,up,0
0.50769,2430.710,up,0
0.52479,2496.101,up,0
0.54188,2493.874,up,0
0.55897,2442.621,up,0
0.57607,2776.482,up,0
0.59316,2828.304,up,0
0.60000,2630.394,air,0
0.60000,2703.199,air,0
0.60000,2920.384,air,0
0.60000,2993.130,air,0
0.60000,2635.969,air,0
0.60000,2643.763,air,0
0.60000,2819.248,air,0
0.60000,2882.962,air,0
0.60000,2913.752,air,0
0.60000,2932.281,air,0
0.60000,2950.376,air,0
