# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=351 step_z=0.01001
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=unset,unset,unset
# trigger_kind=derivative trigger_axis=1
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,5221.208,1642.464,842.831
0.01000,5206.992,1667.998,861.709
0.02000,5210.647,1658.987,863.499
0.03001,5209.665,1652.199,841.604
0.04001,5207.222,1647.589,835.141
0.05001,5229.379,1682.701,834.181
0.06002,5227.144,1655.067,824.006
0.07002,5238.645,1668.434,833.117
0.08002,5198.912,1682.556,824.744
0.09003,5215.429,1685.687,845.904
0.10003,5227.306,1378.392,783.049
0.11003,5248.207,658.751,526.370
0.12003,5152.577,129.479,197.508
