# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0560,0.3530,0.0870
# deriv_floor=0.0840,0.5295,0.1305
# drawdown_thresh=0.1000,2.2694,0.1361
# trigger_kind=drawdown trigger_axis=0
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,2991.789,93.163,1009.808
0.01000,2964.767,63.545,987.447
0.02000,2922.465,79.598,998.407
0.02999,2991.402,69.796,1029.586
0.03999,2999.691,101.416,998.765
0.04999,2933.521,114.891,985.028
0.05999,2982.190,68.933,1016.886
0.06999,2983.178,51.210,1032.207
0.07998,2961.924,118.875,1026.493
0.08998,2974.799,52.500,990.714
0.09998,2984.480,118.098,999.803
0.10999,2971.727,106.236,998.605
0.11999,2932.489,53.855,1005.556
0.12999,3002.982,82.887,1007.388
0.13999,2995.530,81.630,1015.783
0.14999,2951.258,71.705,1006.938
0.15998,2991.740,84.789,1025.343
0.16998,3034.712,77.659,1003.078
0.17998,2944.585,102.118,962.418
0.18998,2981.743,69.068,987.572
0.19999,2989.834,60.191,1014.683
0.20999,2960.625,143.426,1023.263
0.21999,2927.473,99.805,989.240
0.22999,2962.718,96.676,1025.756
0.23999,2976.256,71.025,990.323
0.24999,2935.971,70.584,1003.164
0.25999,3010.571,103.327,974.731
0.26999,2994.475,86.208,1000.972
0.27999,2900.822,82.424,954.823
0.28999,2951.755,107.097,1008.091
0.29999,2989.242,140.756,991.100
0.30999,2944.111,55.468,974.298
0.31999,2944.016,98.693,998.713
0.32999,3019.673,94.296,989.322
0.33999,2980.319,75.655,993.025
0.34999,2961.627,80.711,982.448
0.35999,2973.624,100.668,966.694
0.36999,3013.531,56.484,1006.262
0.37999,3007.997,103.101,1020.405
0.38999,2990.890,73.539,989.411
0.39999,2993.095,97.824,1000.422
0.40999,3004.305,86.781,1002.529
0.41999,2946.382,95.052,951.089
0.42999,2995.861,126.361,985.900
0.43999,2981.299,85.511,1015.505
0.44999,2930.047,47.699,1018.124
0.45999,2965.783,96.278,968.516
0.46999,2988.986,101.829,979.266
0.47999,2933.051,146.082,975.760
0.49000,2954.463,98.902,971.654
0.50000,3014.497,67.436,1016.616
0.51000,2981.801,35.145,975.410
0.52000,3018.580,72.841,1006.279
0.53000,3009.536,27.041,1019.664
0.54000,3001.776,82.961,1020.689
0.55000,2977.396,110.502,1009.683
0.56000,3006.588,44.618,1001.883
0.57000,2995.484,68.994,1007.326
0.58000,2983.781,78.560,1002.762
0.59000,2958.385,73.739,974.184
0.60000,2961.385,116.802,1013.870
0.61000,3000.330,72.644,1016.572
0.62000,2962.598,55.891,965.832
0.63000,2964.029,78.905,999.913
0.64000,3007.320,56.653,1009.405
0.65000,2959.131,73.640,946.023
0.66000,2974.651,57.956,977.432
0.67000,2991.375,136.122,959.955
0.68000,2965.393,63.128,1000.937
0.69000,2986.828,63.935,994.697
0.70000,3011.120,88.734,998.125
0.71000,2968.056,91.329,982.210
0.72000,3000.549,100.382,986.544
0.73000,2995.938,27.746,945.919
0.74000,2997.107,63.871,982.448
0.75000,3000.781,49.216,948.403
0.76000,3035.553,81.210,965.613
0.77000,3029.262,69.473,989.657
0.78000,3027.989,75.577,986.248
0.79000,3021.114,72.348,982.135
0.80000,3025.817,71.959,974.531
0.81000,3016.801,101.033,976.134
0.82000,3006.888,23.118,986.882
0.83000,3013.355,79.454,989.843
0.84000,2997.143,79.956,984.869
0.85000,2983.183,86.491,981.531
0.86000,3025.812,53.176,1006.183
0.87001,3039.599,38.571,1010.279
0.88001,2980.164,54.688,994.413
0.89001,3006.107,84.939,1000.073
0.90001,3027.122,39.509,973.683
0.91001,3012.819,91.152,985.029
0.92001,2995.043,87.415,954.825
0.93001,3069.717,74.920,1031.057
0.94001,3030.865,92.063,956.281
0.95001,2976.162,36.865,948.870
0.96001,3054.288,31.367,969.879
0.97001,3010.926,107.911,985.001
0.98001,3007.241,65.615,1011.349
0.99001,3010.287,81.741,973.128
1.00001,3029.120,97.407,965.409
1.01001,3058.757,67.351,1003.371
1.02001,2977.390,64.131,999.042
1.03001,3040.616,49.272,993.267
1.04001,3015.277,28.175,963.372
1.05001,3004.017,117.794,1011.966
1.06001,3028.975,77.359,985.389
1.07001,3006.811,53.262,973.221
1.08001,2978.621,36.564,988.140
1.09001,2979.869,64.343,988.676
1.10001,3050.055,143.932,1001.502
