# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=1057.380 contact_amp=223.382
# note=textured-PEI-side
z,amp,tag,rep
0.60000,8.597,warm,-1
0.60000,46.258,warm,-1
0.60000,469.026,warm,-1
0.60000,842.812,warm,-1
0.60000,980.680,warm,-1
0.60000,1155.112,warm,-1
0.60000,1129.584,warm,-1
0.60000,1157.875,warm,-1
0.60000,1340.033,warm,-1
0.60000,1333.841,warm,-1
0.60000,1223.606,warm,-1
0.60000,1166.841,warm,-1
0.60000,1179.948,warm,-1
0.60000,1174.487,warm,-1
0.60000,1239.954,warm,-1
0.60000,1279.270,warm,-1
0.60000,1094.781,warm,-1
0.60000,1056.482,warm,-1
0.60000,1110.943,warm,-1
0.60000,1216.611,warm,-1
0.60000,1223.098,warm,-1
0.60000,1276.001,warm,-1
0.60000,1338.017,warm,-1
0.60000,1222.385,warm,-1
0.60000,1063.680,warm,-1
0.59658,992.018,down,0
0.57949,1032.166,down,0
0.56239,1089.077,down,0
0.54530,1114.775,down,0
0.52821,1120.691,down,0
0.51111,1078.784,down,0
0.49402,934.408,down,0
0.47692,895.591,down,0
0.45983,937.918,down,0
0.44274,1007.369,down,0
0.42564,1090.348,down,0
0.40855,1045.373,down,0
0.39145,1037.980,down,0
0.37436,929.942,down,0
0.35726,927.722,down,0
0.34017,979.572,down,0
0.32308,1113.682,down,0
0.30598,1009.200,down,0
0.28889,974.262,down,0
0.27179,945.365,down,0
0.25470,924.770,down,0
0.23761,913.497,down,0
0.22051,974.783,down,0
0.20342,932.400,down,0
0.18632,1066.346,down,0
0.16923,773.597,down,0
0.15214,620.609,down,0
0.13504,981.960,down,0
0.11795,671.349,down,0
0.10085,470.230,down,0
0.08376,447.356,down,0
0.06667,604.183,down,0
0.04957,934.904,down,0
0.03248,1062.524,down,0
0.01538,1106.971,down,0
-0.00171,804.470,down,0
-0.01880,630.765,down,0
-0.03590,587.498,down,0
-0.05299,620.852,down,0
-0.07009,576.017,down,0
-0.08718,498.770,down,0
-0.10427,511.653,down,0
-0.12137,510.331,down,0
-0.13846,390.785,down,0
-0.15556,265.131,down,0
-0.17265,223.382,down,0
-0.18974,136.659,down,0
-0.20000,68.771,contact,0
-0.20000,122.595,contact,0
-0.20000,268.380,contact,0
-0.20000,248.170,contact,0
-0.20000,229.933,contact,0
-0.20000,373.122,contact,0
-0.20000,435.476,contact,0
-0.20000,395.103,contact,0
-0.20000,337.022,contact,0
-0.20000,276.350,contact,0
-0.20000,281.371,contact,0
-0.20000,249.459,contact,0
-0.18632,196.211,up,0
-0.16923,238.813,up,0
-0.15214,276.990,up,0
-0.13504,230.965,up,0
-0.11795,454.175,up,0
-0.10085,681.422,up,0
-0.08376,657.759,up,0
-0.06667,609.613,up,0
-0.04957,747.489,up,0
-0.03248,762.899,up,0
-0.01538,736.326,up,0
0.00171,784.532,up,0
0.01880,863.863,up,0
0.03590,950.169,up,0
0.05299,997.149,up,0
0.07009,785.109,up,0
0.08718,629.779,up,0
0.10427,583.989,up,0
0.12137,495.297,up,0
0.13846,865.472,up,0
0.15556,1201.951,up,0
0.17265,769.595,up,0
0.18974,860.343,up,0
0.20684,963.605,up,0
0.22393,932.784,up,0
0.24103,1046.991,up,0
0.25812,956.837,up,0
0.27521,925.322,up,0
0.29231,923.500,up,0
0.30940,948.559,up,0
0.32650,934.137,up,0
0.34359,891.597,up,0
0.36068,1027.371,up,0
0.37436,1196.938,up,0
0.39145,1046.663,up,0
0.40855,1013.025,up,0
0.42564,962.247,up,0
0.44274,950.752,up,0
0.45983,905.488,up,0
0.47692,1019.832,up,0
0.49402,850.009,up,0
0.51111,951.337,up,0
0.52821,1043.601,up,0
0.54530,1030.687,up,0
0.56239,885.923,up,0
0.57949,903.750,up,0
0.59658,921.572,up,0
0.60000,989.474,air,0
0.60000,1056.027,air,0
0.60000,1090.758,air,0
0.60000,1057.380,air,0
0.60000,1122.565,air,0
0.60000,1222.943,air,0
0.60000,1140.490,air,0
0.60000,972.400,air,0
0.60000,1018.158,air,0
0.60000,1048.525,air,0
0.60000,1076.762,air,0
