# freq=87.50 accel_per_hz=120.0 speed=0.2000
# win_n=182 step_z=0.01000
# warmup=0.800
# halt_floor=0.0530,0.9000,0.1440
# deriv_floor=0.0800,1.3500,0.2160
# drawdown_thresh=0.1000,2.4876,0.1285
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,9182.807,149.929,1677.828
0.01000,9239.546,122.189,1705.052
0.02001,9249.560,141.014,1699.526
0.03001,9292.327,140.214,1732.243
0.04002,9193.058,101.122,1660.843
0.05002,9220.291,113.972,1670.646
0.06002,9337.657,145.441,1735.974
0.07002,9312.071,131.675,1763.392
0.08003,9188.615,129.526,1703.863
0.09003,9258.281,121.841,1719.272
0.10003,9304.038,124.831,1757.519
0.11004,9278.892,184.055,1752.352
0.12004,9250.270,102.512,1760.933
0.13004,9191.256,164.314,1755.181
0.14005,9193.638,123.872,1666.301
0.15005,9260.746,90.832,1691.088
0.16005,9272.425,75.434,1666.980
0.17005,9247.849,155.594,1700.792
0.18006,9209.638,95.557,1748.592
0.19006,9201.983,116.084,1689.288
0.20006,9257.621,31.050,1679.080
0.21007,9283.390,139.121,1721.289
0.22007,9240.777,92.290,1657.171
0.23007,9169.846,48.283,1663.644
0.24008,9313.942,130.547,1705.304
0.25008,9335.230,99.357,1700.748
0.26009,9309.907,110.743,1704.514
0.27009,9231.892,136.238,1713.275
0.28009,9232.161,106.691,1648.651
0.29010,9372.182,84.186,1750.098
0.30010,9276.562,120.810,1729.207
0.31010,9331.206,184.657,1738.669
0.32010,9337.236,131.223,1720.337
0.33011,9334.723,76.677,1754.507
0.34011,9373.316,178.336,1731.214
0.35011,9315.118,148.315,1752.212
0.36011,9323.939,77.932,1708.945
0.37011,9328.600,87.658,1703.201
0.38012,9357.363,174.672,1734.142
0.39012,9264.083,178.708,1686.938
0.40012,9173.029,43.858,1647.250
0.41013,9333.180,79.080,1712.099
0.42013,9273.932,101.018,1647.570
0.43013,9285.460,91.741,1635.730
0.44014,9241.837,182.565,1646.332
0.45014,9231.172,151.611,1634.643
0.46014,9235.747,78.353,1684.287
0.47015,9320.983,117.415,1673.005
0.48015,9236.783,113.112,1666.221
0.49015,9294.563,100.834,1712.083
0.50015,9239.942,114.538,1661.294
0.51015,9295.590,95.048,1641.390
0.52016,9294.756,96.487,1731.767
0.53016,9326.139,91.262,1705.183
0.54016,9314.847,169.705,1707.808
0.55016,9351.501,122.918,1759.004
0.56017,9362.481,117.624,1784.280
0.57017,9280.681,116.351,1716.533
0.58017,9264.319,101.364,1693.699
0.59017,9329.782,145.444,1718.519
0.60018,9278.422,112.447,1633.587
0.61018,9372.243,140.949,1762.955
0.62018,9258.103,113.945,1595.958
0.63018,9259.992,70.785,1643.349
0.64019,9261.262,91.332,1659.681
0.65019,9292.949,64.168,1639.572
0.66019,9263.966,121.491,1610.516
0.67020,9258.274,115.426,1672.688
0.68020,9282.665,185.491,1699.698
0.69020,9221.998,107.672,1629.879
0.70020,9258.131,107.050,1732.814
0.71020,9257.828,138.652,1641.756
0.72020,9284.501,110.024,1655.605
0.73021,9274.951,109.012,1704.826
0.74021,9315.006,49.883,1669.245
0.75021,9263.548,63.350,1692.087
0.76021,9290.066,127.788,1682.606
0.77022,9269.199,38.297,1631.494
0.78022,9258.732,90.447,1644.638
0.79022,9303.272,83.134,1679.219
0.80023,9181.293,79.331,1670.874
0.81023,9274.694,93.560,1736.541
0.82023,9298.272,80.954,1683.696
0.83023,9239.143,73.957,1618.509
0.84024,9167.729,25.631,1641.866
0.85024,9219.372,79.092,1646.182
0.86024,9248.563,95.478,1597.672
0.87024,9243.253,72.800,1665.215
0.88024,9325.282,101.023,1709.461
0.89025,9175.112,99.629,1675.684
0.90025,9126.380,28.606,1639.696
0.91025,9256.807,125.340,1638.787
0.92025,9211.445,108.282,1635.918
0.93025,9229.276,120.163,1690.242
0.94025,9258.679,56.808,1710.569
0.95026,9309.881,107.218,1674.737
0.96026,9254.750,97.799,1640.220
0.97026,9219.775,59.205,1630.504
0.98026,9245.189,113.693,1623.785
0.99027,9237.278,117.590,1679.944
