# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.11339 reps=1
# x=60.000 y=100.000
# air_amp=1881.463 contact_amp=942.839
# note=textured-PEI-side
z,amp,tag,rep
0.03661,1046.356,warm,-1
0.03661,1595.915,warm,-1
0.03661,1602.442,warm,-1
0.03661,1573.014,warm,-1
0.03661,1734.177,warm,-1
0.03661,1729.094,warm,-1
0.03661,1810.904,warm,-1
0.03661,1853.157,warm,-1
0.03661,1786.621,warm,-1
0.03661,1919.644,warm,-1
0.03661,1905.613,warm,-1
0.03661,1894.516,warm,-1
0.03661,2003.175,warm,-1
0.03661,1802.140,warm,-1
0.03661,1692.353,warm,-1
0.03661,1881.240,warm,-1
0.03661,1983.383,warm,-1
0.03661,1901.432,warm,-1
0.03661,1766.325,warm,-1
0.03661,1728.764,warm,-1
0.03661,1800.901,warm,-1
0.03661,1854.616,warm,-1
0.03661,1833.528,warm,-1
0.02632,1809.111,down,0
0.00917,1887.345,down,0
-0.00797,2035.432,down,0
-0.02512,2109.162,down,0
-0.04226,2049.473,down,0
-0.05941,1987.678,down,0
-0.07655,1959.692,down,0
-0.09370,1916.850,down,0
-0.11084,1831.488,down,0
-0.12799,1837.952,down,0
-0.14513,1822.684,down,0
-0.16228,1589.782,down,0
-0.17943,1338.538,down,0
-0.19657,1235.395,down,0
-0.20000,1236.271,contact,0
-0.20000,1208.842,contact,0
-0.20000,1084.018,contact,0
-0.20000,930.454,contact,0
-0.20000,958.690,contact,0
-0.20000,1047.433,contact,0
-0.20000,993.960,contact,0
-0.20000,942.839,contact,0
-0.20000,957.177,contact,0
-0.20000,1038.685,contact,0
-0.20000,986.914,contact,0
-0.20000,924.822,contact,0
-0.18285,970.356,up,0
-0.16571,1029.374,up,0
-0.14856,1136.569,up,0
-0.13142,1361.749,up,0
-0.11427,1522.885,up,0
-0.09713,1669.934,up,0
-0.07998,1766.908,up,0
-0.06284,1845.619,up,0
-0.04569,1950.813,up,0
-0.02855,1982.900,up,0
-0.01140,1909.501,up,0
0.00575,1846.480,up,0
0.02289,1967.859,up,0
0.03661,1942.715,air,0
0.03661,1672.480,air,0
0.03661,1694.808,air,0
0.03661,1838.717,air,0
0.03661,1857.701,air,0
0.03661,1851.826,air,0
0.03661,1956.840,air,0
0.03661,1923.048,air,0
0.03661,1945.895,air,0
0.03661,1997.439,air,0
0.03661,1881.463,air,0
