# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0630,0.6700,0.0980
# deriv_floor=0.0945,1.0050,0.1470
# drawdown_thresh=0.1000,3.5661,0.2425
# trigger_kind=drawdown trigger_axis=0
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,2372.003,102.912,899.294
0.01000,2331.373,79.005,904.646
0.02000,2401.478,35.813,902.774
0.03000,2400.331,12.423,889.026
0.04000,2371.339,47.473,922.181
0.04999,2362.477,44.579,909.816
0.06000,2360.029,120.601,893.815
0.07000,2336.813,31.554,891.534
0.08000,2320.250,43.437,919.206
0.09000,2378.306,47.318,956.315
0.10000,2378.566,53.632,900.474
0.11000,2329.129,79.084,915.673
0.12000,2372.493,36.017,939.069
0.13000,2297.427,48.377,893.053
0.14001,2278.204,53.213,887.318
0.15001,2318.268,104.105,919.113
0.16001,2359.088,109.826,928.370
0.17001,2334.189,73.625,912.878
0.18001,2351.084,50.875,872.451
0.19001,2374.150,93.819,942.643
0.20001,2348.720,43.441,924.669
0.21001,2302.714,73.613,869.636
0.22001,2351.881,106.807,935.663
0.23001,2330.596,73.632,909.906
0.24000,2304.130,52.731,888.661
0.25000,2371.221,22.096,891.769
0.26000,2364.579,62.004,921.005
0.27000,2379.096,42.662,936.507
0.28000,2372.051,50.254,896.386
0.29000,2370.047,46.758,925.283
0.30000,2380.506,110.945,958.800
0.31000,2348.251,86.179,905.190
0.32000,2352.334,70.430,945.206
0.33000,2361.161,98.472,911.178
0.34000,2332.908,61.099,945.324
0.35000,2371.116,101.776,915.426
0.36001,2354.566,75.805,914.188
0.37001,2339.744,38.848,872.138
0.38000,2370.354,71.033,892.598
0.39000,2392.476,134.048,914.151
0.40000,2341.257,62.456,896.747
0.41000,2359.497,37.026,901.168
0.42000,2365.912,77.964,931.099
0.43000,2375.759,41.503,908.384
0.44000,2368.015,54.111,909.781
0.45000,2428.671,66.221,917.632
0.46000,2426.890,51.129,930.720
0.47000,2409.419,41.817,935.401
0.48000,2377.483,30.848,882.235
0.49000,2406.344,77.560,948.161
0.50000,2382.128,14.576,927.897
0.51000,2327.752,77.102,906.395
0.52000,2363.893,78.871,892.112
0.53000,2399.568,72.366,928.408
0.54000,2352.012,102.472,897.203
0.55000,2371.898,84.889,917.231
0.56000,2415.332,50.331,945.455
0.57000,2392.949,61.970,901.712
0.58000,2423.223,71.591,977.101
0.59000,2406.094,58.337,912.998
0.60000,2379.889,76.125,912.518
0.61000,2412.309,67.586,897.562
0.62000,2406.239,78.823,933.026
0.63000,2384.583,49.461,912.932
0.64000,2411.567,50.195,886.128
0.65001,2452.364,62.442,934.959
0.66001,2433.262,15.516,945.146
0.67000,2401.896,108.803,930.523
0.68000,2422.969,85.361,920.346
0.69000,2434.865,56.603,958.304
0.70000,2424.388,21.326,925.489
0.71000,2344.482,24.608,906.251
0.72000,2399.870,113.399,940.108
0.73000,2360.480,51.447,954.637
0.74000,2369.168,75.092,939.014
0.75000,2385.772,75.787,983.192
0.76000,2401.796,59.196,966.551
0.77000,2373.589,62.394,926.218
0.78000,2373.904,18.742,921.285
0.79000,2363.197,43.197,964.210
0.80000,2381.086,16.217,945.108
0.81000,2386.741,78.046,921.255
0.82000,2423.403,70.960,948.089
0.83000,2403.396,55.850,980.356
0.84000,2419.623,37.165,966.050
0.85000,2437.480,90.459,951.277
0.86000,2375.102,88.580,941.598
0.87000,2410.109,81.415,924.986
0.88000,2383.974,73.639,922.231
0.89001,2430.814,65.646,980.269
0.90001,2421.004,43.775,928.174
0.91001,2377.477,8.671,952.039
0.92001,2429.786,62.966,916.781
0.93001,2414.670,88.427,978.793
0.94001,2343.591,33.655,930.980
0.95000,2456.480,25.320,971.055
0.96000,2443.867,71.186,979.738
0.97000,2420.923,101.533,974.742
0.98000,2419.931,102.154,945.440
0.99000,2429.960,58.237,954.811
1.00000,2440.652,99.996,983.565
1.01000,2378.896,67.351,925.411
1.02000,2434.691,77.165,984.429
1.03000,2444.787,72.525,973.829
1.04000,2426.553,89.013,930.720
1.05000,2462.411,110.120,965.328
1.06000,2478.190,63.272,1017.167
1.07000,2418.312,25.506,931.654
1.08000,2425.098,30.604,899.678
1.09000,2456.548,25.434,953.333
1.10000,2443.376,51.788,949.806
1.11000,2400.184,72.063,952.722
1.12000,2435.677,16.972,985.390
1.13000,2416.145,68.324,927.519
1.14000,2384.848,68.847,942.335
1.15000,2471.186,53.600,1020.808
1.16000,2437.550,62.232,984.628
1.17000,2427.604,75.413,935.904
1.18000,2427.616,64.623,953.827
1.19000,2461.430,76.228,931.505
1.20000,2431.622,88.410,927.505
1.21000,2455.807,39.599,1010.196
1.22000,2445.163,95.844,985.051
1.23000,2485.308,71.484,966.603
1.24000,2416.183,25.842,939.509
1.25000,2438.801,65.999,972.387
1.26000,2450.306,26.966,963.771
1.27000,2430.279,70.923,952.604
1.28000,2415.897,67.265,938.022
1.29000,2491.055,66.163,1027.646
1.30000,2404.538,78.075,932.878
1.31000,2460.122,115.625,946.210
1.32000,2503.644,80.158,984.307
1.33000,2481.576,61.362,967.083
1.34000,2428.131,146.827,943.759
