# freq=71.60 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.11500 reps=1
# x=80.000 y=30.000
# air_amp=904.317 contact_amp=76.184
# note=textured-PEI-side
z,amp,tag,rep
0.26500,321.992,warm,-1
0.26500,681.342,warm,-1
0.26500,781.763,warm,-1
0.26500,836.950,warm,-1
0.26500,848.461,warm,-1
0.26500,730.252,warm,-1
0.26500,677.686,warm,-1
0.26500,687.952,warm,-1
0.26500,716.298,warm,-1
0.26500,749.081,warm,-1
0.26500,821.706,warm,-1
0.26500,786.647,warm,-1
0.26500,830.065,warm,-1
0.26500,796.883,warm,-1
0.26500,784.171,warm,-1
0.24413,739.502,down,0
0.21630,682.388,down,0
0.18848,807.027,down,0
0.16065,818.430,down,0
0.13283,578.275,down,0
0.10500,350.607,down,0
0.07717,23.228,down,0
0.05283,292.542,down,0
0.02500,340.326,down,0
-0.00283,253.314,down,0
-0.03065,115.231,down,0
-0.05848,91.455,down,0
-0.08630,190.340,down,0
-0.11413,204.131,down,0
-0.13500,262.894,contact,0
-0.13500,309.053,contact,0
-0.13500,238.200,contact,0
-0.13500,252.267,contact,0
-0.13500,278.081,contact,0
-0.13500,249.253,contact,0
-0.13500,229.760,contact,0
-0.13152,232.539,up,0
-0.10370,173.397,up,0
-0.07587,69.571,up,0
-0.04804,76.184,up,0
-0.02022,44.051,up,0
0.00761,152.846,up,0
0.03543,294.048,up,0
0.06326,153.031,up,0
0.09109,179.253,up,0
0.11891,520.551,up,0
0.14674,742.185,up,0
0.17457,916.638,up,0
0.20239,936.746,up,0
0.23022,930.109,up,0
0.25804,928.075,up,0
0.26500,906.503,air,0
0.26500,902.455,air,0
0.26500,906.178,air,0
0.26500,926.270,air,0
0.26500,870.502,air,0
0.26500,811.282,air,0
# outcome=confirmed drop=0.9158 thresh=0.2000 step_snr=2.59 via=ratio
