# freq=92.16 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=80.785 y=25.000
# air_amp=72.041 contact_amp=53.678
# note=textured-PEI-side
z,amp,tag,rep
0.60000,45.390,warm,-1
0.60000,9.971,warm,-1
0.60000,10.088,warm,-1
0.60000,55.371,warm,-1
0.60000,122.966,warm,-1
0.60000,93.523,warm,-1
0.60000,92.951,warm,-1
0.60000,121.948,warm,-1
0.60000,94.356,warm,-1
0.60000,49.285,warm,-1
0.60000,25.606,warm,-1
0.60000,86.451,warm,-1
0.60000,64.633,warm,-1
0.60000,43.787,warm,-1
0.60000,75.666,warm,-1
0.60000,83.793,warm,-1
0.60000,31.819,warm,-1
0.60000,53.585,warm,-1
0.60000,56.864,warm,-1
0.60000,61.906,warm,-1
0.60000,62.236,warm,-1
0.60000,109.029,warm,-1
0.60000,116.286,warm,-1
0.60000,126.341,warm,-1
0.60000,100.885,warm,-1
0.60000,66.209,warm,-1
0.60000,65.074,warm,-1
0.60000,73.257,warm,-1
0.60000,52.558,warm,-1
0.60000,93.773,warm,-1
0.60000,60.660,warm,-1
0.60000,50.944,warm,-1
0.60000,90.445,warm,-1
0.59729,86.131,down,0
0.58373,84.209,down,0
0.57017,75.714,down,0
0.55661,63.377,down,0
0.54305,74.842,down,0
0.52949,55.647,down,0
0.51593,112.916,down,0
0.50237,103.796,down,0
0.48881,107.671,down,0
0.47525,83.367,down,0
0.46169,67.458,down,0
0.44814,74.627,down,0
0.43458,82.609,down,0
0.42102,63.132,down,0
0.40746,66.601,down,0
0.39390,70.514,down,0
0.38034,6.750,down,0
0.36678,7.774,down,0
0.35322,53.678,down,0
0.33966,117.323,down,0
0.32610,145.070,down,0
0.31254,126.172,down,0
0.29898,146.565,down,0
0.28542,146.327,down,0
0.27186,67.968,down,0
0.25831,61.257,down,0
0.24746,105.730,down,0
0.23390,103.239,down,0
0.22034,100.886,down,0
0.20678,47.517,down,0
0.19322,64.588,down,0
0.17966,71.706,down,0
0.16610,118.484,down,0
0.15254,158.478,down,0
0.13898,230.588,down,0
0.12542,151.451,down,0
0.11186,90.818,down,0
0.09831,97.634,down,0
0.08475,117.972,down,0
0.07119,87.506,down,0
0.05763,134.005,down,0
0.04407,97.205,down,0
0.03051,119.528,down,0
0.01695,103.689,down,0
0.00339,225.791,down,0
-0.01017,235.527,down,0
-0.02373,290.717,down,0
-0.03729,263.751,down,0
-0.05085,246.264,down,0
-0.06441,286.972,down,0
-0.07797,263.475,down,0
-0.09153,263.476,down,0
-0.10508,268.914,down,0
-0.11864,329.666,down,0
-0.13220,229.529,down,0
-0.14576,227.458,down,0
-0.15932,317.693,down,0
-0.17288,291.229,down,0
-0.18644,290.176,down,0
-0.20000,286.315,down,0
-0.20000,390.769,contact,0
-0.20000,405.723,contact,0
-0.20000,396.134,contact,0
-0.20000,356.251,contact,0
-0.20000,388.105,contact,0
-0.20000,431.392,contact,0
-0.20000,405.223,contact,0
-0.20000,438.954,contact,0
-0.20000,475.338,contact,0
-0.20000,469.466,contact,0
-0.20000,469.900,contact,0
-0.20000,421.875,contact,0
-0.20000,401.543,contact,0
-0.20000,450.204,contact,0
-0.20000,432.748,contact,0
-0.18644,463.779,up,0
-0.17288,407.400,up,0
-0.15932,327.300,up,0
-0.14576,337.779,up,0
-0.13220,321.038,up,0
-0.11864,275.517,up,0
-0.10508,214.566,up,0
-0.09153,269.830,up,0
-0.07797,330.799,up,0
-0.06441,251.023,up,0
-0.05085,252.647,up,0
-0.03729,247.817,up,0
-0.02373,257.547,up,0
-0.01017,222.604,up,0
0.00339,134.808,up,0
0.01424,186.907,up,0
0.02780,123.861,up,0
0.04136,130.076,up,0
0.05492,199.612,up,0
0.06847,211.812,up,0
0.08203,197.844,up,0
0.09559,163.067,up,0
0.10915,67.687,up,0
0.12271,153.606,up,0
0.13627,192.501,up,0
0.14983,188.164,up,0
0.16339,94.089,up,0
0.17695,46.984,up,0
0.19051,70.534,up,0
0.20407,81.198,up,0
0.21763,87.834,up,0
0.23119,121.581,up,0
0.24475,80.686,up,0
0.25831,41.568,up,0
0.27186,62.706,up,0
0.28542,94.125,up,0
0.29898,126.015,up,0
0.31254,78.738,up,0
0.32610,81.894,up,0
0.33966,118.783,up,0
0.35322,113.397,up,0
0.36678,87.186,up,0
0.38034,84.025,up,0
0.39390,114.930,up,0
0.40746,133.867,up,0
0.42102,77.878,up,0
0.43458,72.904,up,0
0.44814,102.947,up,0
0.46169,95.547,up,0
0.47525,74.825,up,0
0.48881,58.677,up,0
0.50237,83.355,up,0
0.51322,92.505,up,0
0.52678,160.665,up,0
0.54034,144.747,up,0
0.55390,98.287,up,0
0.56746,66.483,up,0
0.58102,74.542,up,0
0.59458,131.512,up,0
0.60000,123.633,air,0
0.60000,84.375,air,0
0.60000,62.658,air,0
0.60000,54.340,air,0
0.60000,65.512,air,0
0.60000,53.970,air,0
0.60000,78.570,air,0
0.60000,33.006,air,0
0.60000,52.466,air,0
0.60000,102.392,air,0
0.60000,53.227,air,0
0.60000,88.680,air,0
0.60000,96.023,air,0
0.60000,94.577,air,0
