# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.14000 reps=1
# x=60.000 y=100.000
# air_amp=2182.222 contact_amp=563.255
# note=textured-PEI-side
z,amp,tag,rep
0.29000,440.466,warm,-1
0.29000,1470.032,warm,-1
0.29000,2137.885,warm,-1
0.29000,2171.521,warm,-1
0.29000,2152.685,warm,-1
0.29000,2196.273,warm,-1
0.29000,2194.969,warm,-1
0.29000,2114.124,warm,-1
0.29000,2184.241,warm,-1
0.29000,2194.439,warm,-1
0.29000,2003.324,warm,-1
0.29000,1952.103,warm,-1
0.29000,2174.916,warm,-1
0.29000,2268.111,warm,-1
0.29000,2170.346,warm,-1
0.27632,2178.673,down,0
0.24897,2294.975,down,0
0.22162,2365.772,down,0
0.19427,2201.542,down,0
0.16692,1961.766,down,0
0.13957,1690.325,down,0
0.11222,1365.878,down,0
0.08487,1236.953,down,0
0.05752,1043.741,down,0
0.03017,926.022,down,0
0.00282,868.570,down,0
-0.02453,646.576,down,0
-0.05188,525.156,down,0
-0.07923,556.990,down,0
-0.10658,563.255,down,0
-0.11000,637.055,contact,0
-0.11000,627.015,contact,0
-0.11000,622.822,contact,0
-0.11000,707.098,contact,0
-0.11000,610.485,contact,0
-0.11000,520.138,contact,0
-0.11000,583.184,contact,0
-0.09291,645.792,up,0
-0.06556,599.588,up,0
-0.03821,752.169,up,0
-0.01085,940.565,up,0
0.01650,872.432,up,0
0.04385,878.489,up,0
0.07120,975.839,up,0
0.09855,962.655,up,0
0.12590,901.300,up,0
0.15325,1181.899,up,0
0.18060,1729.671,up,0
0.20795,2221.043,up,0
0.23530,2273.194,up,0
0.26265,2115.320,up,0
0.29000,2182.286,up,0
0.29000,2217.215,air,0
0.29000,1993.109,air,0
0.29000,2014.255,air,0
0.29000,2164.674,air,0
0.29000,2236.754,air,0
0.29000,2199.769,air,0
# outcome=confirmed drop=0.7419 thresh=0.2000 step_snr=3.12 via=ratio
