# freq=71.88 accel_per_hz=120.0 speed=0.2000
# win_n=222 step_z=0.01001
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,17402.853,441.711,2176.854
0.01000,17237.947,485.984,2134.954
0.02000,16988.810,589.554,1834.072
0.03001,17287.770,570.043,2113.018
0.04001,17407.970,467.156,2244.278
0.05001,17306.538,557.021,2248.063
0.06001,17431.064,606.635,2251.481
0.07001,17432.417,476.846,2268.915
0.08002,17170.323,606.151,2118.024
0.09002,16961.819,664.623,1850.999
0.10002,17152.878,663.005,1909.546
0.11002,17324.224,627.891,2034.858
0.12003,17281.802,564.777,2131.292
0.13003,17133.925,596.388,2067.569
0.14003,17335.064,541.297,2201.227
0.15003,17337.988,640.334,2066.331
0.16003,17056.407,590.549,1927.374
0.17003,17111.162,578.338,1919.636
0.18003,17193.308,585.086,2078.840
0.19004,17138.432,604.643,2090.396
0.20004,17039.333,677.663,1888.099
0.21004,17048.571,625.767,1864.332
0.22004,17430.246,680.436,2147.874
0.23004,17176.757,733.885,1998.575
0.24005,17155.686,597.704,2170.818
0.25005,17042.388,686.905,2065.077
0.26005,17087.288,568.542,2096.630
0.27006,17097.876,631.236,2075.231
0.28006,16916.399,714.303,1974.269
0.29007,16807.134,744.982,1784.890
0.30007,16914.430,710.896,1818.193
0.31007,17075.652,634.909,1881.171
0.32008,16913.600,627.859,1791.395
0.33008,17139.920,625.384,1999.903
0.34008,17509.142,552.288,2207.116
0.35009,17132.250,672.320,2094.195
0.36009,17295.723,567.945,2101.516
0.37009,17303.807,636.803,2042.914
0.38009,17306.716,609.059,2083.334
0.39010,17112.158,724.705,1944.871
0.40010,17219.997,693.886,2015.671
0.41010,17312.869,619.965,2091.645
0.42011,17250.584,697.628,2119.327
0.43011,17396.927,662.376,2099.311
0.44011,17403.759,638.619,2085.133
0.45012,17324.961,677.994,2134.372
0.46012,17353.663,706.438,2062.369
0.47012,17406.461,704.947,2176.348
0.48013,17467.321,628.883,2196.189
0.49013,17163.917,763.422,1919.351
0.50014,17330.978,633.278,2056.571
0.51014,17318.987,568.375,2121.895
0.52014,17257.263,664.387,2116.246
0.53015,17356.565,792.151,2126.827
0.54015,17248.797,768.058,2233.957
0.55015,17262.755,649.077,2071.612
0.56016,17301.543,715.258,2020.361
0.57016,17172.041,729.840,1949.099
0.58017,17369.714,660.160,2114.509
0.59017,17289.995,700.050,2143.249
0.60017,16984.485,784.124,1979.268
0.61017,17146.930,652.065,2132.133
0.62018,17185.017,740.124,2110.068
0.63018,17213.255,672.373,2101.104
0.64018,17307.400,614.065,2062.894
0.65018,17153.302,629.555,1997.983
0.66018,17349.627,619.055,2097.277
0.67019,17146.658,764.503,2132.830
0.68019,17156.895,706.829,2087.707
0.69019,17139.050,649.154,1967.550
0.70019,16893.096,722.174,1899.016
0.71020,17102.425,627.068,2149.718
0.72020,17180.179,612.286,2084.643
0.73020,17388.260,617.549,2058.164
0.74021,17232.104,666.179,2058.466
0.75021,17375.158,628.770,2140.497
0.76022,17350.274,688.936,2042.286
0.77022,17221.065,785.022,1995.642
0.78022,17338.486,658.009,2143.082
0.79022,17125.817,677.701,2107.127
0.80023,17333.818,548.546,2158.965
0.81023,17192.027,665.483,2070.739
0.82023,17009.047,689.319,1884.695
0.83023,17119.646,661.843,1907.545
0.84023,17039.618,747.578,1787.622
0.85023,17276.454,642.196,1977.148
0.86024,16962.577,724.625,1855.351
0.87024,17133.494,711.746,1976.308
0.88024,17112.538,652.531,2184.191
0.89024,17096.347,660.158,1995.531
0.90024,17268.600,670.009,2069.653
0.91025,17109.620,676.920,1922.279
0.92025,16915.255,701.900,1768.144
0.93025,17168.011,686.120,2092.486
0.94025,17135.778,652.885,2088.632
0.95026,17205.880,532.445,2220.700
0.96026,17145.414,696.503,2124.276
0.97026,17062.487,888.559,2036.740
0.98027,16881.278,741.428,1949.277
0.99027,17036.932,737.236,1959.379
1.00027,17362.004,767.862,2101.501
1.01027,17273.289,728.616,2180.353
1.02028,17167.111,720.846,2125.488
1.03028,16995.487,794.545,1841.025
1.04028,17085.179,751.688,1994.176
1.05028,16774.203,839.911,1781.924
1.06029,16968.623,794.757,1857.388
1.07029,16853.876,675.566,1831.870
1.08029,17171.456,643.726,2052.555
1.09029,17191.644,629.921,1946.288
1.10030,17171.540,696.080,1907.690
1.11030,17306.754,754.109,1939.325
1.12030,17246.353,700.604,2012.827
1.13030,17086.565,690.051,1882.297
1.14031,16834.401,757.510,1720.832
1.15031,17012.239,726.553,1971.142
1.16031,17002.031,741.414,1834.826
1.17032,17167.066,612.800,2091.556
1.18032,16941.748,733.497,2072.078
1.19032,17148.623,673.206,2075.785
1.20033,17263.646,650.517,2189.274
1.21033,16919.439,848.721,1831.717
1.22033,17073.070,584.611,1986.305
1.23034,16967.882,597.443,2108.131
1.24034,17032.207,643.805,2191.440
1.25034,17410.828,639.055,2145.290
1.26035,17078.573,682.366,2005.877
1.27035,16887.978,650.486,2019.894
1.28035,17182.671,574.563,2101.095
1.29035,17404.572,598.682,2185.576
1.30036,17040.170,757.103,1977.030
1.31036,17103.560,711.509,1843.489
1.32036,17070.460,738.879,1945.156
1.33037,17209.450,724.921,2067.932
1.34037,17219.499,661.021,2031.050
1.35037,17481.701,609.108,2215.181
1.36038,17238.641,676.556,2027.647
1.37038,17068.417,696.730,1982.713
1.38038,17150.694,682.409,1982.375
1.39038,17050.086,760.548,1781.617
1.40039,17057.921,735.372,1900.086
1.41039,17059.320,740.666,1950.768
1.42040,17202.651,600.136,2102.586
1.43040,17139.509,671.490,2047.118
1.44040,17319.400,741.735,1823.288
1.45040,17198.743,703.294,1960.177
1.46041,17186.084,722.346,2122.679
1.47041,16968.951,764.095,1923.134
1.48041,17140.492,715.459,2048.015
1.49042,17243.986,672.757,2294.620
1.50042,17159.753,752.422,2072.607
1.51042,17315.575,705.505,2187.805
1.52043,17207.342,699.296,2050.584
1.53043,17166.221,770.238,1894.647
1.54043,17123.781,702.991,2053.854
