# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=732.419 contact_amp=218.967
# note=textured-PEI-side
z,amp,tag,rep
0.60000,23.920,warm,-1
0.60000,60.762,warm,-1
0.60000,530.914,warm,-1
0.60000,1110.594,warm,-1
0.60000,1316.207,warm,-1
0.60000,1127.231,warm,-1
0.60000,1063.323,warm,-1
0.60000,1191.992,warm,-1
0.60000,1106.080,warm,-1
0.60000,1134.277,warm,-1
0.60000,993.147,warm,-1
0.60000,882.172,warm,-1
0.60000,924.855,warm,-1
0.60000,993.454,warm,-1
0.60000,1025.641,warm,-1
0.60000,990.685,warm,-1
0.60000,879.587,warm,-1
0.60000,796.024,warm,-1
0.60000,874.895,warm,-1
0.60000,935.195,warm,-1
0.60000,901.626,warm,-1
0.60000,813.537,warm,-1
0.60000,863.307,warm,-1
0.60000,842.398,warm,-1
0.60000,828.088,warm,-1
0.59658,879.129,down,0
0.57949,815.222,down,0
0.56239,750.111,down,0
0.54530,872.382,down,0
0.52821,958.384,down,0
0.51111,906.883,down,0
0.49402,923.085,down,0
0.47692,857.731,down,0
0.45983,743.176,down,0
0.44274,654.233,down,0
0.42564,841.229,down,0
0.40855,921.582,down,0
0.39145,845.466,down,0
0.37436,871.690,down,0
0.35726,826.845,down,0
0.34017,747.340,down,0
0.32308,752.700,down,0
0.30598,851.194,down,0
0.28889,777.159,down,0
0.27179,737.536,down,0
0.25470,770.746,down,0
0.23761,676.172,down,0
0.22051,675.163,down,0
0.20342,759.887,down,0
0.18632,745.850,down,0
0.16923,678.009,down,0
0.15214,666.517,down,0
0.13504,667.325,down,0
0.11795,505.473,down,0
0.10085,346.189,down,0
0.08376,290.034,down,0
0.06667,218.967,down,0
0.04957,215.306,down,0
0.03248,121.395,down,0
0.01538,578.215,down,0
-0.00171,583.102,down,0
-0.01880,692.535,down,0
-0.03590,801.932,down,0
-0.05299,688.863,down,0
-0.07009,706.962,down,0
-0.08718,781.426,down,0
-0.10427,693.835,down,0
-0.12137,639.507,down,0
-0.13846,636.624,down,0
-0.15556,592.168,down,0
-0.17265,575.768,down,0
-0.18974,458.335,down,0
-0.20000,444.617,contact,0
-0.20000,404.544,contact,0
-0.20000,332.409,contact,0
-0.20000,384.552,contact,0
-0.20000,458.276,contact,0
-0.20000,410.558,contact,0
-0.20000,333.299,contact,0
-0.20000,269.819,contact,0
-0.20000,244.759,contact,0
-0.20000,296.391,contact,0
-0.20000,286.054,contact,0
-0.20000,249.254,contact,0
-0.18632,269.918,up,0
-0.16923,377.650,up,0
-0.15214,375.339,up,0
-0.13504,426.427,up,0
-0.11795,539.493,up,0
-0.10085,650.354,up,0
-0.08376,687.718,up,0
-0.06667,676.644,up,0
-0.04957,801.748,up,0
-0.02906,875.697,up,0
-0.01197,601.505,up,0
0.00513,565.994,up,0
0.02222,777.362,up,0
0.03932,717.241,up,0
0.05641,505.947,up,0
0.07350,225.603,up,0
0.09060,299.151,up,0
0.10769,208.925,up,0
0.12479,389.368,up,0
0.14188,846.301,up,0
0.15897,925.821,up,0
0.17607,817.016,up,0
0.19316,935.553,up,0
0.21026,894.371,up,0
0.22735,790.329,up,0
0.24444,779.460,up,0
0.26154,790.066,up,0
0.27863,738.746,up,0
0.29573,724.538,up,0
0.31282,765.481,up,0
0.32991,828.414,up,0
0.34701,723.964,up,0
0.36410,722.308,up,0
0.38120,759.830,up,0
0.39829,671.495,up,0
0.41538,665.498,up,0
0.43248,614.779,up,0
0.44957,645.790,up,0
0.46667,807.460,up,0
0.48376,788.366,up,0
0.50085,765.223,up,0
0.51795,648.259,up,0
0.53504,541.757,up,0
0.55214,668.420,up,0
0.56923,863.425,up,0
0.58632,825.884,up,0
0.60000,682.082,air,0
0.60000,732.419,air,0
0.60000,773.753,air,0
0.60000,756.187,air,0
0.60000,756.868,air,0
0.60000,723.019,air,0
0.60000,701.990,air,0
0.60000,755.767,air,0
0.60000,734.571,air,0
0.60000,656.577,air,0
0.60000,710.832,air,0
