# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=2628.799 contact_amp=888.574
# note=textured-PEI-side
z,amp,tag,rep
0.60000,16.012,warm,-1
0.60000,31.481,warm,-1
0.60000,515.740,warm,-1
0.60000,1563.829,warm,-1
0.60000,2154.655,warm,-1
0.60000,2463.367,warm,-1
0.60000,2496.592,warm,-1
0.60000,2496.832,warm,-1
0.60000,2493.975,warm,-1
0.60000,2609.282,warm,-1
0.60000,2553.474,warm,-1
0.60000,2459.314,warm,-1
0.60000,2465.723,warm,-1
0.60000,2560.933,warm,-1
0.60000,2576.741,warm,-1
0.60000,2603.196,warm,-1
0.60000,2715.963,warm,-1
0.60000,2609.778,warm,-1
0.60000,2660.927,warm,-1
0.60000,2449.949,warm,-1
0.60000,2387.235,warm,-1
0.60000,2618.694,warm,-1
0.60000,2605.629,warm,-1
0.60000,2489.570,warm,-1
0.60000,2515.354,warm,-1
0.60000,2613.344,warm,-1
0.58632,2627.782,down,0
0.56923,2850.010,down,0
0.55214,2979.852,down,0
0.53504,2830.037,down,0
0.51795,2535.622,down,0
0.50085,2601.884,down,0
0.48376,2919.626,down,0
0.46667,2884.840,down,0
0.44957,2865.554,down,0
0.43248,2939.358,down,0
0.41538,2908.397,down,0
0.39829,2819.064,down,0
0.38120,2744.576,down,0
0.36410,2689.542,down,0
0.34701,2774.318,down,0
0.32991,2650.613,down,0
0.31282,2537.554,down,0
0.29573,2768.209,down,0
0.27863,2771.465,down,0
0.26154,2719.493,down,0
0.24444,2778.645,down,0
0.22735,2529.990,down,0
0.21026,2420.129,down,0
0.19316,2598.647,down,0
0.17607,2518.263,down,0
0.15897,2562.523,down,0
0.14188,2385.172,down,0
0.12479,2096.108,down,0
0.10769,1979.742,down,0
0.09060,1826.736,down,0
0.07350,1804.369,down,0
0.05641,1901.768,down,0
0.03932,1893.363,down,0
0.02222,1817.784,down,0
0.00513,1806.598,down,0
-0.01197,1636.155,down,0
-0.02906,1537.012,down,0
-0.04615,1526.879,down,0
-0.06325,1482.588,down,0
-0.08034,1403.415,down,0
-0.09744,1329.099,down,0
-0.11453,1272.907,down,0
-0.13162,1237.071,down,0
-0.14872,1108.753,down,0
-0.16581,1050.605,down,0
-0.18291,1045.123,down,0
-0.20000,1045.345,down,0
-0.20000,978.895,contact,0
-0.20000,914.136,contact,0
-0.20000,960.036,contact,0
-0.20000,1022.493,contact,0
-0.20000,1012.384,contact,0
-0.20000,1053.031,contact,0
-0.20000,980.898,contact,0
-0.20000,942.167,contact,0
-0.20000,888.574,contact,0
-0.20000,847.391,contact,0
-0.20000,855.069,contact,0
-0.19658,911.972,up,0
-0.17949,1046.167,up,0
-0.16239,1077.889,up,0
-0.14530,1063.169,up,0
-0.12821,1020.535,up,0
-0.11111,1065.409,up,0
-0.09402,1268.099,up,0
-0.07692,1409.643,up,0
-0.05983,1586.910,up,0
-0.04274,1545.703,up,0
-0.02564,1413.331,up,0
-0.00855,1377.004,up,0
0.00855,1382.484,up,0
0.02564,1588.241,up,0
0.04274,1497.147,up,0
0.05983,1438.259,up,0
0.07692,1567.411,up,0
0.09402,1591.611,up,0
0.11111,1468.208,up,0
0.12821,1371.409,up,0
0.14530,1571.198,up,0
0.16239,2285.017,up,0
0.17949,2596.268,up,0
0.19658,2427.541,up,0
0.21368,2538.289,up,0
0.23077,2467.161,up,0
0.24786,2333.294,up,0
0.26496,2537.434,up,0
0.28205,2622.699,up,0
0.29915,2498.389,up,0
0.31624,2639.499,up,0
0.33333,2643.750,up,0
0.35043,2459.650,up,0
0.36752,2381.340,up,0
0.38462,2359.125,up,0
0.40171,2488.401,up,0
0.41880,2613.720,up,0
0.43590,2789.443,up,0
0.45299,2780.857,up,0
0.47009,2776.665,up,0
0.48718,2861.124,up,0
0.50427,2635.565,up,0
0.52137,2572.384,up,0
0.53846,2475.559,up,0
0.55556,2377.734,up,0
0.57265,2507.651,up,0
0.58974,2758.259,up,0
0.60000,2857.215,air,0
0.60000,2628.799,air,0
0.60000,2490.471,air,0
0.60000,2397.860,air,0
0.60000,2438.097,air,0
0.60000,2680.752,air,0
0.60000,2708.283,air,0
0.60000,2517.250,air,0
0.60000,2573.862,air,0
0.60000,2733.621,air,0
0.60000,2655.080,air,0
