# freq=71.88 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.11250 reps=1
# x=80.785 y=30.000
# air_amp=1914.929 contact_amp=1278.665
# note=textured-PEI-side
z,amp,tag,rep
0.26250,83.478,warm,-1
0.26250,656.484,warm,-1
0.26250,1592.551,warm,-1
0.26250,2017.940,warm,-1
0.26250,2067.531,warm,-1
0.26250,2064.961,warm,-1
0.26250,1906.924,warm,-1
0.26250,1880.561,warm,-1
0.26250,1848.191,warm,-1
0.26250,1809.764,warm,-1
0.26250,1755.562,warm,-1
0.26250,1842.824,warm,-1
0.26250,2121.397,warm,-1
0.26250,2046.624,warm,-1
0.26250,2056.315,warm,-1
0.26250,2133.489,warm,-1
0.26250,1990.661,warm,-1
0.26250,1962.685,warm,-1
0.26250,2047.209,warm,-1
0.26250,1964.677,warm,-1
0.26250,2038.371,warm,-1
0.26250,2110.860,warm,-1
0.26250,2071.452,warm,-1
0.26250,1987.479,warm,-1
0.25554,2005.095,down,0
0.23815,2084.048,down,0
0.22076,2067.120,down,0
0.20337,2010.002,down,0
0.18598,1821.613,down,0
0.16859,1830.555,down,0
0.15120,2011.288,down,0
0.13380,2088.779,down,0
0.11641,1980.464,down,0
0.09902,1516.053,down,0
0.08163,1479.810,down,0
0.06424,1446.424,down,0
0.04685,1368.824,down,0
0.02946,1301.249,down,0
0.01207,1330.892,down,0
-0.00880,1442.862,down,0
-0.02620,1424.602,down,0
-0.04359,1361.402,down,0
-0.06098,1309.886,down,0
-0.07837,1379.492,down,0
-0.09576,1490.409,down,0
-0.11315,1486.826,down,0
-0.13054,1493.349,down,0
-0.13750,1429.011,contact,0
-0.13750,1525.697,contact,0
-0.13750,1632.377,contact,0
-0.13750,1593.354,contact,0
-0.13750,1586.163,contact,0
-0.13750,1677.939,contact,0
-0.13750,1626.962,contact,0
-0.13750,1605.604,contact,0
-0.13750,1639.729,contact,0
-0.13750,1637.600,contact,0
-0.13750,1657.763,contact,0
-0.13750,1558.161,contact,0
-0.12359,1600.259,up,0
-0.10620,1567.644,up,0
-0.08880,1503.978,up,0
-0.07141,1436.703,up,0
-0.05402,1415.219,up,0
-0.03663,1363.760,up,0
-0.01924,1317.368,up,0
-0.00185,1364.519,up,0
0.01554,1278.665,up,0
0.03293,1228.238,up,0
0.05033,1249.732,up,0
0.06772,1331.748,up,0
0.08511,1332.191,up,0
0.10598,1355.243,up,0
0.12337,1586.536,up,0
0.14076,1966.420,up,0
0.15815,1885.667,up,0
0.17554,1737.012,up,0
0.19293,1776.961,up,0
0.21033,1731.233,up,0
0.22772,1830.809,up,0
0.24511,2103.401,up,0
0.26250,2001.280,up,0
0.26250,1983.917,air,0
0.26250,2104.004,air,0
0.26250,1943.628,air,0
0.26250,1884.688,air,0
0.26250,1883.991,air,0
0.26250,1890.890,air,0
0.26250,1869.625,air,0
0.26250,1897.089,air,0
0.26250,1932.768,air,0
0.26250,1961.187,air,0
# outcome=confirmed drop=0.3323 thresh=0.2000 step_snr=2.86 via=ratio
