# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=352 step_z=0.01000
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=unset,unset,unset
# trigger_kind=derivative trigger_axis=2
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,4998.022,289.030,62.554
0.01000,4913.340,384.455,32.665
0.02000,4808.198,465.688,20.177
0.03000,4741.901,542.614,22.897
0.04000,4640.558,594.107,36.962
0.05000,4639.940,617.143,63.344
0.06000,4610.945,592.104,71.095
0.07000,4614.035,590.111,58.396
0.08001,4575.614,576.570,44.301
0.09001,4603.738,566.924,45.200
0.10001,4548.064,524.642,44.442
0.11001,4555.791,501.297,50.428
0.12001,4493.001,492.698,60.839
0.13002,4535.681,529.866,51.120
0.14002,4502.642,525.187,60.653
0.15002,4548.970,536.916,43.718
0.16002,4485.564,558.341,43.174
0.17002,4515.163,555.702,48.608
0.18002,4466.846,516.060,58.971
0.19002,4506.076,481.302,61.888
0.20002,4457.091,472.493,36.010
0.21002,4488.738,472.908,43.903
0.22002,4473.199,481.809,31.717
0.23002,4522.746,504.354,29.541
0.24002,4499.209,477.406,15.079
0.25002,4561.345,451.763,27.382
0.26002,4556.743,467.890,27.358
0.27002,4606.509,440.252,25.912
0.28002,4648.523,427.961,23.095
0.29002,4750.705,425.673,24.352
0.30002,4768.755,424.922,27.726
0.31002,4805.246,410.274,31.683
0.32002,4823.248,356.374,21.752
0.33002,4845.833,362.226,37.780
0.34002,4817.378,365.654,58.601
0.35002,4812.273,360.484,78.253
0.36002,4824.780,351.907,74.969
0.37002,4830.031,363.993,97.778
0.38002,4830.018,332.499,74.731
0.39002,4829.880,292.944,51.921
