# freq=87.73 accel_per_hz=120.0 speed=0.1000
# win_n=182 step_z=0.01001
# warmup=0.800
# halt_floor=0.0580,0.8800,0.1140
# deriv_floor=0.0870,1.3200,0.1710
# drawdown_thresh=0.1000,2.1370,0.1818
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,7858.025,176.521,1103.461
0.01001,7879.935,173.724,1140.616
0.02002,7802.302,140.832,1194.049
0.03003,7889.610,171.313,1181.403
0.04003,7746.289,174.049,1126.005
0.05004,7744.439,209.491,1146.122
0.06005,7727.231,171.242,1154.644
0.07006,7647.172,231.557,1112.819
0.08007,7735.673,151.481,1126.481
0.09008,7654.646,105.104,1149.123
0.10009,7723.370,182.815,1132.864
0.11010,7763.426,92.654,1174.475
0.12010,7722.221,95.211,1162.715
0.13011,7803.629,172.605,1174.269
0.14012,7821.046,102.427,1187.107
0.15013,7849.948,129.669,1192.657
0.16014,7799.876,122.056,1223.404
0.17015,7854.273,66.314,1204.355
0.18016,7812.320,110.059,1261.217
0.19017,7839.055,120.482,1207.248
0.20018,7858.980,150.228,1191.822
0.21019,7812.110,216.305,1232.990
0.22019,7822.974,144.606,1200.599
0.23020,7902.215,142.166,1241.404
0.24021,7831.275,144.160,1241.512
0.25022,7844.878,149.529,1213.904
0.26023,7844.237,122.417,1218.577
0.27024,7851.479,128.882,1271.493
0.28025,7920.143,127.028,1232.031
0.29026,7932.207,93.129,1289.774
0.30027,7865.568,102.311,1231.116
0.31027,7797.698,123.001,1211.968
0.32028,7859.011,74.565,1220.305
0.33029,7811.569,101.603,1270.638
0.34030,7802.399,184.463,1236.252
0.35031,7881.627,124.578,1199.526
0.36032,7938.359,103.525,1248.188
0.37033,7895.602,129.850,1229.644
0.38034,7961.773,87.150,1261.176
0.39035,7868.257,143.312,1250.738
0.40036,7820.641,139.675,1239.702
0.41037,7895.555,100.813,1239.238
0.42038,7889.624,89.390,1290.418
0.43039,7899.373,49.904,1246.915
0.44039,7893.983,40.279,1264.033
0.45040,7886.131,110.697,1231.181
0.46041,7826.591,115.268,1232.117
0.47042,7859.244,156.394,1284.316
0.48043,7923.655,110.596,1244.042
0.49044,7815.976,68.599,1247.879
0.50045,7894.539,79.406,1240.747
0.51046,7848.339,100.954,1229.222
0.52047,7844.219,123.324,1232.265
0.53048,7893.012,77.694,1236.217
0.54048,7820.498,103.326,1239.143
0.55049,7902.396,162.213,1193.639
0.56050,7847.203,104.059,1295.351
0.57051,7784.088,98.050,1210.844
0.58052,7909.999,143.931,1230.425
0.59053,7740.378,58.403,1214.608
0.60054,7824.615,80.585,1269.681
0.61055,7913.624,131.659,1302.493
0.62056,7853.364,115.920,1244.150
0.63057,7880.114,139.104,1238.362
0.64058,7885.078,151.891,1227.610
0.65059,7884.833,115.156,1218.913
0.66059,7779.321,107.627,1232.288
0.67060,7801.363,134.910,1245.402
0.68061,7827.153,148.110,1256.103
0.69062,7794.436,132.138,1217.339
0.70063,7866.658,156.570,1222.251
0.71064,7949.086,131.109,1245.987
0.72065,7803.366,110.620,1239.873
0.73066,7956.650,155.503,1247.118
0.74066,7836.564,101.857,1291.464
0.75067,7944.588,134.676,1257.302
0.76068,7933.496,100.803,1254.149
0.77069,7991.192,134.228,1266.901
0.78070,7990.521,69.706,1243.074
0.79071,7980.376,76.683,1238.839
0.80072,8077.571,89.393,1300.717
0.81073,8032.228,58.942,1285.659
0.82074,8040.048,106.292,1330.349
0.83075,7980.564,140.999,1224.848
0.84075,8019.162,106.942,1272.675
0.85076,8120.465,63.888,1300.686
0.86077,8035.544,103.236,1302.927
0.87078,8081.480,91.565,1269.668
0.88079,7992.678,163.495,1273.672
0.89080,8038.746,101.311,1277.856
0.90081,8115.055,117.721,1323.016
0.91082,8025.798,72.833,1274.760
0.92083,8035.149,54.218,1293.626
0.93083,8029.556,105.596,1261.888
0.94084,7975.415,109.801,1270.376
0.95085,8091.882,159.319,1330.569
0.96086,7997.742,44.678,1282.050
0.97087,8082.807,129.080,1326.646
0.98088,8000.781,52.257,1244.628
0.99089,7896.130,68.001,1242.557
1.00090,7984.166,86.943,1241.957
1.01091,7996.889,59.808,1250.033
1.02091,7962.188,79.313,1239.986
1.03092,7830.703,65.033,1218.340
1.04093,7877.782,32.625,1227.871
1.05094,7892.820,165.364,1229.261
1.06095,7854.831,69.245,1206.331
1.07096,7956.688,66.010,1259.983
1.08097,7857.322,128.269,1189.548
1.09098,7838.294,75.325,1204.508
1.10098,7901.606,75.382,1205.469
1.11099,7906.362,44.073,1253.422
1.12100,7913.555,81.280,1232.444
1.13101,7930.034,83.343,1269.593
1.14102,7909.626,60.682,1266.404
1.15103,7970.124,72.981,1260.042
1.16104,8046.869,75.587,1324.095
1.17105,7965.410,107.175,1239.731
1.18106,7980.960,86.359,1282.477
1.19107,7958.207,57.125,1265.009
1.20108,7917.525,103.340,1268.031
1.21108,7977.206,58.977,1277.269
1.22109,8030.373,138.098,1210.691
1.23110,7933.627,34.312,1226.706
1.24111,7962.413,69.727,1241.491
1.25112,7897.853,57.090,1211.030
1.26113,7915.946,89.962,1212.874
1.27114,7973.112,95.517,1243.399
1.28115,7879.352,43.496,1204.250
1.29116,7996.356,22.184,1257.937
1.30117,8002.186,47.054,1279.687
1.31118,7847.022,103.402,1221.071
1.32119,7927.617,60.736,1216.527
1.33120,7923.526,38.090,1273.777
1.34120,7903.997,85.962,1274.687
1.35121,7944.211,153.286,1216.568
1.36122,7972.186,67.088,1276.099
1.37123,8006.868,117.138,1229.746
1.38124,8000.232,57.367,1223.326
1.39125,8020.319,84.128,1236.361
1.40126,7972.322,104.612,1254.293
1.41127,7949.187,51.123,1270.561
1.42128,8041.060,57.081,1276.182
1.43129,7872.521,109.407,1239.519
1.44130,7955.541,74.952,1237.049
1.45131,7974.942,114.848,1230.676
1.46132,7864.739,63.158,1238.525
1.47133,7900.617,110.448,1256.340
1.48133,7809.432,100.007,1232.375
1.49134,7873.147,67.798,1222.080
1.50135,7777.701,59.600,1195.698
1.51136,7807.214,105.075,1202.898
1.52137,7831.629,50.231,1213.078
1.53138,7685.430,71.973,1226.710
1.54139,7815.483,134.831,1249.126
1.55140,7830.401,115.149,1238.200
1.56141,7773.263,110.808,1245.235
1.57142,7757.111,98.407,1187.517
1.58143,7698.767,119.476,1220.432
1.59144,7763.616,80.733,1174.439
1.60144,7701.904,151.724,1194.039
1.61145,7699.922,88.403,1184.093
1.62146,7788.554,149.670,1190.452
1.63147,7748.448,123.318,1171.882
1.64148,7796.815,76.018,1200.822
1.65149,7852.123,115.123,1261.375
1.66150,7831.997,128.015,1239.626
1.67151,7927.853,128.556,1235.122
1.68152,7803.975,91.918,1203.307
1.69153,7850.947,96.347,1239.404
1.70154,7808.318,117.529,1194.099
1.71155,7831.995,72.062,1174.387
1.72155,7849.090,154.134,1207.678
1.73156,7878.880,90.226,1227.355
1.74157,7977.102,76.183,1233.829
1.75158,7851.048,52.824,1214.565
1.76159,7928.291,12.837,1262.671
1.77160,7946.390,85.189,1257.945
1.78161,7890.468,117.330,1238.425
1.79162,7943.676,107.141,1219.049
1.80163,7831.714,64.750,1210.810
1.81164,7842.935,45.834,1264.478
1.82165,7873.539,74.565,1197.475
1.83166,7890.396,139.386,1187.600
1.84167,7925.484,47.677,1225.736
1.85168,7825.824,96.139,1221.763
1.86169,7934.526,87.194,1221.337
1.87169,7885.391,111.039,1223.799
1.88170,7928.659,125.871,1233.318
1.89171,7948.929,101.812,1242.844
1.90172,7908.108,103.057,1208.671
1.91173,7373.715,98.398,1139.090
1.92174,7325.762,86.278,1167.285
1.93175,7081.624,26.631,1054.029
1.94176,7346.834,34.324,1161.060
1.95177,7657.811,57.189,1271.792
1.96178,8003.617,201.311,1360.630
1.97179,8370.422,331.011,1485.588
1.98180,8879.850,422.411,1713.683
1.99181,9179.531,692.498,1851.348
2.00182,9426.240,831.595,2025.724
2.01183,9580.918,863.363,1997.064
2.02184,9755.653,914.248,2078.530
