# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.09750 reps=1
# x=60.000 y=62.500
# air_amp=1907.027 contact_amp=776.153
# note=textured-PEI-side
z,amp,tag,rep
0.24750,261.264,warm,-1
0.24750,1215.923,warm,-1
0.24750,1939.264,warm,-1
0.24750,1981.973,warm,-1
0.24750,2203.084,warm,-1
0.24750,2333.483,warm,-1
0.24750,2120.547,warm,-1
0.24750,2040.366,warm,-1
0.24750,2084.577,warm,-1
0.24750,2117.536,warm,-1
0.24750,2170.233,warm,-1
0.24750,2045.253,warm,-1
0.24750,1997.510,warm,-1
0.24750,2049.841,warm,-1
0.24750,1963.456,warm,-1
0.24066,2003.161,down,0
0.21331,2061.881,down,0
0.18596,2098.051,down,0
0.15861,2038.681,down,0
0.13126,1957.016,down,0
0.10391,1866.423,down,0
0.07656,1877.631,down,0
0.04921,1707.058,down,0
0.02186,1400.319,down,0
-0.00549,1239.279,down,0
-0.03284,1047.324,down,0
-0.06019,948.627,down,0
-0.08754,939.528,down,0
-0.11489,937.823,down,0
-0.14224,681.458,down,0
-0.15250,643.675,contact,0
-0.15250,698.513,contact,0
-0.15250,776.153,contact,0
-0.15250,888.911,contact,0
-0.15250,840.508,contact,0
-0.15250,819.854,contact,0
-0.15250,826.447,contact,0
-0.14224,863.839,up,0
-0.11489,983.489,up,0
-0.08754,1103.929,up,0
-0.06019,1190.182,up,0
-0.03284,1202.631,up,0
-0.00549,1173.990,up,0
0.02186,1233.736,up,0
0.04921,1308.978,up,0
0.07656,1432.077,up,0
0.10391,1667.933,up,0
0.13126,1977.321,up,0
0.15861,2112.404,up,0
0.18596,2073.362,up,0
0.21331,2066.865,up,0
0.24066,2048.340,up,0
0.24750,1971.965,air,0
0.24750,1893.461,air,0
0.24750,1771.233,air,0
0.24750,1823.818,air,0
0.24750,2019.574,air,0
0.24750,1920.593,air,0
# outcome=confirmed drop=0.5930 thresh=0.2000 step_snr=7.00 via=ratio
