# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0540,0.3510,0.1230
# deriv_floor=0.0810,0.5265,0.1845
# drawdown_thresh=0.1000,0.5384,0.2757
# trigger_kind=drawdown trigger_axis=0
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3821.866,377.083,535.436
0.01001,3761.210,384.107,503.903
0.02001,3787.590,466.108,534.600
0.03001,3786.784,427.813,512.188
0.04002,3795.201,414.531,525.660
0.05002,3766.254,400.979,536.270
0.06003,3778.318,390.930,518.307
0.07003,3811.247,403.052,491.421
0.08004,3797.338,430.657,530.714
0.09004,3789.862,384.260,547.012
0.10005,3820.780,428.586,508.909
0.11005,3790.747,410.510,533.200
0.12006,3780.245,417.515,546.178
0.13006,3789.086,406.434,526.797
0.14007,3822.615,374.824,516.298
0.15007,3799.389,386.260,501.882
0.16008,3795.466,461.365,544.474
0.17008,3768.913,402.961,501.830
0.18009,3761.006,378.409,544.130
0.19009,3794.792,403.961,524.204
0.20009,3780.341,393.708,544.995
0.21010,3788.839,444.849,513.069
0.22010,3740.769,406.361,532.753
0.23010,3829.148,365.645,544.698
0.24010,3801.144,453.734,531.414
0.25011,3742.149,397.160,510.799
0.26011,3763.923,428.974,524.769
0.27012,3803.097,414.424,523.773
0.28012,3757.386,407.542,506.476
0.29012,3738.847,447.152,518.442
0.30013,3783.852,431.999,532.694
0.31013,3793.907,430.806,514.974
0.32014,3746.651,430.199,534.721
0.33014,3766.017,408.560,477.218
0.34014,3797.465,403.424,539.132
0.35015,3771.929,456.728,536.718
0.36015,3780.001,390.057,503.975
0.37016,3760.064,417.688,491.088
0.38016,3738.680,349.570,482.548
0.39017,3752.312,420.411,507.828
0.40017,3799.940,447.157,524.043
0.41017,3765.429,411.057,510.722
0.42018,3795.325,397.492,534.429
0.43018,3854.465,368.656,518.832
0.44018,3748.483,417.644,516.019
0.45019,3752.775,395.342,511.155
0.46019,3797.444,417.482,517.280
0.47019,3813.323,429.747,537.692
0.48020,3748.037,442.441,507.367
0.49020,3799.584,401.695,544.451
0.50020,3833.885,467.976,508.644
0.51020,3790.418,430.883,509.523
0.52021,3758.292,448.866,514.019
0.53021,3767.773,409.815,508.939
0.54022,3781.163,447.311,481.901
0.55022,3778.302,438.504,543.327
0.56022,3767.068,414.324,500.200
0.57023,3803.578,428.273,558.296
0.58023,3728.563,376.143,531.884
0.59024,3742.418,373.665,506.452
0.60024,3762.339,460.003,517.878
0.61024,3714.532,354.460,514.200
0.62025,3771.381,442.207,503.986
0.63025,3755.896,431.142,531.006
0.64026,3750.168,418.719,514.311
0.65026,3760.356,445.874,526.884
0.66026,3787.044,464.366,523.875
0.67027,3736.373,442.649,527.078
0.68027,3740.430,389.903,506.762
0.69027,3768.083,433.814,522.391
0.70028,3757.881,435.112,481.049
0.71028,3738.822,389.968,500.956
0.72028,3733.014,378.826,490.142
0.73029,3819.837,412.477,543.433
0.74029,3743.462,393.496,509.128
0.75030,3775.808,389.020,549.002
0.76030,3792.834,429.038,520.045
0.77030,3762.634,423.376,558.966
0.78031,3730.362,364.460,496.134
0.79031,3809.163,400.259,548.127
0.80031,3758.102,387.379,506.916
0.81032,3740.335,413.241,525.660
0.82032,3775.179,427.667,519.660
0.83032,3785.497,375.309,515.348
0.84033,3729.938,398.097,500.197
0.85033,3759.418,378.453,544.119
0.86033,3787.424,400.917,550.340
0.87034,3758.098,373.585,565.435
0.88034,3746.280,424.759,537.826
0.89034,3813.245,388.934,526.456
0.90035,3755.570,394.501,488.051
0.91035,3723.877,419.264,541.357
0.92036,3785.588,371.246,546.811
0.93036,3768.247,399.322,543.712
0.94037,3731.229,400.379,508.883
0.95037,3778.958,420.776,527.735
0.96037,3815.775,457.066,548.494
0.97038,3757.401,428.316,539.546
0.98038,3767.550,368.304,478.245
0.99038,3769.107,419.801,527.222
1.00039,3793.238,369.106,519.316
1.01039,3756.251,375.623,541.314
1.02039,3732.993,402.405,537.208
1.03040,3782.750,445.992,539.966
1.04040,3727.529,376.407,494.998
1.05041,3770.708,390.047,466.166
1.06041,3767.277,430.522,543.900
1.07042,3719.350,443.537,541.080
1.08042,3760.604,418.547,500.609
1.09043,3765.477,424.025,544.458
1.10043,3746.009,417.044,517.005
1.11043,3762.094,419.270,526.801
1.12044,3786.139,410.429,542.938
1.13044,3788.087,408.260,507.272
1.14045,3718.825,456.647,521.656
1.15045,3801.741,394.024,520.541
1.16045,3774.565,362.383,524.594
1.17046,3727.255,395.605,515.653
1.18046,3767.539,479.834,508.299
1.19046,3745.744,392.043,472.097
1.20047,3737.449,431.875,569.579
1.21047,3748.030,411.006,567.263
1.22047,3772.861,361.606,500.191
1.23048,3766.428,354.551,525.819
1.24048,3725.024,414.695,507.244
1.25048,3807.995,420.814,522.699
1.26049,3770.956,396.853,523.028
1.27049,3768.370,427.393,523.236
1.28050,3754.768,496.016,500.960
1.29050,3759.331,398.025,508.880
1.30050,3723.112,408.716,473.114
1.31051,3782.635,394.024,490.337
1.32051,3814.806,369.251,531.700
1.33052,3703.355,402.904,516.164
1.34052,3737.855,392.523,532.606
1.35052,3790.926,411.586,504.038
1.36053,3749.282,434.307,537.653
1.37053,3729.533,398.452,538.001
1.38054,3787.764,390.475,541.420
1.39054,3785.753,428.078,547.820
1.40054,3734.380,423.226,544.197
1.41055,3772.398,441.678,503.294
1.42055,3788.197,430.963,514.014
1.43056,3755.129,328.092,560.268
1.44056,3770.409,393.331,524.988
1.45056,3781.946,453.541,561.858
1.46056,3796.192,432.246,535.678
1.47057,3745.254,463.284,519.794
1.48057,3751.427,342.498,544.678
1.49058,3762.975,445.212,540.416
1.50058,3779.507,433.037,586.912
1.51058,3757.880,409.604,495.536
1.52059,3770.844,475.407,556.193
1.53059,3768.580,414.560,526.340
1.54060,3772.412,355.094,504.146
1.55060,3753.328,431.345,485.087
1.56061,3762.339,345.242,467.812
1.57061,3780.539,387.846,542.728
1.58061,3761.772,427.521,531.648
1.59062,3745.774,462.882,523.471
1.60062,3737.049,378.415,512.102
1.61062,3724.934,446.313,481.599
1.62063,3778.631,447.320,553.135
1.63063,3716.595,411.292,522.361
1.64064,3742.572,432.737,569.930
1.65064,3773.421,404.576,525.713
1.66065,3737.651,449.137,517.143
1.67065,3705.128,412.912,501.523
1.68065,3782.209,419.328,519.413
1.69066,3759.935,406.795,521.384
1.70066,3769.249,460.168,557.325
1.71067,3782.600,433.163,541.616
1.72067,3759.584,419.783,517.389
1.73067,3767.135,443.083,516.088
1.74068,3788.262,382.171,533.014
1.75068,3779.950,422.794,516.049
