# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3277.415,257.310,1362.734
0.01001,3258.634,236.463,1399.719
0.02002,3328.941,196.909,1383.399
0.03002,3304.987,196.141,1411.579
0.04003,3322.190,273.185,1399.641
0.05004,3308.923,257.505,1380.939
0.06004,3317.221,155.581,1387.817
0.07005,3259.126,258.801,1357.977
0.08005,3288.490,231.589,1393.248
0.09006,3297.336,192.592,1390.267
0.10007,3303.210,251.001,1415.321
0.11008,3269.645,243.566,1388.154
0.12008,3284.020,218.666,1366.891
0.13009,3268.459,232.408,1316.714
0.14010,3268.449,175.170,1397.404
0.15010,3313.674,219.403,1392.235
0.16011,3297.649,227.482,1361.213
0.17012,3253.989,206.357,1363.557
0.18013,3293.751,322.217,1388.654
0.19013,3310.125,259.390,1394.956
0.20014,3317.607,265.515,1429.330
0.21015,3271.967,238.680,1356.859
0.22016,3324.989,248.326,1399.587
0.23017,3294.406,219.685,1399.921
0.24017,3292.971,240.088,1387.658
0.25018,3315.801,245.621,1392.801
0.26019,3306.830,235.916,1385.680
0.27019,3313.964,210.919,1432.102
0.28020,3310.629,242.841,1405.270
0.29021,3301.501,188.589,1419.717
0.30021,3241.482,233.808,1391.358
0.31022,3297.488,172.294,1401.362
0.32023,3291.231,235.123,1389.449
0.33023,3251.910,206.815,1401.700
0.34024,3308.259,207.531,1406.319
0.35025,3290.997,211.797,1426.855
0.36026,3246.389,216.372,1377.753
0.37026,3295.436,254.358,1391.254
0.38027,3284.292,292.553,1376.424
0.39028,3260.992,240.541,1374.751
0.40029,3237.995,224.570,1370.255
0.41029,3312.759,288.630,1451.732
0.42030,3236.337,261.811,1369.503
0.43031,3247.853,215.043,1367.768
0.44031,3321.060,257.750,1430.532
0.45032,3283.218,225.116,1397.007
0.46033,3262.193,229.824,1346.671
0.47034,3307.942,250.661,1422.203
0.48034,3313.108,228.686,1413.496
0.49035,3226.828,235.363,1388.083
0.50036,3299.675,231.187,1372.541
0.51037,3256.937,276.086,1391.179
0.52037,3272.559,238.159,1397.122
0.53038,3257.811,249.363,1380.137
0.54039,3282.051,175.649,1430.405
0.55040,3250.289,254.274,1387.957
0.56041,3247.669,274.845,1411.497
0.57041,3310.452,268.984,1378.161
0.58042,3277.957,223.385,1443.076
0.59043,3270.166,245.469,1392.018
0.60044,3264.569,233.667,1396.832
0.61044,3265.902,243.161,1412.818
0.62045,3245.348,266.743,1404.654
0.63046,3281.348,244.178,1390.034
0.64047,3290.850,242.683,1369.446
0.65047,3254.196,213.577,1391.993
0.66048,3250.763,196.468,1386.533
0.67049,3274.948,192.618,1354.668
0.68050,3261.483,195.425,1408.200
0.69050,3279.521,234.362,1377.152
0.70051,3311.753,253.819,1378.379
0.71052,3281.161,215.788,1370.969
0.72053,3314.857,250.986,1406.592
0.73054,3276.358,278.268,1361.485
0.74054,3286.896,229.568,1387.933
0.75055,3283.976,230.662,1403.024
0.76056,3289.733,230.464,1417.091
0.77056,3291.098,234.920,1392.528
0.78057,3277.143,217.121,1381.191
0.79058,3285.045,253.089,1369.159
0.80059,3277.386,306.269,1363.061
0.81060,3276.625,234.309,1360.634
0.82060,3255.635,223.616,1390.048
0.83061,3283.162,265.021,1370.360
0.84062,3274.174,248.923,1371.154
