# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.00844 reps=1
# x=20.734 y=62.817
# air_amp=670.181 contact_amp=271.041
# note=textured-PEI-side
z,amp,tag,rep
0.15844,513.880,warm,-1
0.15844,814.359,warm,-1
0.15844,628.333,warm,-1
0.15844,712.789,warm,-1
0.15844,652.086,warm,-1
0.15844,579.153,warm,-1
0.15844,880.661,warm,-1
0.15844,853.147,warm,-1
0.15844,792.177,warm,-1
0.15844,736.687,warm,-1
0.15844,684.176,warm,-1
0.15844,702.998,warm,-1
0.15844,745.599,warm,-1
0.15844,877.705,warm,-1
0.15844,865.056,warm,-1
0.13109,832.722,down,0
0.10032,1241.922,down,0
0.07297,1614.892,down,0
0.04562,1657.678,down,0
0.01827,1241.074,down,0
-0.00908,568.601,down,0
-0.03643,271.041,down,0
-0.06378,186.826,down,0
-0.09113,238.631,down,0
-0.11848,324.274,down,0
-0.14583,364.376,down,0
-0.17318,334.713,down,0
-0.20053,399.158,down,0
-0.22788,513.965,down,0
-0.24156,478.133,contact,0
-0.24156,386.427,contact,0
-0.24156,429.226,contact,0
-0.24156,494.467,contact,0
-0.24156,387.808,contact,0
-0.24156,306.089,contact,0
-0.24156,334.664,contact,0
-0.23472,332.675,up,0
-0.20737,271.481,up,0
-0.18002,272.761,up,0
-0.15267,302.549,up,0
-0.12532,319.150,up,0
-0.09797,323.929,up,0
-0.07062,310.966,up,0
-0.04327,280.345,up,0
-0.01592,139.495,up,0
0.01143,220.719,up,0
0.03878,659.715,up,0
0.06613,1054.456,up,0
0.09348,1346.806,up,0
0.12083,1152.635,up,0
0.14818,817.791,up,0
0.15844,579.907,air,0
0.15844,676.105,air,0
0.15844,855.712,air,0
0.15844,682.342,air,0
0.15844,644.443,air,0
0.15844,664.257,air,0
