# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01001
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3175.400,261.843,1363.975
0.01001,3222.168,253.090,1371.747
0.02001,3224.543,209.716,1379.768
0.03002,3186.374,197.416,1361.608
0.04003,3203.850,251.459,1322.405
0.05003,3233.149,214.758,1363.083
0.06004,3206.900,201.121,1353.996
0.07005,3217.458,240.607,1384.710
0.08006,3204.300,218.882,1407.956
0.09007,3192.607,218.607,1365.877
0.10008,3204.996,280.037,1343.263
0.11009,3193.592,203.074,1333.036
0.12009,3201.854,221.755,1329.548
0.13010,3225.153,213.757,1375.647
0.14011,3207.189,255.223,1426.026
0.15012,3162.249,270.603,1330.821
0.16012,3136.228,233.300,1351.424
0.17013,3211.033,210.310,1326.853
0.18014,3217.161,260.351,1345.756
0.19014,3162.111,253.974,1377.829
0.20015,3202.317,245.645,1403.746
0.21016,3182.904,244.129,1360.268
0.22017,3198.087,263.795,1365.016
0.23018,3184.213,242.564,1324.135
0.24018,3216.132,276.170,1392.159
0.25019,3239.184,265.655,1349.054
0.26020,3181.814,212.960,1359.632
0.27021,3210.035,264.480,1363.229
0.28021,3234.003,205.242,1359.813
0.29022,3209.018,236.321,1363.817
0.30023,3227.009,220.998,1384.725
0.31023,3217.857,236.512,1373.381
0.32024,3194.273,184.170,1331.042
0.33025,3197.676,236.231,1341.125
0.34026,3208.094,212.381,1352.478
0.35026,3207.950,249.769,1368.446
0.36027,3195.054,267.929,1363.213
0.37028,3205.761,246.558,1377.339
0.38028,3212.743,261.032,1383.691
0.39029,3203.984,256.652,1365.354
0.40030,3185.437,250.953,1367.736
0.41030,3187.073,275.115,1349.921
0.42031,3151.415,232.680,1326.813
0.43032,3178.336,251.439,1370.073
0.44032,3175.323,233.993,1334.704
0.45033,3152.321,235.229,1350.524
0.46034,3205.807,249.283,1383.179
0.47035,3188.937,254.739,1387.998
0.48035,3197.433,263.691,1347.948
0.49036,3157.252,275.684,1365.951
0.50037,3171.408,246.266,1354.639
0.51038,3188.256,189.964,1325.261
0.52038,3170.869,248.973,1339.299
0.53039,3243.945,250.072,1355.567
0.54040,3220.361,205.080,1399.432
0.55041,3148.052,234.072,1333.065
0.56042,3203.736,216.369,1354.374
0.57042,3207.891,187.771,1374.398
0.58043,3189.036,250.014,1389.261
0.59044,3189.417,225.039,1366.414
0.60045,3229.921,196.754,1376.246
0.61045,3202.899,288.722,1348.861
0.62046,3189.428,263.363,1353.843
0.63047,3199.235,242.265,1348.946
0.64047,3198.688,246.934,1347.602
0.65048,3158.334,257.835,1323.354
0.66049,3244.615,225.347,1377.368
0.67050,3219.992,247.423,1352.972
0.68050,3171.705,219.423,1321.973
0.69051,3190.144,210.518,1358.506
0.70052,3205.045,255.479,1342.492
0.71052,3190.640,266.182,1336.417
0.72053,3216.735,302.187,1377.273
0.73054,3219.595,273.471,1362.400
0.74055,3185.632,225.606,1374.228
0.75055,3164.446,245.934,1333.481
0.76056,3205.782,253.269,1403.821
0.77056,3197.397,229.186,1344.221
0.78057,3197.280,247.128,1341.876
0.79058,3220.577,272.489,1389.892
0.80059,3212.690,241.202,1361.850
0.81059,3174.298,234.888,1356.739
0.82060,3255.551,358.016,1365.147
0.83061,3239.678,185.970,1365.850
0.84061,3228.775,228.470,1391.732
0.85062,3191.497,215.889,1347.938
0.86063,3270.321,214.126,1373.460
0.87064,3209.753,238.625,1374.253
0.88064,3216.073,245.060,1338.038
0.89065,3232.011,253.443,1365.038
0.90066,3233.194,210.022,1367.571
0.91067,3219.025,258.808,1343.917
0.92068,3290.084,208.156,1389.842
0.93068,3206.843,274.577,1342.000
0.94069,3202.613,229.332,1342.499
0.95070,3233.456,227.310,1354.394
0.96071,3223.971,199.093,1350.726
0.97071,3198.439,286.483,1329.269
0.98072,3232.862,251.838,1357.213
0.99073,3221.288,212.875,1340.165
1.00074,3219.703,291.568,1329.264
1.01075,3248.192,234.305,1370.695
1.02075,3240.358,264.971,1375.291
1.03076,3218.614,211.426,1394.339
1.04077,3226.538,243.554,1361.222
1.05078,3258.152,245.369,1351.802
1.06078,3265.592,225.661,1359.465
1.07079,3235.894,246.572,1341.171
1.08080,3284.147,201.139,1344.447
1.09081,3253.971,276.732,1308.631
1.10082,3272.589,230.567,1350.079
1.11082,3237.695,220.886,1332.445
1.12083,3260.371,223.357,1381.204
1.13084,3247.403,165.669,1385.563
1.14085,3256.802,192.347,1389.744
1.15085,3244.628,226.181,1405.258
1.16086,3270.733,243.332,1362.624
1.17087,3197.198,232.525,1339.673
1.18088,3260.027,243.433,1365.292
1.19089,3248.757,212.928,1382.645
1.20089,3230.365,259.171,1337.897
1.21090,3244.253,199.176,1320.618
1.22091,3212.365,239.035,1368.060
1.23091,3205.781,251.586,1334.905
1.24092,3241.224,303.987,1411.060
1.25093,3215.745,230.165,1362.321
1.26094,3189.100,242.762,1340.206
1.27094,3242.487,255.012,1338.380
1.28095,3230.428,255.336,1359.971
1.29096,3200.695,212.797,1330.439
1.30097,3184.332,202.785,1326.205
1.31097,3210.440,311.945,1352.712
1.32098,3208.865,234.863,1350.528
1.33099,3198.396,269.578,1304.405
1.34099,3282.861,252.459,1349.058
1.35100,3224.155,221.478,1327.847
1.36101,3235.325,262.202,1360.901
1.37102,3330.129,259.523,1367.659
1.38102,3214.145,200.529,1341.665
1.39103,3221.573,263.322,1359.475
1.40104,3237.785,211.646,1340.513
1.41105,3239.871,246.947,1356.431
1.42105,3228.850,270.173,1311.753
1.43106,3244.590,247.711,1340.456
1.44107,3250.467,236.552,1369.169
1.45108,3233.199,231.075,1349.060
1.46108,3214.851,250.670,1352.395
1.47109,3213.538,238.013,1330.552
1.48110,3249.087,223.990,1326.932
1.49111,3192.205,227.664,1377.300
1.50112,3253.864,231.767,1295.979
1.51112,3244.265,202.516,1358.772
1.52113,3199.164,204.602,1358.827
1.53114,3221.564,213.688,1322.258
1.54114,3228.442,224.069,1340.507
1.55115,3216.339,262.451,1345.110
1.56116,3215.504,221.080,1334.100
1.57117,3243.325,247.061,1335.807
1.58117,3207.089,194.148,1338.237
1.59118,3205.646,266.211,1331.629
1.60119,3242.939,240.748,1382.750
1.61119,3230.631,171.455,1355.903
1.62120,3192.512,223.713,1349.780
1.63121,3239.033,187.746,1335.513
1.64121,3223.877,244.382,1340.954
1.65122,3217.027,255.816,1323.892
1.66123,3238.200,205.174,1331.766
1.67124,3249.931,240.591,1343.903
1.68124,3244.185,266.622,1371.858
1.69125,3241.959,216.635,1369.475
