# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.00848 reps=1
# x=60.000 y=62.500
# air_amp=1398.678 contact_amp=417.384
# note=textured-PEI-side
z,amp,tag,rep
0.15848,798.367,warm,-1
0.15848,1382.321,warm,-1
0.15848,1519.177,warm,-1
0.15848,1582.671,warm,-1
0.15848,1425.778,warm,-1
0.15848,1257.444,warm,-1
0.15848,1188.796,warm,-1
0.15848,1197.360,warm,-1
0.15848,1244.934,warm,-1
0.15848,1312.993,warm,-1
0.15848,1384.507,warm,-1
0.15848,1405.372,warm,-1
0.15848,1505.604,warm,-1
0.15848,1432.486,warm,-1
0.15506,1403.426,down,0
0.12771,1374.350,down,0
0.10036,1224.568,down,0
0.07301,1355.870,down,0
0.04566,1205.130,down,0
0.01831,947.094,down,0
-0.00904,816.325,down,0
-0.03639,651.384,down,0
-0.06374,607.607,down,0
-0.09109,605.920,down,0
-0.11845,612.031,down,0
-0.14580,554.888,down,0
-0.17315,505.350,down,0
-0.20050,474.428,down,0
-0.22785,408.120,down,0
-0.24152,393.857,contact,0
-0.24152,392.628,contact,0
-0.24152,417.384,contact,0
-0.24152,447.911,contact,0
-0.24152,448.641,contact,0
-0.24152,432.527,contact,0
-0.24152,418.667,contact,0
-0.23468,441.496,up,0
-0.20733,476.748,up,0
-0.17998,511.824,up,0
-0.15263,568.866,up,0
-0.12528,633.429,up,0
-0.09793,629.222,up,0
-0.07058,616.326,up,0
-0.04323,621.456,up,0
-0.01588,674.745,up,0
0.01147,753.029,up,0
0.03882,820.221,up,0
0.06617,932.857,up,0
0.09352,1090.839,up,0
0.12087,1294.163,up,0
0.14822,1450.202,up,0
0.15848,1390.869,air,0
0.15848,1359.535,air,0
0.15848,1416.383,air,0
0.15848,1349.486,air,0
0.15848,1426.030,air,0
0.15848,1406.486,air,0
