# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3386.706,13.260,967.796
0.01001,3490.794,30.649,1057.203
0.02001,3451.302,96.222,975.752
0.03002,3461.450,15.074,985.770
0.04002,3425.361,79.539,987.327
0.05003,3425.463,40.490,971.829
0.06003,3426.358,98.482,996.558
0.07004,3445.112,21.743,980.476
0.08004,3460.397,64.338,1009.704
0.09005,3428.390,44.444,985.132
0.10005,3435.540,33.417,991.732
0.11006,3438.027,80.574,954.035
0.12006,3412.385,53.047,1007.810
0.13007,3426.845,72.345,988.035
0.14007,3448.931,76.649,1022.403
0.15007,3423.607,77.713,1006.336
0.16008,3438.519,45.737,987.759
0.17008,3483.073,52.327,1013.764
0.18009,3396.529,118.708,954.766
0.19009,3422.811,35.688,1014.131
0.20010,3417.567,30.366,1013.110
0.21010,3445.509,23.670,1006.595
0.22011,3421.486,52.582,967.129
0.23011,3412.547,51.336,971.779
0.24012,3449.661,65.909,972.374
0.25012,3439.378,76.047,983.045
0.26013,3424.698,83.439,984.712
0.27013,3446.440,6.871,1009.064
0.28013,3439.404,87.161,980.743
0.29014,3371.715,37.665,960.401
0.30014,3437.420,60.794,979.846
0.31014,3417.159,154.821,1001.434
0.32015,3397.717,88.717,995.561
0.33015,3455.373,17.876,991.642
0.34015,3446.318,61.939,981.415
0.35016,3401.567,47.338,976.292
0.36016,3432.268,43.708,969.797
0.37017,3453.783,75.914,985.977
0.38017,3442.135,30.148,982.399
0.39018,3428.653,52.548,993.269
0.40018,3442.755,73.348,987.213
0.41019,3406.414,109.793,985.905
0.42019,3415.777,56.115,942.646
0.43020,3428.806,87.313,1009.783
0.44020,3426.307,74.412,993.521
0.45021,3410.471,91.084,982.934
0.46022,3449.207,58.439,1004.233
0.47022,3414.844,68.326,975.261
0.48023,3398.376,41.989,955.926
0.49023,3416.736,32.254,977.192
0.50023,3460.918,27.243,985.845
0.51024,3427.576,52.433,965.313
0.52024,3397.618,28.501,984.311
0.53025,3443.225,80.857,947.262
0.54025,3440.562,38.085,997.638
0.55026,3412.600,96.897,968.204
0.56026,3433.260,77.721,985.136
0.57027,3423.109,80.858,983.179
0.58027,3390.609,71.253,932.997
0.59028,3408.870,64.834,971.574
0.60028,3426.861,95.111,957.438
0.61028,3401.075,27.098,940.913
0.62029,3421.966,98.353,969.248
0.63029,3416.352,141.845,995.745
0.64029,3434.075,76.404,976.062
0.65030,3407.360,17.272,958.735
0.66030,3454.693,75.544,1008.285
0.67031,3441.148,80.758,968.794
0.68031,3396.665,35.256,975.978
0.69032,3423.818,89.062,997.093
0.70032,3432.116,50.271,1001.139
0.71033,3400.401,47.318,986.249
0.72033,3457.022,35.976,1001.108
0.73033,3420.215,66.364,965.280
0.74034,3387.542,55.578,938.805
0.75034,3408.287,43.091,956.253
0.76035,3388.984,74.477,982.223
0.77035,3409.715,58.351,954.926
0.78036,3407.677,17.482,983.984
0.79036,3411.553,79.283,952.690
0.80036,3381.393,79.877,935.813
0.81037,3391.511,53.663,997.006
0.82037,3407.216,60.025,1013.415
0.83038,3448.180,63.377,954.962
0.84038,3383.062,48.842,959.427
0.85039,3384.548,62.687,952.042
0.86039,3439.361,69.934,1006.237
0.87039,3424.200,51.144,985.320
0.88040,3422.671,137.468,972.044
0.89040,3457.672,52.160,1017.158
0.90041,3408.971,45.651,987.623
0.91042,3413.398,103.410,996.508
0.92042,3427.654,109.916,971.527
0.93043,3394.114,58.693,985.017
0.94043,3393.085,53.923,975.773
0.95043,3439.222,36.792,994.621
0.96044,3411.838,116.886,938.388
0.97044,3360.806,80.785,957.642
0.98045,3407.279,65.734,973.995
0.99045,3437.547,91.489,998.033
1.00046,3430.101,73.018,1007.892
1.01046,3398.450,64.286,1015.456
1.02047,3413.644,38.458,989.568
1.03047,3421.378,39.543,1013.753
1.04048,3411.148,41.498,943.017
1.05048,3419.214,91.239,942.799
1.06048,3449.608,96.935,987.890
1.07049,3390.157,92.918,965.203
1.08049,3418.530,78.712,1022.949
1.09050,3434.918,50.700,999.807
1.10051,3419.512,71.801,1002.058
1.11051,3406.369,43.678,989.460
1.12052,3450.405,93.376,965.310
1.13052,3420.962,43.583,958.018
1.14053,3414.276,46.165,958.044
1.15053,3422.433,65.153,951.756
1.16053,3407.079,15.937,964.267
1.17054,3430.769,77.145,955.219
1.18054,3408.685,29.290,947.320
1.19055,3428.340,76.115,982.983
1.20055,3391.357,65.649,975.156
1.21056,3391.993,90.004,998.553
1.22056,3452.305,63.286,1000.373
1.23056,3368.526,38.673,961.997
1.24057,3403.995,53.724,984.161
1.25057,3415.470,50.422,990.943
1.26057,3426.385,37.978,980.602
1.27058,3372.148,10.008,982.173
1.28058,3399.374,141.657,951.755
1.29058,3446.253,100.303,1002.588
1.30059,3385.993,98.359,960.210
1.31059,3413.490,54.096,989.385
1.32060,3419.401,35.023,1003.132
1.33060,3395.758,57.783,982.210
1.34061,3426.669,134.445,983.695
1.35061,3442.133,88.194,945.720
1.36061,3417.396,76.777,958.566
1.37062,3393.482,41.141,991.897
1.38062,3446.070,15.794,1012.920
1.39063,3433.669,70.960,936.323
1.40063,3415.964,69.269,984.659
1.41063,3433.554,90.217,1037.693
1.42064,3385.161,66.840,958.104
1.43064,3439.634,53.778,997.393
1.44064,3394.160,38.346,967.557
1.45065,3419.857,45.341,948.879
1.46065,3427.347,63.376,965.713
1.47066,3418.145,62.619,1000.991
1.48066,3462.655,74.950,1008.713
1.49066,3365.552,64.068,983.408
1.50067,3387.461,75.059,1001.556
1.51067,3404.957,39.854,1029.949
1.52067,3399.354,57.234,975.074
1.53068,3426.302,62.698,978.282
1.54068,3431.946,65.070,1006.553
1.55069,3465.625,95.120,978.316
1.56069,3431.179,50.469,1002.435
1.57069,3422.557,65.909,982.854
1.58070,3416.154,74.323,986.333
1.59070,3417.973,77.618,937.408
1.60070,3384.702,33.584,1013.436
1.61071,3430.498,103.382,1029.673
1.62071,3445.595,64.884,1003.832
1.63072,3425.476,58.216,1021.982
1.64072,3439.696,52.363,999.941
1.65072,3434.011,64.004,1018.317
1.66073,3431.519,54.016,964.352
1.67073,3411.143,70.150,979.572
1.68074,3465.329,131.192,980.157
1.69074,3393.453,72.580,955.174
1.70074,3403.219,68.729,1004.129
