# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.50000 reps=1
# x=60.000 y=62.500
# air_amp=1751.286 contact_amp=326.974
# note=textured-PEI-side
z,amp,tag,rep
0.30000,339.943,warm,-1
0.30000,1212.338,warm,-1
0.30000,1761.441,warm,-1
0.30000,1817.865,warm,-1
0.30000,1712.282,warm,-1
0.30000,1754.642,warm,-1
0.30000,1950.570,warm,-1
0.30000,2017.748,warm,-1
0.30000,1984.317,warm,-1
0.30000,1665.643,warm,-1
0.30000,1640.000,warm,-1
0.30000,1699.009,warm,-1
0.30000,1820.290,warm,-1
0.30000,1995.662,warm,-1
0.30000,1881.467,warm,-1
0.28974,1914.799,down,0
0.26239,1919.376,down,0
0.23504,1926.803,down,0
0.20769,1970.030,down,0
0.18034,1884.609,down,0
0.15299,1760.040,down,0
0.12564,1786.408,down,0
0.09829,1865.415,down,0
0.07094,1928.327,down,0
0.04359,1877.670,down,0
0.01624,1735.553,down,0
-0.01111,1498.585,down,0
-0.03846,1201.213,down,0
-0.06581,1078.646,down,0
-0.09316,910.783,down,0
-0.12051,660.264,down,0
-0.14786,554.798,down,0
-0.17521,603.402,down,0
-0.20256,657.939,down,0
-0.22991,649.600,down,0
-0.25726,582.243,down,0
-0.28462,490.471,down,0
-0.31197,434.349,down,0
-0.33932,388.618,down,0
-0.36667,350.272,down,0
-0.39402,340.476,down,0
-0.42137,326.392,down,0
-0.44872,326.974,down,0
-0.47607,325.068,down,0
-0.50000,308.365,contact,0
-0.50000,327.162,contact,0
-0.50000,321.467,contact,0
-0.50000,377.246,contact,0
-0.50000,404.346,contact,0
-0.50000,389.372,contact,0
-0.50000,369.910,contact,0
-0.50000,353.544,contact,0
-0.47607,363.997,up,0
-0.44872,345.246,up,0
-0.42137,322.808,up,0
-0.39402,354.296,up,0
-0.36667,385.798,up,0
-0.33932,366.099,up,0
-0.31197,418.564,up,0
-0.28462,504.779,up,0
-0.25726,641.459,up,0
-0.22991,724.763,up,0
-0.20256,718.099,up,0
-0.17179,735.743,up,0
-0.14444,688.303,up,0
-0.11709,674.986,up,0
-0.08974,733.601,up,0
-0.06239,750.115,up,0
-0.03504,800.125,up,0
-0.00769,923.713,up,0
0.01966,1050.338,up,0
0.04701,1225.764,up,0
0.07436,1310.310,up,0
0.10171,1462.390,up,0
0.12906,1671.748,up,0
0.15641,1786.273,up,0
0.18376,1728.103,up,0
0.21111,1642.632,up,0
0.23846,1786.609,up,0
0.26581,1731.657,up,0
0.29316,1723.676,up,0
0.30000,1761.120,air,0
0.30000,1725.959,air,0
0.30000,1741.451,air,0
0.30000,1704.780,air,0
0.30000,1846.078,air,0
0.30000,1946.392,air,0
