# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0550,0.3590,0.0880
# deriv_floor=0.0825,0.5385,0.1320
# drawdown_thresh=0.1000,0.7254,0.1069
# trigger_kind=drawdown trigger_axis=2
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3197.468,191.090,1323.319
0.01001,3254.735,230.911,1366.512
0.02001,3208.565,262.553,1271.891
0.03002,3185.925,242.977,1307.564
0.04003,3222.631,184.161,1334.577
0.05004,3239.974,269.711,1302.582
0.06004,3218.114,181.701,1332.967
0.07005,3275.000,212.466,1333.694
0.08006,3259.471,222.367,1335.277
0.09007,3201.815,209.894,1300.542
0.10007,3220.548,254.138,1340.517
0.11008,3234.781,247.638,1329.654
0.12009,3264.071,258.046,1312.242
0.13009,3273.341,210.455,1342.663
0.14010,3289.708,212.198,1338.201
0.15011,3230.664,191.732,1338.894
0.16012,3250.999,208.077,1336.243
0.17013,3251.702,245.169,1346.569
0.18013,3293.054,252.805,1345.331
0.19014,3258.374,211.853,1284.518
0.20015,3244.564,231.263,1340.020
0.21015,3270.625,214.981,1322.732
0.22016,3245.763,195.341,1331.039
0.23017,3251.507,237.537,1314.859
0.24018,3280.296,232.496,1343.251
0.25018,3245.378,256.896,1331.150
0.26019,3195.129,202.715,1319.702
0.27020,3240.449,225.321,1337.477
0.28021,3217.952,234.223,1308.823
0.29021,3198.620,274.879,1305.889
0.30022,3259.695,270.919,1376.512
0.31023,3246.135,192.592,1339.089
0.32023,3224.197,252.299,1375.678
0.33024,3223.792,270.434,1340.965
0.34025,3187.490,230.510,1297.538
0.35025,3198.569,154.716,1327.662
0.36026,3175.644,230.736,1312.284
0.37027,3286.908,236.133,1361.411
0.38027,3212.956,237.478,1358.763
0.39028,3228.534,251.446,1305.818
0.40029,3283.564,210.801,1326.113
0.41030,3246.599,210.815,1341.456
0.42030,3243.397,217.326,1334.765
0.43031,3243.037,173.512,1309.057
0.44032,3271.053,194.225,1336.109
0.45033,3231.589,221.783,1350.468
0.46034,3242.445,225.100,1337.956
0.47035,3273.502,253.672,1340.026
0.48035,3231.007,183.369,1303.169
0.49036,3246.515,227.881,1317.907
0.50037,3224.863,268.258,1327.391
0.51038,3223.734,234.139,1329.527
0.52038,3199.292,203.726,1340.840
0.53039,3225.556,261.025,1325.098
0.54040,3256.757,208.358,1316.110
0.55040,3215.104,246.599,1322.673
0.56041,3242.609,211.969,1331.036
0.57042,3260.514,222.525,1376.022
0.58043,3214.949,234.227,1328.588
0.59043,3246.461,264.485,1368.487
0.60044,3230.981,222.671,1359.189
0.61045,3203.317,196.746,1338.882
0.62046,3246.495,208.876,1370.477
0.63047,3218.234,220.413,1327.440
0.64047,3218.360,240.279,1341.484
0.65048,3215.319,227.169,1351.041
0.66049,3261.692,256.205,1331.251
0.67049,3231.918,215.108,1334.360
0.68050,3223.828,213.258,1314.462
0.69051,3253.278,186.792,1321.058
0.70051,3243.119,221.533,1346.569
0.71052,3209.217,209.897,1310.021
0.72053,3260.079,224.280,1376.808
0.73053,3235.270,181.730,1299.604
0.74054,3235.930,193.870,1348.184
0.75055,3243.848,222.354,1363.446
0.76056,3246.006,214.076,1307.797
0.77056,3233.151,202.082,1313.703
0.78057,3240.273,223.840,1320.846
0.79058,3239.892,250.264,1345.859
0.80059,3224.797,186.387,1331.929
