# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,4038.024,317.951,553.813
0.01000,4021.978,305.945,586.588
0.02001,4013.212,353.736,555.618
0.03001,4017.073,316.092,565.072
0.04001,4011.022,299.977,582.713
0.05001,4029.129,338.929,550.267
0.06001,4014.588,401.706,606.288
0.07002,4009.930,346.312,605.870
0.08002,4031.374,272.960,581.874
0.09002,3971.256,281.849,574.371
0.10002,4001.314,341.564,569.631
0.11003,4077.109,375.209,576.832
0.12003,4005.415,360.648,598.465
0.13003,4013.113,377.956,589.056
0.14003,4010.211,306.208,593.654
0.15003,4010.631,351.605,598.537
0.16003,3997.653,347.846,577.050
0.17003,4013.963,327.689,563.980
0.18003,3999.457,355.837,588.692
0.19003,3962.323,354.584,549.245
0.20004,4028.159,349.734,582.450
0.21004,4006.290,384.984,607.249
0.22004,3981.623,310.485,578.784
0.23004,3993.632,366.459,573.218
0.24005,4019.611,360.400,590.604
0.25005,3995.494,339.854,586.463
0.26005,4031.467,333.671,571.419
0.27006,4031.497,366.489,578.477
0.28006,3998.290,340.997,553.253
0.29006,3968.986,359.940,592.589
0.30006,4013.410,301.080,587.905
0.31006,4022.968,332.240,613.259
0.32007,3998.058,378.567,607.769
0.33007,4024.072,365.865,587.748
0.34007,4016.235,319.813,570.092
0.35007,3947.154,343.125,569.911
0.36007,3956.230,326.198,583.190
0.37007,4051.422,355.828,584.198
0.38007,3987.575,354.596,636.139
0.39008,4019.557,292.591,560.466
0.40008,4032.973,345.346,574.688
0.41008,3999.043,355.528,593.561
0.42008,3955.452,357.986,557.972
0.43008,3990.677,316.048,578.952
0.44008,4011.944,361.999,592.666
0.45008,3958.138,310.933,573.555
0.46009,4031.380,334.869,609.008
0.47009,4040.039,287.561,553.833
0.48009,4004.776,350.370,585.950
0.49009,3954.332,279.016,575.139
0.50010,4002.325,291.002,605.073
0.51010,3968.882,317.577,536.609
0.52010,3972.575,337.527,595.311
0.53010,4005.326,291.857,608.854
0.54011,4049.258,320.619,613.971
0.55011,4004.947,345.012,610.405
0.56011,3991.844,374.926,607.676
0.57012,4042.991,345.704,601.198
0.58012,3992.016,333.998,596.420
0.59012,4004.125,412.981,587.335
0.60012,4007.341,323.287,596.962
0.61013,3980.267,313.696,541.033
0.62013,4002.961,293.325,578.293
0.63013,4012.327,347.699,560.718
0.64014,4010.180,339.824,620.404
0.65014,3981.781,326.707,564.854
0.66014,3991.942,384.584,613.687
0.67014,4006.971,365.165,610.795
0.68014,4002.650,320.154,599.323
0.69015,4005.392,346.017,587.194
0.70015,3974.799,376.002,544.275
0.71015,3991.751,311.799,588.264
0.72015,3999.469,354.943,580.041
0.73016,4060.155,333.648,608.577
0.74016,4048.549,362.550,600.426
0.75016,4004.537,383.551,613.613
0.76016,4003.726,336.210,623.441
0.77016,4003.386,368.743,584.039
0.78017,3985.251,364.706,559.862
0.79017,4037.174,337.802,624.213
0.80017,4045.953,328.319,606.245
0.81017,3979.744,328.550,560.811
0.82018,3991.829,319.689,598.934
0.83018,3974.154,355.451,560.630
0.84018,4049.298,335.906,624.174
0.85019,4001.482,318.128,603.923
0.86019,3995.858,310.543,623.568
0.87019,4040.079,311.362,595.977
0.88019,3984.233,319.764,625.768
0.89020,4001.525,380.768,571.462
0.90020,4030.137,340.360,594.118
0.91020,4031.365,324.719,582.476
0.92021,4015.891,378.170,585.032
0.93021,4002.172,314.776,589.272
0.94021,3962.833,359.761,564.185
0.95022,3987.294,301.898,590.088
0.96022,4057.064,351.736,626.864
0.97022,4004.000,348.392,595.327
0.98022,3983.554,321.285,561.833
0.99023,4003.100,382.625,582.684
1.00023,4055.624,349.149,602.454
1.01023,3997.764,358.536,582.264
1.02024,4002.236,371.283,605.154
1.03024,4031.599,345.577,585.260
1.04024,4033.421,279.283,608.324
1.05024,3985.107,278.816,592.342
1.06025,3980.291,336.795,555.697
1.07025,4034.222,407.378,623.112
1.08025,3944.812,308.530,634.073
1.09025,3985.883,346.043,559.669
1.10025,4001.784,302.655,622.071
1.11026,4004.484,383.292,607.983
1.12026,3939.451,335.648,604.424
1.13026,4007.526,339.772,583.247
1.14026,3978.963,353.551,612.429
1.15026,3984.888,329.261,578.549
1.16027,3994.706,326.550,598.348
1.17027,3965.286,319.288,569.306
1.18027,3968.978,319.213,651.241
1.19027,4013.858,319.093,601.361
1.20027,4002.424,341.959,614.984
1.21028,4009.904,352.728,595.953
1.22028,4014.082,370.580,616.632
1.23028,4035.376,366.452,600.789
1.24029,3999.483,310.119,606.760
1.25029,3998.745,323.191,567.512
1.26029,4012.145,286.380,602.148
1.27029,3990.527,340.959,573.230
1.28030,3991.834,349.819,594.850
1.29030,4019.697,345.056,606.597
1.30030,4031.904,359.297,618.798
1.31031,3970.584,343.355,585.321
1.32031,3975.179,377.350,600.961
1.33031,4022.273,334.561,626.144
1.34032,3978.670,323.256,620.997
1.35032,3996.830,329.232,647.501
1.36032,3992.540,382.960,573.179
1.37032,3967.817,314.244,614.405
1.38033,3991.633,332.113,636.745
1.39033,3983.655,347.367,599.380
1.40033,4003.324,318.823,628.351
1.41034,3982.295,346.618,577.070
1.42034,4018.257,415.511,603.945
1.43034,4025.685,346.484,605.243
1.44035,4014.807,379.532,613.878
1.45035,3969.658,374.734,630.039
1.46035,3984.828,338.590,584.005
1.47035,4014.740,398.976,635.328
1.48036,3974.352,322.137,586.181
1.49036,4018.645,352.478,629.969
1.50036,4017.612,369.994,617.152
1.51037,3976.714,364.996,644.114
1.52037,3990.798,332.349,598.766
1.53037,4009.901,338.046,606.867
1.54037,3957.659,341.705,604.129
1.55038,3988.390,321.128,642.755
1.56038,4027.946,304.919,616.762
1.57038,3973.620,308.086,633.237
1.58038,3985.136,366.207,636.611
1.59038,3990.172,334.832,602.368
1.60039,4008.541,347.838,617.607
1.61039,3983.988,295.675,578.634
1.62039,4023.782,395.722,619.089
1.63040,4021.982,346.417,607.116
1.64040,3960.248,353.035,582.033
1.65040,4015.447,313.120,604.528
1.66040,4007.268,385.024,640.832
1.67041,3959.095,333.401,584.111
1.68041,4007.047,290.582,617.394
1.69041,4019.606,373.614,610.629
