# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0550,0.3590,0.0880
# deriv_floor=0.0825,0.5385,0.1320
# drawdown_thresh=0.1000,1.3634,0.1000
# trigger_kind=drawdown trigger_axis=2
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3303.852,204.511,1425.867
0.01001,3262.715,224.201,1419.981
0.02001,3287.575,186.024,1402.185
0.03002,3291.512,157.090,1411.060
0.04003,3286.549,160.698,1376.162
0.05004,3306.187,213.184,1387.701
0.06004,3293.343,200.302,1375.704
0.07005,3310.508,197.744,1377.646
0.08006,3319.133,182.462,1371.618
0.09007,3251.068,184.036,1380.489
0.10008,3317.330,165.027,1368.094
0.11009,3334.717,148.165,1349.139
0.12010,3279.051,157.736,1347.530
0.13011,3318.492,111.023,1353.868
0.14012,3312.333,171.432,1352.564
0.15013,3310.730,207.702,1394.566
0.16013,3311.676,141.793,1400.211
0.17014,3311.975,171.537,1400.318
0.18015,3349.608,181.409,1416.604
0.19016,3286.480,135.737,1399.532
0.20017,3314.687,184.626,1408.780
0.21017,3335.371,155.139,1402.313
0.22018,3314.696,165.329,1418.769
0.23019,3301.697,211.316,1375.120
0.24020,3355.875,153.760,1396.425
0.25021,3326.366,137.043,1378.170
0.26022,3275.713,203.134,1391.828
0.27023,3306.927,183.703,1382.476
0.28023,3349.850,151.325,1413.198
0.29024,3273.784,227.881,1421.753
0.30025,3321.466,181.828,1388.686
0.31026,3314.371,121.213,1398.620
0.32027,3271.316,130.508,1374.602
0.33028,3339.353,159.039,1396.906
0.34028,3358.335,143.671,1413.978
0.35029,3279.524,131.129,1350.008
0.36030,3293.116,183.690,1379.346
0.37030,3330.775,170.611,1395.892
0.38031,3309.657,166.388,1421.010
0.39032,3328.077,211.993,1439.995
0.40033,3341.685,166.458,1410.635
0.41034,3332.346,175.860,1383.633
0.42035,3323.284,213.166,1417.668
0.43035,3340.210,228.187,1396.532
0.44036,3344.491,194.573,1400.158
0.45037,3291.046,168.933,1403.818
0.46038,3312.993,206.974,1389.844
0.47039,3343.060,131.543,1428.231
0.48040,3312.381,150.301,1374.597
0.49040,3311.377,182.108,1396.376
0.50041,3347.901,217.019,1396.136
0.51042,3288.365,151.640,1411.816
0.52043,3328.122,177.155,1426.592
0.53043,3341.781,169.328,1411.414
0.54044,3263.918,211.274,1386.665
0.55045,3319.249,190.548,1388.317
0.56046,3324.031,205.083,1430.116
0.57046,3334.188,175.590,1440.810
0.58047,3288.300,166.851,1420.697
0.59048,3331.179,139.055,1406.449
0.60048,3326.518,158.720,1394.500
0.61049,3286.473,194.480,1417.215
0.62050,3355.758,157.963,1433.731
0.63051,3349.808,192.734,1411.204
0.64051,3276.212,173.926,1377.595
0.65052,3274.958,156.791,1372.506
0.66053,3342.911,205.630,1414.656
0.67054,3327.236,201.798,1392.797
0.68054,3302.305,136.923,1420.185
0.69055,3338.984,222.462,1452.397
0.70056,3317.297,224.373,1392.287
0.71057,3299.638,221.562,1426.471
0.72057,3329.993,175.894,1401.229
0.73058,3315.762,194.472,1403.169
0.74059,3316.311,188.682,1391.239
0.75060,3318.328,199.758,1403.475
0.76060,3374.484,246.459,1412.490
0.77061,3334.371,138.415,1417.543
0.78062,3363.518,199.573,1409.827
0.79062,3376.081,171.556,1416.514
