# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0540,0.3510,0.1230
# deriv_floor=0.0810,0.5265,0.1845
# drawdown_thresh=0.1000,0.5789,0.3556
# trigger_kind=drawdown trigger_axis=0
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,4009.262,489.390,500.393
0.01000,4028.601,392.347,510.634
0.02001,4008.024,422.101,481.955
0.03001,3962.559,447.490,472.010
0.04002,4021.285,434.513,507.292
0.05002,4063.638,468.070,527.598
0.06003,4037.917,505.787,483.742
0.07003,4002.410,459.927,524.012
0.08004,4027.241,409.150,486.829
0.09004,4049.813,439.721,523.729
0.10005,4009.279,478.187,531.726
0.11005,4058.593,426.264,516.883
0.12006,4058.416,462.950,521.240
0.13006,3984.969,449.389,516.730
0.14007,4005.706,426.088,546.426
0.15007,4055.215,404.373,503.005
0.16008,4002.816,436.481,496.449
0.17009,3993.751,438.157,530.305
0.18009,4032.404,482.735,490.254
0.19010,4000.468,390.833,533.354
0.20010,3991.435,467.669,487.772
0.21011,4048.853,488.327,568.078
0.22011,4061.883,445.563,512.379
0.23012,4001.135,475.083,502.320
0.24012,4019.171,444.727,538.578
0.25012,4042.519,424.179,520.999
0.26013,3993.463,395.129,505.036
0.27013,3988.876,447.745,495.255
0.28014,3983.204,409.652,486.672
0.29015,4029.774,479.162,509.582
0.30015,4006.143,468.332,502.101
0.31015,4014.009,435.090,527.890
0.32016,4017.266,430.402,534.856
0.33016,3974.305,463.029,488.418
0.34016,4007.845,425.984,528.533
0.35017,4028.523,472.501,531.790
0.36017,3999.884,441.186,520.592
0.37018,4030.678,411.813,500.450
0.38018,4069.699,434.474,520.552
0.39019,3971.528,448.156,495.807
0.40019,4016.391,425.787,517.078
0.41020,4039.031,435.794,529.663
0.42020,3990.526,444.882,477.957
0.43020,3986.859,409.552,549.504
0.44021,4003.042,447.076,533.554
0.45021,4002.937,462.328,481.683
0.46022,4004.361,448.706,491.454
0.47022,4014.471,470.880,489.036
0.48023,4038.472,459.465,514.520
0.49023,4028.233,428.394,497.293
0.50024,3969.831,485.074,510.223
0.51024,4026.726,455.745,530.435
0.52025,4001.413,473.622,521.393
0.53025,4023.746,447.109,492.467
0.54026,4026.189,417.433,546.309
0.55026,4045.103,446.598,513.036
0.56026,3969.927,437.350,497.339
0.57027,4002.326,471.635,518.137
0.58027,4007.344,433.312,492.042
0.59028,4004.289,427.014,507.977
0.60028,4022.112,439.634,517.089
0.61029,4000.040,471.697,489.752
0.62029,4010.029,478.112,498.184
0.63030,3973.519,424.410,533.818
0.64030,4005.904,469.935,503.017
0.65031,4020.489,432.581,557.191
0.66031,3980.971,472.025,533.658
0.67032,4017.566,491.237,545.029
0.68032,4039.816,483.233,532.702
0.69033,3966.122,459.758,518.069
0.70033,4027.585,480.127,527.679
0.71034,4010.228,419.485,495.812
0.72034,3968.642,435.497,500.114
0.73035,3995.290,490.536,501.277
0.74035,4047.566,498.364,518.858
0.75036,4001.015,493.320,516.992
0.76036,3974.810,432.461,518.877
0.77037,4041.205,376.854,533.011
0.78038,3999.398,462.690,512.202
0.79038,3973.847,471.928,530.475
0.80039,4044.924,437.627,521.955
0.81039,4017.188,462.428,519.746
0.82040,3969.271,426.832,512.977
0.83040,4035.214,417.830,524.059
0.84041,4020.485,440.517,507.719
0.85041,3968.350,455.550,520.828
0.86041,4015.946,467.441,494.176
0.87042,4012.545,476.472,513.600
0.88042,4001.048,455.806,506.768
0.89043,4004.009,485.810,515.262
0.90043,4010.338,482.834,541.482
0.91044,4006.418,459.820,500.281
0.92044,3994.574,412.779,504.953
0.93045,4064.511,454.059,492.772
0.94045,3984.378,469.765,516.294
0.95046,4002.933,399.483,489.948
0.96046,4027.786,420.954,549.591
0.97047,4035.066,459.075,519.035
0.98047,3983.231,415.548,540.258
0.99048,4021.700,391.914,541.100
1.00048,4034.762,449.796,517.815
1.01049,4011.549,431.327,503.426
1.02050,3995.891,433.936,533.413
1.03050,3996.893,426.201,513.500
1.04051,4013.028,469.020,551.639
1.05051,3979.145,431.243,510.415
1.06052,4013.244,468.651,506.521
1.07052,4049.060,481.042,514.971
1.08053,3997.655,415.082,519.075
1.09053,3995.054,441.535,500.126
1.10054,4019.860,434.149,509.824
1.11054,3984.544,497.469,551.524
1.12055,3971.146,437.796,530.971
1.13055,4011.343,432.779,511.934
1.14055,4018.257,407.571,535.290
1.15056,4014.331,396.608,526.571
1.16056,4012.326,408.400,513.716
1.17057,4040.260,439.539,503.689
1.18057,3994.425,397.488,492.201
1.19057,4034.174,473.747,581.694
1.20058,4025.764,414.691,544.825
1.21058,4025.340,434.017,504.852
1.22059,3985.056,431.654,509.564
1.23059,4073.139,493.860,526.610
1.24060,4008.098,415.762,519.903
1.25060,4016.733,461.520,521.573
1.26061,3981.793,467.443,505.977
1.27061,4067.545,411.149,545.610
1.28062,3966.046,453.774,509.738
1.29062,3980.952,451.859,480.983
1.30063,4018.347,449.508,513.627
1.31063,4003.661,414.505,521.538
1.32064,4013.012,398.162,513.920
1.33064,4008.196,372.490,539.630
1.34065,4013.252,437.447,541.946
1.35065,4024.062,391.987,560.036
1.36066,4037.212,479.931,553.103
1.37066,3974.502,445.051,501.184
1.38067,4015.381,440.391,562.878
1.39067,4061.877,394.443,531.847
1.40068,4014.409,485.273,552.723
1.41068,3982.069,443.785,495.972
1.42069,4042.738,475.090,573.615
1.43069,4029.211,440.550,520.272
1.44070,3981.854,397.685,540.134
1.45070,4002.391,427.344,541.348
1.46070,4040.276,475.723,545.737
1.47071,4018.029,486.531,554.169
1.48071,4008.362,447.445,559.031
1.49072,4048.029,448.368,516.876
1.50072,4018.181,440.062,575.014
1.51073,3963.965,425.749,524.683
1.52073,4010.202,476.326,503.488
1.53074,4028.232,493.049,550.761
1.54074,3973.047,454.271,483.308
1.55075,3985.631,422.790,518.026
1.56075,4033.070,407.468,549.013
1.57076,3960.534,391.485,533.228
1.58076,4003.392,446.697,538.584
1.59077,4036.344,407.224,524.759
1.60077,3970.121,414.805,525.427
1.61077,3987.390,407.110,523.064
1.62078,4026.189,456.658,570.296
1.63078,3980.394,451.723,518.516
1.64079,4025.680,448.728,541.896
1.65079,4023.288,433.780,505.321
1.66080,4070.069,496.017,543.978
1.67080,3996.693,423.823,544.504
1.68081,4025.137,481.299,568.472
1.69081,4012.607,423.711,537.899
1.70081,3964.243,450.032,506.888
1.71082,4017.747,484.167,517.937
1.72082,4021.084,445.478,565.186
1.73083,3971.598,454.265,510.093
1.74083,4001.201,483.127,533.151
1.75084,3983.074,414.912,522.745
1.76085,3990.197,452.122,552.350
1.77085,4021.660,430.859,514.613
1.78086,4020.670,435.917,528.782
1.79086,4029.265,452.032,548.828
1.80087,3969.146,453.629,533.994
1.81087,3990.153,482.324,517.047
1.82088,4022.994,430.404,499.144
1.83088,3976.185,400.517,532.654
1.84088,3994.769,443.983,530.847
1.85089,4047.657,428.827,514.016
1.86089,3998.137,437.983,499.811
1.87090,3977.690,432.318,543.452
1.88090,4050.755,472.088,571.529
1.89091,4011.412,454.763,529.358
1.90091,3982.518,388.503,520.064
1.91092,3851.677,319.532,872.763
1.92092,3650.419,348.930,941.026
1.93093,3432.646,239.980,923.650
1.94093,3442.048,215.166,969.399
