# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.27250 reps=1
# x=60.032 y=61.701
# air_amp=407.501 contact_amp=252.367
# note=textured-PEI-side
z,amp,tag,rep
0.42250,261.741,warm,-1
0.42250,394.431,warm,-1
0.42250,378.926,warm,-1
0.42250,282.255,warm,-1
0.42250,194.422,warm,-1
0.42250,210.109,warm,-1
0.42250,250.237,warm,-1
0.42250,282.764,warm,-1
0.42250,271.107,warm,-1
0.42250,334.791,warm,-1
0.42250,443.318,warm,-1
0.42250,520.418,warm,-1
0.42250,398.576,warm,-1
0.42250,214.829,warm,-1
0.42250,285.308,warm,-1
0.40882,391.730,down,0
0.38147,324.240,down,0
0.35412,379.434,down,0
0.32677,404.351,down,0
0.29942,234.781,down,0
0.27207,286.840,down,0
0.24472,390.784,down,0
0.21737,240.886,down,0
0.19002,241.933,down,0
0.16267,277.164,down,0
0.13532,192.503,down,0
0.10797,122.575,down,0
0.08062,550.576,down,0
0.05327,809.766,down,0
0.02592,1151.073,down,0
0.02250,1643.845,contact,0
0.02250,1882.755,contact,0
0.02250,1908.138,contact,0
0.02250,1849.241,contact,0
0.02250,1770.282,contact,0
0.02250,1741.283,contact,0
0.02250,1737.252,contact,0
0.03959,1628.278,up,0
0.06694,1172.830,up,0
0.09429,743.001,up,0
0.12165,369.169,up,0
0.14900,292.193,up,0
0.17635,370.671,up,0
0.20370,292.516,up,0
0.23105,422.539,up,0
0.25840,441.616,up,0
0.28575,302.306,up,0
0.31310,228.693,up,0
0.34045,252.367,up,0
0.36780,272.249,up,0
0.39515,311.359,up,0
0.42250,285.939,up,0
0.42250,366.263,air,0
0.42250,512.322,air,0
0.42250,522.282,air,0
0.42250,382.427,air,0
0.42250,267.512,air,0
0.42250,432.574,air,0
# outcome=confirmed drop=0.3807 thresh=0.2000 step_snr=1.48 via=ratio
