# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=892.900 contact_amp=408.127
# note=textured-PEI-side
z,amp,tag,rep
0.60000,8.334,warm,-1
0.60000,100.476,warm,-1
0.60000,465.940,warm,-1
0.60000,844.910,warm,-1
0.60000,810.834,warm,-1
0.60000,857.610,warm,-1
0.60000,875.203,warm,-1
0.60000,876.549,warm,-1
0.60000,916.326,warm,-1
0.60000,890.285,warm,-1
0.60000,844.331,warm,-1
0.60000,897.060,warm,-1
0.60000,907.750,warm,-1
0.60000,843.725,warm,-1
0.60000,864.112,warm,-1
0.60000,893.810,warm,-1
0.60000,889.849,warm,-1
0.60000,898.596,warm,-1
0.60000,859.127,warm,-1
0.60000,811.974,warm,-1
0.60000,895.823,warm,-1
0.60000,928.951,warm,-1
0.60000,938.218,warm,-1
0.60000,922.947,warm,-1
0.60000,849.746,warm,-1
0.60000,853.450,warm,-1
0.58291,886.759,down,0
0.56581,877.386,down,0
0.54872,971.309,down,0
0.53162,913.318,down,0
0.51453,793.752,down,0
0.49744,878.873,down,0
0.48034,903.631,down,0
0.46325,909.488,down,0
0.44615,963.793,down,0
0.42906,946.384,down,0
0.41197,980.014,down,0
0.39487,925.507,down,0
0.37778,902.338,down,0
0.36068,933.656,down,0
0.34359,901.970,down,0
0.32650,874.340,down,0
0.30940,907.110,down,0
0.29231,928.673,down,0
0.27521,970.487,down,0
0.25812,876.286,down,0
0.24103,884.321,down,0
0.22393,913.981,down,0
0.20684,905.541,down,0
0.18974,830.653,down,0
0.17265,818.080,down,0
0.15556,883.204,down,0
0.13846,932.763,down,0
0.12137,902.121,down,0
0.10427,907.630,down,0
0.08718,872.809,down,0
0.07009,1185.136,down,0
0.05299,1574.537,down,0
0.03590,1519.700,down,0
0.01880,1329.759,down,0
0.00171,1156.450,down,0
-0.01538,984.177,down,0
-0.03248,907.545,down,0
-0.04957,804.441,down,0
-0.06667,700.073,down,0
-0.08376,694.932,down,0
-0.10085,666.211,down,0
-0.11795,547.454,down,0
-0.13504,543.622,down,0
-0.15214,511.926,down,0
-0.16923,502.900,down,0
-0.18632,492.452,down,0
-0.20000,451.578,contact,0
-0.20000,444.118,contact,0
-0.20000,456.129,contact,0
-0.20000,442.275,contact,0
-0.20000,435.199,contact,0
-0.20000,401.869,contact,0
-0.20000,408.127,contact,0
-0.20000,431.942,contact,0
-0.20000,405.574,contact,0
-0.20000,412.366,contact,0
-0.20000,426.899,contact,0
-0.20000,411.808,contact,0
-0.18974,435.907,up,0
-0.17265,437.054,up,0
-0.15556,442.554,up,0
-0.14188,482.452,up,0
-0.12479,460.143,up,0
-0.10769,603.658,up,0
-0.09060,719.084,up,0
-0.07350,716.462,up,0
-0.05641,698.203,up,0
-0.03932,708.443,up,0
-0.02222,719.530,up,0
-0.00513,596.561,up,0
0.01197,676.996,up,0
0.02906,846.425,up,0
0.04615,1224.141,up,0
0.06325,1444.328,up,0
0.08034,1372.716,up,0
0.09744,1251.258,up,0
0.11453,956.375,up,0
0.13162,972.246,up,0
0.14872,941.870,up,0
0.16581,918.449,up,0
0.18291,903.837,up,0
0.20000,956.257,up,0
0.21709,960.951,up,0
0.23419,904.224,up,0
0.25128,932.997,up,0
0.26838,986.346,up,0
0.28547,886.557,up,0
0.30256,913.544,up,0
0.31966,977.100,up,0
0.33675,986.367,up,0
0.35385,897.014,up,0
0.37094,955.421,up,0
0.38803,983.423,up,0
0.40513,943.482,up,0
0.42222,890.663,up,0
0.43932,895.927,up,0
0.45641,919.765,up,0
0.47350,932.212,up,0
0.49060,914.964,up,0
0.50769,908.768,up,0
0.52479,888.464,up,0
0.54188,956.693,up,0
0.55897,929.340,up,0
0.57607,917.367,up,0
0.59316,913.298,up,0
0.60000,939.047,air,0
0.60000,957.280,air,0
0.60000,892.900,air,0
0.60000,852.882,air,0
0.60000,903.238,air,0
0.60000,937.955,air,0
0.60000,909.901,air,0
0.60000,843.852,air,0
0.60000,854.572,air,0
0.60000,891.739,air,0
0.60000,828.265,air,0
