# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.19250 reps=1
# x=20.000 y=25.000
# air_amp=2298.679 contact_amp=941.190
# note=textured-PEI-side
z,amp,tag,rep
0.34250,347.775,warm,-1
0.34250,1424.580,warm,-1
0.34250,2139.092,warm,-1
0.34250,2234.193,warm,-1
0.34250,2181.536,warm,-1
0.34250,2145.302,warm,-1
0.34250,2211.603,warm,-1
0.34250,2199.017,warm,-1
0.34250,2205.222,warm,-1
0.34250,2198.718,warm,-1
0.34250,2163.580,warm,-1
0.34250,2220.643,warm,-1
0.34250,2198.572,warm,-1
0.34250,2175.094,warm,-1
0.34250,2278.028,warm,-1
0.33908,2221.359,down,0
0.31173,2201.208,down,0
0.28438,2218.223,down,0
0.25703,2172.646,down,0
0.22968,2186.707,down,0
0.20233,2175.481,down,0
0.17498,2235.180,down,0
0.14763,2231.498,down,0
0.12028,2164.462,down,0
0.09293,2097.693,down,0
0.06558,1768.958,down,0
0.03823,1444.203,down,0
0.01088,1177.083,down,0
-0.01647,1085.315,down,0
-0.04382,977.893,down,0
-0.05750,913.843,contact,0
-0.05750,1032.617,contact,0
-0.05750,1151.161,contact,0
-0.05750,993.399,contact,0
-0.05750,896.131,contact,0
-0.05750,978.629,contact,0
-0.05750,973.297,contact,0
-0.05066,988.493,up,0
-0.02331,941.190,up,0
0.00404,837.634,up,0
0.03139,930.493,up,0
0.05874,1259.986,up,0
0.08609,1834.758,up,0
0.11344,2201.107,up,0
0.14079,2202.756,up,0
0.16814,2203.002,up,0
0.19549,2272.672,up,0
0.22284,2224.101,up,0
0.25019,2250.426,up,0
0.27754,2306.113,up,0
0.30489,2351.442,up,0
0.33224,2336.838,up,0
0.34250,2303.317,air,0
0.34250,2294.042,air,0
0.34250,2275.541,air,0
0.34250,2260.612,air,0
0.34250,2320.548,air,0
0.34250,2326.721,air,0
# outcome=confirmed drop=0.5906 thresh=0.2000 step_snr=13.15 via=ratio
