# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,3738.978,91.070,1280.103
0.01000,3727.152,108.331,1244.158
0.02001,3747.169,171.710,1298.381
0.03001,3734.612,109.602,1278.733
0.04001,3692.478,186.562,1277.144
0.05001,3752.863,155.003,1268.851
0.06001,3765.481,131.757,1282.217
0.07001,3739.497,118.740,1284.446
0.08002,3719.485,160.166,1314.906
0.09002,3751.278,216.854,1265.847
0.10002,3714.593,127.387,1309.274
0.11002,3728.723,188.744,1273.566
0.12002,3756.323,129.127,1333.503
0.13002,3720.648,143.746,1290.690
0.14002,3672.166,177.956,1269.115
0.15003,3682.897,184.536,1259.739
0.16003,3762.546,181.393,1281.599
0.17003,3689.043,168.009,1259.732
0.18003,3710.002,112.100,1270.496
0.19004,3734.633,116.876,1264.583
0.20004,3663.503,138.173,1244.514
0.21004,3740.246,198.141,1272.647
0.22004,3729.646,168.704,1311.146
0.23004,3734.393,169.768,1302.119
0.24004,3666.293,126.339,1279.377
0.25004,3700.054,177.412,1292.665
0.26004,3734.523,201.928,1264.612
0.27005,3675.117,139.510,1278.954
0.28005,3700.919,144.536,1260.888
0.29005,3671.465,169.251,1267.720
0.30005,3683.485,212.453,1236.969
0.31005,3709.244,111.493,1259.480
0.32005,3706.150,141.501,1277.792
0.33005,3714.893,159.724,1290.550
0.34005,3653.511,168.531,1268.048
0.35005,3738.675,137.187,1281.068
0.36006,3695.443,183.119,1249.917
0.37006,3655.449,224.793,1249.414
0.38006,3672.971,152.460,1291.827
0.39006,3662.076,143.324,1260.191
0.40006,3687.775,155.363,1267.451
0.41006,3644.206,182.418,1248.337
0.42006,3657.384,166.894,1289.422
0.43007,3678.046,147.684,1251.210
0.44007,3654.273,155.639,1252.846
0.45007,3657.968,147.906,1242.806
0.46007,3678.719,136.548,1247.183
0.47007,3625.638,174.972,1253.128
0.48007,3652.007,218.314,1249.525
0.49007,3664.680,145.750,1245.184
0.50007,3684.960,182.559,1296.679
0.51007,3693.415,149.567,1275.006
0.52007,3703.041,141.752,1256.594
0.53007,3646.097,205.086,1245.650
0.54008,3624.241,128.008,1223.039
0.55008,3669.912,137.333,1258.840
0.56008,3650.715,199.846,1214.798
0.57008,3621.029,122.036,1238.799
0.58008,3674.806,209.968,1237.512
0.59008,3686.833,124.060,1277.280
0.60009,3623.456,164.818,1228.905
0.61009,3628.144,147.251,1214.577
0.62009,3661.903,157.726,1241.655
0.63009,3660.166,157.859,1243.674
0.64010,3623.306,150.500,1245.047
0.65010,3653.879,165.215,1200.528
0.66010,3654.173,159.187,1277.396
0.67011,3633.261,194.223,1229.248
0.68011,3658.960,144.469,1242.526
0.69011,3609.070,119.263,1236.874
0.70011,3621.148,177.739,1246.292
0.71011,3597.951,102.189,1244.130
0.72011,3671.113,135.974,1240.131
0.73011,3620.808,186.693,1258.648
0.74012,3657.832,174.502,1229.749
0.75012,3636.861,120.889,1253.682
0.76012,3642.615,120.287,1236.538
0.77012,3620.516,169.767,1287.668
0.78012,3672.710,204.232,1237.508
0.79012,3647.858,153.738,1285.312
0.80012,3627.948,141.578,1212.105
0.81012,3617.604,186.687,1261.277
0.82012,3655.825,174.538,1225.462
0.83012,3631.538,124.331,1204.847
0.84012,3602.958,146.241,1222.750
0.85013,3645.285,98.333,1229.611
0.86013,3607.284,155.743,1248.595
0.87013,3632.098,148.113,1240.241
0.88013,3629.663,141.114,1224.051
0.89013,3646.988,155.156,1262.917
0.90013,3611.241,177.559,1217.130
0.91014,3641.891,155.059,1253.201
0.92014,3651.898,152.489,1223.732
0.93014,3619.650,195.796,1203.923
0.94014,3632.269,212.648,1235.880
0.95014,3654.236,141.494,1235.228
0.96015,3610.581,178.732,1231.251
0.97015,3600.441,173.043,1215.276
0.98015,3662.874,217.136,1260.713
0.99015,3640.998,130.153,1224.705
1.00015,3625.111,165.027,1236.453
1.01016,3647.530,144.885,1277.822
1.02016,3623.810,191.676,1255.503
1.03016,3603.151,190.765,1205.983
1.04016,3638.584,149.684,1224.413
1.05016,3654.369,112.102,1266.213
1.06017,3607.248,187.527,1224.062
1.07017,3603.709,182.711,1212.363
1.08017,3633.761,164.281,1252.471
1.09017,3606.499,135.910,1263.480
