# freq=54.70 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.13000 reps=1
# x=80.785 y=30.000
# air_amp=1163.622 contact_amp=28.424
# note=textured-PEI-side
z,amp,tag,rep
0.28000,251.865,warm,-1
0.28000,849.652,warm,-1
0.28000,1247.441,warm,-1
0.28000,1284.275,warm,-1
0.28000,1278.177,warm,-1
0.28000,1285.183,warm,-1
0.28000,1252.185,warm,-1
0.28000,1216.050,warm,-1
0.28000,1232.448,warm,-1
0.28000,1212.846,warm,-1
0.28000,1224.252,warm,-1
0.28000,1232.122,warm,-1
0.28000,1202.014,warm,-1
0.28000,1187.817,warm,-1
0.28000,1208.796,warm,-1
0.28000,1226.943,warm,-1
0.28000,1198.637,warm,-1
0.28000,1219.617,warm,-1
0.27091,1253.779,down,0
0.24818,1203.150,down,0
0.22545,1200.472,down,0
0.20273,1244.584,down,0
0.18000,1224.598,down,0
0.15727,1140.595,down,0
0.13455,880.127,down,0
0.11182,641.555,down,0
0.08909,567.799,down,0
0.06636,425.502,down,0
0.04364,300.756,down,0
0.02091,181.797,down,0
-0.00182,78.124,down,0
-0.02455,19.315,down,0
-0.04727,38.054,down,0
-0.07000,39.848,down,0
-0.09273,44.429,down,0
-0.11545,21.546,down,0
-0.12000,22.907,contact,0
-0.12000,25.610,contact,0
-0.12000,33.801,contact,0
-0.12000,45.660,contact,0
-0.12000,66.400,contact,0
-0.12000,68.502,contact,0
-0.12000,73.019,contact,0
-0.12000,55.590,contact,0
-0.12000,38.619,contact,0
-0.09727,28.424,up,0
-0.07455,14.801,up,0
-0.05182,55.262,up,0
-0.02909,83.522,up,0
-0.00636,111.189,up,0
0.01636,141.934,up,0
0.03909,186.102,up,0
0.06182,315.942,up,0
0.08455,512.012,up,0
0.10727,678.044,up,0
0.13000,765.977,up,0
0.15727,889.800,up,0
0.18000,1121.749,up,0
0.20273,1238.291,up,0
0.22545,1234.876,up,0
0.24818,1190.230,up,0
0.27091,1201.951,up,0
0.28000,1188.311,air,0
0.28000,1152.624,air,0
0.28000,1174.359,air,0
0.28000,1182.947,air,0
0.28000,1165.664,air,0
0.28000,1161.580,air,0
0.28000,1157.633,air,0
0.28000,1153.001,air,0
# outcome=confirmed drop=0.9756 thresh=0.2000 step_snr=7.32 via=ratio
