# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01000
# warmup=0.800
# halt_floor=0.0560,0.3530,0.0870
# deriv_floor=0.0840,0.5295,0.1305
# drawdown_thresh=0.1000,3.1125,0.1990
# trigger_kind=derivative trigger_axis=1
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,2956.113,80.645,962.011
0.01000,2916.337,27.913,965.424
0.02000,2977.192,20.318,984.671
0.03001,2942.430,67.605,970.747
0.04001,3009.676,72.997,1052.698
0.05001,2937.628,17.229,961.616
0.06001,2955.767,32.889,979.924
0.07001,2956.629,69.086,992.439
0.08001,2897.827,16.654,948.004
0.09001,2986.039,80.943,991.341
0.10001,2947.758,108.411,1009.518
0.11001,2951.392,86.343,960.904
0.12001,2969.299,48.096,993.297
0.13001,2976.861,35.376,1000.340
0.14001,2946.056,48.470,990.609
0.15001,2929.399,61.733,1003.458
0.16001,2950.514,94.737,984.669
0.17001,2984.633,122.359,1011.602
0.18001,2920.160,70.988,992.249
0.19001,2952.983,59.107,979.705
0.20001,2979.615,127.346,994.983
0.21001,2950.472,37.923,967.403
0.22001,2909.873,136.440,952.201
0.23001,2937.831,70.003,971.836
0.24002,2961.684,57.739,1004.139
0.25002,2945.495,54.849,955.735
0.26002,2968.380,114.117,979.195
0.27002,2980.199,79.651,1026.749
0.28002,2934.360,45.568,997.389
0.29002,2929.476,42.362,964.812
0.30002,2978.679,77.693,1018.944
0.31002,2940.406,40.855,982.718
0.32002,2969.832,105.427,986.427
0.33003,2958.058,85.640,955.161
0.34003,2949.357,101.007,985.654
0.35003,2892.323,125.989,965.206
0.36003,2923.533,31.573,954.022
0.37003,2983.617,46.041,965.870
0.38003,2897.759,61.799,991.911
0.39003,2946.616,66.641,975.388
0.40003,2986.874,62.376,1042.089
0.41004,2987.260,70.853,989.654
0.42004,2925.696,56.815,960.641
0.43004,2949.787,113.138,985.107
0.44004,2944.771,75.626,966.385
0.45004,2914.091,108.886,965.772
0.46004,2982.333,67.762,994.855
0.47004,2983.623,27.024,1014.724
0.48004,2917.296,11.878,944.190
