# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.21381 reps=1
# x=60.000 y=100.000
# air_amp=968.895 contact_amp=123.836
# note=textured-PEI-side
z,amp,tag,rep
0.36381,285.081,warm,-1
0.36381,632.591,warm,-1
0.36381,908.459,warm,-1
0.36381,1044.977,warm,-1
0.36381,1069.250,warm,-1
0.36381,1090.603,warm,-1
0.36381,1058.299,warm,-1
0.36381,1054.507,warm,-1
0.36381,1046.179,warm,-1
0.36381,1168.460,warm,-1
0.36381,1205.154,warm,-1
0.36381,1256.266,warm,-1
0.36381,1201.033,warm,-1
0.36381,1061.953,warm,-1
0.36381,1011.915,warm,-1
0.36381,1050.118,warm,-1
0.36381,1073.982,warm,-1
0.36381,1029.991,warm,-1
0.36381,1096.057,warm,-1
0.36381,1204.617,warm,-1
0.36381,1170.592,warm,-1
0.36381,1152.334,warm,-1
0.36381,1210.532,warm,-1
0.36381,1265.539,warm,-1
0.34671,1167.178,down,0
0.32962,1083.123,down,0
0.31253,1104.065,down,0
0.29543,988.100,down,0
0.27834,901.861,down,0
0.26124,927.518,down,0
0.24415,908.426,down,0
0.22706,886.738,down,0
0.20996,846.476,down,0
0.19287,497.057,down,0
0.17577,408.993,down,0
0.15868,1004.009,down,0
0.14159,489.107,down,0
0.12449,123.836,down,0
0.10740,89.898,down,0
0.09030,275.037,down,0
0.07321,855.357,down,0
0.05612,1167.024,down,0
0.03902,1178.696,down,0
0.02193,1088.479,down,0
0.00483,1075.221,down,0
-0.01226,1056.786,down,0
-0.02935,1116.406,down,0
-0.03619,1282.545,contact,0
-0.03619,1209.892,contact,0
-0.03619,1180.036,contact,0
-0.03619,1235.243,contact,0
-0.03619,1143.983,contact,0
-0.03619,1183.214,contact,0
-0.03619,1179.220,contact,0
-0.03619,1154.694,contact,0
-0.03619,1091.440,contact,0
-0.03619,1081.479,contact,0
-0.03619,1282.582,contact,0
-0.03619,1278.500,contact,0
-0.01910,1207.943,up,0
-0.00200,1114.914,up,0
0.01509,1038.559,up,0
0.03218,1001.910,up,0
0.04928,822.003,up,0
0.06637,933.860,up,0
0.08347,996.907,up,0
0.10056,707.285,up,0
0.11765,336.521,up,0
0.13475,96.867,up,0
0.15184,93.795,up,0
0.16894,406.840,up,0
0.18603,846.313,up,0
0.20312,178.539,up,0
0.22022,760.187,up,0
0.23731,1048.314,up,0
0.25441,920.616,up,0
0.27150,891.326,up,0
0.28859,953.508,up,0
0.30569,953.248,up,0
0.32278,923.408,up,0
0.33988,914.111,up,0
0.35697,933.583,up,0
0.36381,1014.338,air,0
0.36381,1023.964,air,0
0.36381,958.944,air,0
0.36381,1044.207,air,0
0.36381,969.047,air,0
0.36381,946.296,air,0
0.36381,1001.683,air,0
0.36381,968.895,air,0
0.36381,864.265,air,0
0.36381,884.458,air,0
0.36381,957.994,air,0
