# freq=98.60 accel_per_hz=120.0 speed=0.2000
# win_n=162 step_z=0.00999
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,5138.072,160.466,1145.000
0.00999,5086.703,82.948,1118.737
0.01999,5096.898,158.923,1153.460
0.02998,5072.816,122.374,1125.597
0.03997,5101.539,98.264,1142.256
0.04996,5080.995,151.306,1091.957
0.05996,5141.574,137.360,1139.048
0.06995,5053.591,49.381,1057.810
0.07994,5134.458,145.311,1178.546
0.08994,5071.004,123.706,1103.861
0.09993,5054.027,92.596,1102.061
0.10992,5057.261,111.832,1081.688
0.11991,5047.540,124.400,1110.637
0.12991,5055.803,140.054,1105.206
0.13990,5116.406,87.286,1148.565
0.14989,5072.673,150.016,1050.032
0.15989,5116.993,113.036,1109.337
0.16988,5075.631,112.697,1116.176
0.17987,5063.888,88.855,1107.655
0.18986,5082.015,47.877,1099.968
0.19985,5160.734,215.927,1130.178
0.20984,5124.723,110.865,1103.716
0.21983,5131.924,134.075,1157.784
0.22982,5089.539,130.094,1125.411
0.23982,5102.819,148.438,1102.856
0.24981,5147.643,166.983,1107.139
0.25980,5188.676,113.892,1122.552
0.26979,5266.769,126.851,1132.401
0.27979,5199.853,149.428,1121.297
0.28978,5147.084,111.087,1115.673
0.29977,5129.405,48.919,1115.034
0.30977,5107.555,122.429,1132.685
0.31976,5102.996,127.783,1107.279
0.32975,5086.878,103.241,1087.026
0.33975,5075.882,140.973,1096.941
0.34974,5122.030,102.179,1122.005
0.35973,5110.784,103.271,1085.913
0.36973,5116.168,150.262,1117.351
0.37972,5110.409,145.976,1139.159
0.38971,5086.503,151.600,1088.983
0.39970,5069.983,146.576,1088.273
0.40969,5058.988,111.766,1117.438
0.41968,5071.356,139.686,1112.762
0.42968,5092.878,82.287,1081.962
0.43967,5121.030,127.722,1105.448
0.44966,5123.271,125.140,1104.011
0.45965,5106.602,130.895,1149.817
0.46964,5063.511,78.970,1082.305
0.47964,4980.054,165.048,1113.032
0.48963,5036.509,160.447,1079.533
0.49962,4993.685,98.411,1099.681
0.50961,5000.115,154.197,1036.580
0.51960,4942.207,134.353,1085.675
0.52959,5009.287,117.431,1104.204
0.53958,4953.369,134.553,1020.278
0.54957,4943.848,134.713,1076.632
0.55957,4941.659,108.833,1086.978
0.56956,4933.844,124.900,1045.862
0.57955,4936.188,126.564,1050.359
0.58954,4878.698,155.927,1071.436
0.59954,4888.414,129.762,1051.218
0.60953,4926.920,156.769,1064.316
0.61952,4961.266,176.695,1056.117
0.62952,4881.542,91.056,1073.504
0.63951,4904.525,78.236,1019.006
0.64950,4905.932,181.088,1070.381
0.65949,4898.049,124.355,1059.005
0.66949,4815.982,135.292,1067.043
0.67948,4824.195,184.029,1031.174
0.68947,4838.567,137.798,1077.645
0.69946,4818.324,161.859,1086.840
0.70946,4812.805,192.507,1081.102
0.71945,4831.316,169.157,1015.688
0.72944,4834.273,137.288,1075.684
0.73943,4816.293,160.717,1103.415
0.74942,4861.777,109.362,1029.109
0.75942,4784.852,145.416,1066.525
0.76941,4800.636,99.692,1045.168
0.77940,4780.102,109.825,1045.120
0.78939,4772.155,130.611,1038.072
0.79939,4842.830,116.427,1024.709
0.80938,4913.982,210.265,1082.263
0.81937,4843.732,128.450,1082.785
0.82936,4857.908,140.401,1085.227
0.83936,4870.450,75.429,1062.547
0.84935,4894.358,139.051,1072.292
0.85934,4876.401,187.593,1045.781
0.86933,4822.144,156.299,1072.502
0.87933,4803.940,157.068,1059.003
0.88932,4836.390,166.836,1075.694
0.89931,4855.939,126.073,1067.664
0.90930,4810.942,125.054,1037.956
0.91929,4833.841,92.378,1049.562
0.92929,4842.944,156.402,1068.232
0.93928,4820.013,187.529,1030.170
0.94927,4804.084,72.079,1049.471
0.95926,4823.800,154.136,1043.026
0.96926,4836.760,121.968,1060.779
0.97925,4857.256,98.945,1076.525
0.98924,4845.389,136.600,1061.091
0.99923,4800.829,71.519,998.957
1.00922,4846.827,113.320,1049.918
1.01922,4818.426,92.589,1084.289
1.02921,4822.558,78.897,1054.974
1.03920,4829.565,141.882,1030.426
1.04920,4824.546,159.358,1050.897
1.05919,4837.151,133.844,1062.956
1.06918,4838.246,105.715,1057.179
1.07917,4867.176,157.684,1032.333
1.08917,4828.109,160.693,1014.629
1.09916,4866.042,122.669,1056.785
1.10915,4833.363,170.453,1038.594
1.11914,4922.404,174.723,1062.426
