# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=2584.215 contact_amp=1013.716
# note=textured-PEI-side
z,amp,tag,rep
0.60000,22.072,warm,-1
0.60000,242.054,warm,-1
0.60000,1194.397,warm,-1
0.60000,1954.354,warm,-1
0.60000,2089.329,warm,-1
0.60000,2392.607,warm,-1
0.60000,2653.303,warm,-1
0.60000,2669.920,warm,-1
0.60000,2665.335,warm,-1
0.60000,2675.406,warm,-1
0.60000,2592.295,warm,-1
0.60000,2705.629,warm,-1
0.60000,2578.602,warm,-1
0.60000,2611.372,warm,-1
0.60000,3002.298,warm,-1
0.60000,3045.917,warm,-1
0.60000,2629.852,warm,-1
0.60000,2529.704,warm,-1
0.60000,2714.428,warm,-1
0.60000,2505.818,warm,-1
0.60000,2389.187,warm,-1
0.60000,2505.715,warm,-1
0.60000,2604.779,warm,-1
0.60000,2725.071,warm,-1
0.60000,2592.155,warm,-1
0.58974,2498.609,down,0
0.57265,2676.843,down,0
0.55556,2715.255,down,0
0.53846,2746.963,down,0
0.52137,2739.460,down,0
0.50427,2679.659,down,0
0.48718,2477.154,down,0
0.47009,2428.387,down,0
0.45299,2578.774,down,0
0.43590,2573.517,down,0
0.41880,2474.589,down,0
0.40171,2509.039,down,0
0.38462,2663.531,down,0
0.36752,2821.358,down,0
0.35043,2875.993,down,0
0.33333,2838.049,down,0
0.31624,2737.634,down,0
0.29915,2738.295,down,0
0.28205,2571.834,down,0
0.26496,2417.779,down,0
0.24786,2557.366,down,0
0.23077,2614.597,down,0
0.21368,2257.265,down,0
0.19658,2105.526,down,0
0.17949,2395.305,down,0
0.16239,2720.296,down,0
0.14530,2332.145,down,0
0.12821,1761.222,down,0
0.11111,1604.932,down,0
0.09402,1456.280,down,0
0.07692,1428.515,down,0
0.05983,1454.607,down,0
0.04274,1457.675,down,0
0.02564,1400.299,down,0
0.00855,1188.909,down,0
-0.00855,1288.756,down,0
-0.02564,1439.278,down,0
-0.04274,1436.540,down,0
-0.05983,1374.833,down,0
-0.07692,1532.356,down,0
-0.09402,1595.568,down,0
-0.11111,1357.843,down,0
-0.12821,1102.434,down,0
-0.14530,1082.025,down,0
-0.16239,1297.169,down,0
-0.17949,1344.823,down,0
-0.19658,1329.783,down,0
-0.20000,1404.607,contact,0
-0.20000,1432.261,contact,0
-0.20000,1271.376,contact,0
-0.20000,1106.964,contact,0
-0.20000,1013.716,contact,0
-0.20000,1103.270,contact,0
-0.20000,1116.424,contact,0
-0.20000,1086.965,contact,0
-0.20000,938.994,contact,0
-0.20000,881.774,contact,0
-0.20000,1080.531,contact,0
-0.19658,1188.107,up,0
-0.17949,1234.506,up,0
-0.16239,1175.272,up,0
-0.14530,1043.000,up,0
-0.12821,1110.715,up,0
-0.11111,1236.863,up,0
-0.09402,1271.022,up,0
-0.07692,1362.673,up,0
-0.05983,1428.171,up,0
-0.04274,1407.255,up,0
-0.02564,1464.937,up,0
-0.00855,1637.108,up,0
0.00855,1771.015,up,0
0.02564,1732.660,up,0
0.04274,1424.755,up,0
0.05983,1517.838,up,0
0.07692,1424.881,up,0
0.09402,1286.151,up,0
0.11111,1321.017,up,0
0.12821,1192.047,up,0
0.14530,1204.349,up,0
0.16239,1681.854,up,0
0.17949,2526.656,up,0
0.19658,2687.559,up,0
0.21368,2429.810,up,0
0.23077,2273.398,up,0
0.24786,2560.445,up,0
0.26496,2551.311,up,0
0.28205,2585.734,up,0
0.29915,2670.227,up,0
0.31624,2382.530,up,0
0.33333,2400.197,up,0
0.35043,2635.620,up,0
0.36752,2629.463,up,0
0.38462,2399.119,up,0
0.40171,2353.064,up,0
0.41880,2460.950,up,0
0.43590,2729.843,up,0
0.45299,2714.906,up,0
0.47009,2520.469,up,0
0.48718,2796.734,up,0
0.50427,2772.712,up,0
0.52137,2642.193,up,0
0.53846,2571.857,up,0
0.55556,2409.330,up,0
0.57265,2509.527,up,0
0.58974,2640.373,up,0
0.60000,2657.817,air,0
0.60000,2584.215,air,0
0.60000,2510.120,air,0
0.60000,2619.051,air,0
0.60000,2439.337,air,0
0.60000,2339.165,air,0
0.60000,2672.757,air,0
0.60000,2777.909,air,0
0.60000,2614.975,air,0
0.60000,2393.060,air,0
0.60000,2273.116,air,0
