# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=352 step_z=0.01000
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=0.1000,0.3998,0.2647
# trigger_kind=derivative trigger_axis=1
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,6140.566,350.302,292.522
0.01000,6134.439,356.462,292.952
0.01999,6091.697,357.822,282.874
0.02999,6090.339,330.500,276.071
0.03998,6074.866,292.428,267.200
0.04998,6082.831,297.044,270.743
0.05997,6107.193,325.624,284.301
0.06997,6107.844,361.303,305.213
0.07997,6134.232,362.803,317.782
0.08996,6088.638,338.742,292.114
0.09996,6125.515,315.089,290.503
0.10996,6076.211,318.845,284.255
0.11995,6115.866,348.741,296.966
0.12995,6089.174,341.888,297.555
0.13994,6125.596,336.507,305.467
0.14994,6064.566,351.649,298.936
0.15994,6106.240,345.865,301.823
0.16993,6062.595,306.349,281.047
0.17993,6140.692,307.687,293.739
0.18992,6086.931,340.216,292.984
0.19992,6141.918,373.444,301.528
0.20992,6069.806,363.035,311.466
0.21992,6129.836,323.806,302.167
0.22991,6079.801,325.226,275.305
0.23991,6113.351,314.593,285.503
0.24990,6057.624,342.619,305.834
0.25990,6079.612,368.512,309.124
0.26989,6067.933,370.418,286.683
0.27989,6094.857,333.524,301.303
0.28988,6047.600,329.135,300.436
0.29987,6092.615,352.139,312.512
0.30987,6078.208,366.569,311.794
0.31986,6056.702,361.204,298.439
0.32986,6067.834,308.596,308.427
0.33986,6064.505,291.451,305.026
0.34985,6087.359,316.909,314.973
0.35985,6052.697,341.676,315.866
0.36985,6078.374,361.373,302.855
0.37984,6056.780,387.240,300.614
0.38984,6097.216,359.681,315.025
0.39984,6063.068,354.569,295.364
0.40983,6105.384,368.308,294.790
0.41983,6043.979,349.703,309.276
0.42983,6086.888,349.455,306.606
0.43982,6070.615,359.860,300.835
0.44982,6121.339,346.955,311.655
0.45981,6036.201,338.376,293.125
0.46981,6094.773,375.428,315.465
0.47981,6029.237,392.820,296.624
0.48980,6084.523,392.317,291.945
0.49980,6011.047,387.039,294.331
0.50980,6078.508,341.903,316.061
0.51979,6023.959,369.528,319.837
0.52979,6082.397,362.167,341.499
0.53978,6027.141,369.523,313.912
0.54978,6070.887,387.445,313.008
0.55978,6041.669,359.894,317.438
0.56977,6085.965,344.244,328.846
0.57977,6072.942,332.813,327.888
0.58977,6082.732,344.550,337.713
0.59976,6050.463,355.957,337.546
0.60976,6030.508,347.269,305.062
0.61976,6033.812,335.987,285.048
0.62975,6030.380,347.116,308.306
0.63975,6052.249,378.178,331.948
0.64975,6032.120,390.387,306.944
0.65974,6057.712,389.410,311.037
0.66974,6035.710,352.848,310.209
0.67973,6058.433,380.469,319.891
0.68973,6034.050,393.182,313.982
0.69973,6069.656,370.537,306.616
0.70973,6026.008,362.019,293.460
0.71972,6085.487,382.359,317.576
0.72972,6031.312,402.361,328.019
0.73971,6078.001,372.234,331.869
0.74971,6024.057,368.796,306.257
0.75971,6092.352,382.130,319.676
0.76970,6029.019,396.035,314.374
0.77970,6107.315,379.216,321.295
0.78970,6037.439,383.577,327.280
0.79970,6085.761,378.508,340.820
0.80969,6026.774,376.366,325.476
0.81969,6069.398,396.779,324.264
0.82968,6016.959,401.489,305.257
0.83968,6062.808,369.959,333.463
0.84968,6017.789,373.634,304.340
0.85967,6053.078,383.605,310.929
0.86967,6024.072,351.048,314.543
0.87967,6003.910,340.944,295.435
0.88966,6010.902,368.543,288.347
0.89966,6035.647,371.886,300.861
0.90965,6032.133,361.559,323.483
0.91965,6024.377,340.249,313.227
0.92964,6024.480,340.384,320.288
0.93964,6006.466,350.590,321.607
0.94963,6049.960,363.726,323.951
0.95963,6011.269,363.034,329.240
0.96963,6021.852,362.131,332.471
0.97962,5982.499,376.849,315.203
0.98962,6048.344,388.718,325.973
0.99962,5990.968,413.144,316.624
1.00961,6019.033,408.244,319.501
1.01961,5965.056,367.793,295.362
1.02960,6027.782,366.978,306.210
1.03960,5965.696,364.735,300.173
1.04960,6081.226,367.616,310.656
1.05959,6023.917,371.030,308.562
1.06959,6057.885,365.557,285.894
1.07958,5992.570,368.654,289.909
1.08958,6035.617,354.788,320.321
1.09958,5974.949,354.873,310.039
