# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=352 step_z=0.00999
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=0.1000,0.5354,0.3649
# trigger_kind=derivative trigger_axis=2
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,5656.867,185.846,224.469
0.01000,5719.264,196.127,230.073
0.01999,5683.213,203.449,233.337
0.02999,5752.906,206.812,255.572
0.03999,5694.983,218.947,259.614
0.04999,5727.860,224.529,258.400
0.05999,5658.658,241.393,238.392
0.06998,5693.537,254.798,242.837
0.07998,5662.239,264.296,224.169
0.08998,5695.584,246.690,250.116
0.09997,5651.272,228.689,261.036
0.10997,5697.594,193.564,243.488
0.11997,5662.608,197.389,230.924
0.12996,5695.232,196.830,246.231
0.13996,5680.897,191.752,236.593
0.14996,5698.671,212.120,237.571
0.15995,5669.924,204.273,235.227
0.16995,5663.808,204.529,232.918
0.17995,5691.625,219.614,251.334
0.18994,5687.921,239.968,254.012
0.19994,5685.044,252.689,254.557
0.20993,5656.654,217.723,247.794
0.21993,5687.686,197.438,248.762
0.22992,5651.773,208.218,237.019
0.23992,5683.009,226.105,220.267
0.24991,5663.645,205.257,201.543
0.25991,5712.054,235.907,230.294
0.26991,5653.874,233.057,235.845
0.27990,5721.633,216.020,250.503
0.28990,5668.533,223.287,220.789
0.29989,5709.930,211.898,245.933
0.30989,5655.134,226.597,233.398
0.31988,5723.655,256.559,232.566
0.32988,5651.079,216.394,224.296
0.33987,5674.510,214.973,245.600
0.34986,5643.678,232.667,232.507
0.35986,5699.261,214.293,251.216
0.36985,5667.987,221.824,248.998
0.37985,5702.281,229.635,241.145
0.38984,5667.253,219.726,231.915
0.39984,5707.054,210.793,235.820
0.40983,5692.834,222.669,230.954
0.41983,5726.818,222.537,225.732
0.42982,5667.254,200.452,244.753
0.43982,5664.867,176.087,252.824
0.44982,5666.240,197.564,264.860
0.45981,5664.154,204.590,249.685
0.46981,5667.533,195.351,243.567
0.47981,5656.131,214.751,246.834
0.48980,5689.994,222.333,252.854
0.49980,5652.399,215.267,242.176
0.50979,5674.956,222.825,257.548
0.51979,5649.136,217.063,252.872
0.52978,5712.073,241.548,272.591
0.53978,5681.900,268.270,286.753
0.54977,5741.144,249.915,307.509
0.55977,5669.421,220.045,268.718
0.56977,5710.102,235.407,273.457
0.57976,5663.117,253.437,243.288
0.58976,5724.801,249.222,250.904
0.59975,5664.344,233.318,251.607
0.60975,5703.626,239.740,250.497
0.61975,5649.105,228.316,252.158
0.62974,5704.748,217.791,261.472
0.63974,5660.257,216.184,243.085
