# freq=71.88 accel_per_hz=120.0 speed=0.2000
# win_n=222 step_z=0.01000
# warmup=0.800
# halt_floor=0.0710,0.7140,0.2540
# deriv_floor=0.1065,1.0710,0.3810
# drawdown_thresh=0.1000,1.4611,0.3336
# trigger_kind=drawdown trigger_axis=0
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,18526.987,530.744,2190.812
0.01000,18464.877,587.349,2233.239
0.02000,18544.024,420.300,2386.992
0.03000,18374.705,585.763,2209.861
0.04000,18287.749,581.594,2199.664
0.05000,18339.107,522.002,2284.247
0.06001,18047.568,597.126,2033.159
0.07001,18336.947,457.056,2134.754
0.08001,18382.156,399.212,2218.348
0.09001,18374.986,382.238,2283.296
0.10001,18470.804,377.698,2392.422
0.11001,18681.054,240.214,2385.318
0.12001,18596.966,226.906,2396.110
0.13002,18515.596,322.520,2248.050
0.14002,18389.018,410.087,2172.100
0.15002,18512.138,402.163,2324.957
0.16002,18359.331,276.013,2199.514
0.17002,18171.906,439.446,2089.610
0.18002,18227.925,492.069,2085.308
0.19002,18390.007,376.988,2230.903
0.20002,18529.466,222.033,2240.777
0.21002,18434.580,389.468,2163.837
0.22002,18452.234,420.036,2128.042
0.23003,18476.825,406.161,2225.391
0.24003,18534.639,381.346,2326.613
0.25003,18223.038,532.477,1983.699
0.26003,18462.977,416.282,2278.839
0.27003,18376.878,445.134,2037.578
0.28003,18420.660,401.490,2299.849
0.29003,18438.090,425.364,2190.072
0.30004,18732.895,332.258,2363.904
0.31004,18589.723,399.011,2334.497
0.32004,18730.388,293.316,2328.987
0.33004,18584.275,287.703,2387.153
0.34004,18615.351,322.536,2322.513
0.35004,18637.202,393.481,2406.475
0.36004,18672.030,310.988,2312.967
0.37004,18422.594,457.368,2201.618
0.38004,18344.870,475.653,2164.611
0.39005,18193.197,526.927,2208.208
0.40005,18148.111,561.143,2258.471
0.41005,18223.425,381.070,2111.410
0.42005,18468.641,295.331,2362.293
0.43005,18503.986,308.526,2281.208
0.44005,18614.154,230.748,2292.854
0.45006,18492.827,317.523,2327.454
0.46006,18367.823,384.161,2145.340
0.47006,18320.663,444.882,2241.410
0.48006,18316.476,390.377,2363.182
0.49006,18129.775,430.939,2072.190
0.50006,18305.150,353.830,2134.733
0.51007,18400.985,359.905,2194.793
0.52007,18268.516,383.378,2141.031
0.53007,18383.388,272.191,2298.013
0.54007,18488.112,284.213,2227.200
0.55007,18577.053,272.151,2134.947
0.56007,18378.022,431.630,2145.514
0.57007,18573.729,272.162,2180.168
0.58007,18192.013,462.483,2153.872
0.59008,18248.946,414.126,2186.741
0.60008,18282.295,445.701,2148.229
0.61008,18526.629,361.306,2158.410
0.62008,18431.626,384.476,2192.197
0.63008,18179.346,441.224,2168.415
0.64008,18435.363,447.372,2151.475
0.65008,18416.800,413.945,2210.971
0.66008,18093.659,585.347,1959.590
0.67008,18217.553,371.772,1984.589
0.68008,18298.229,353.262,2184.556
0.69008,18487.360,215.782,2396.205
0.70008,18647.523,248.666,2376.544
0.71008,18456.858,365.564,2239.106
0.72008,18459.801,316.005,2248.028
0.73009,18221.558,426.822,2231.398
0.74009,18301.763,379.379,2116.009
0.75009,18385.247,371.912,2112.184
0.76009,18315.096,431.013,2194.685
0.77009,18425.284,410.267,2370.484
0.78010,18356.460,441.979,2309.251
0.79010,18650.372,355.524,2496.002
0.80010,18259.885,443.361,2224.588
0.81010,18399.815,377.566,2340.818
0.82010,18513.469,285.742,2292.864
0.83010,18347.014,367.882,2318.243
0.84010,18484.564,304.831,2452.561
0.85010,18190.419,474.367,2100.122
0.86011,17975.953,578.687,1903.478
0.87011,18275.173,390.904,2130.939
0.88011,18007.487,383.654,2105.038
0.89011,18062.841,401.260,2044.589
0.90011,18221.866,454.204,2084.393
0.91011,18428.329,384.411,2251.923
0.92011,18178.512,426.827,2295.725
0.93012,18276.986,354.263,2238.695
0.94012,18238.751,429.607,2165.120
0.95012,18409.223,350.531,2165.913
0.96012,18044.448,471.414,1955.636
0.97012,18089.855,456.824,2107.662
0.98012,18398.952,312.283,2350.605
0.99012,18321.871,375.693,2255.054
1.00013,18307.382,432.557,2121.500
1.01013,18262.767,471.961,2140.854
1.02013,18372.918,324.634,2391.406
1.03013,18476.449,316.967,2288.736
1.04013,18468.821,344.938,2259.515
1.05013,18436.775,307.438,2324.801
1.06013,18354.646,325.136,2162.339
1.07013,18432.337,441.701,2168.155
1.08014,18231.065,473.504,2227.399
1.09014,18151.533,539.950,2095.034
1.10014,18427.972,443.680,2239.522
1.11014,18710.360,362.121,2435.792
1.12015,18340.749,387.732,2194.154
1.13015,18648.010,372.724,2184.576
1.14015,18560.676,303.545,2354.886
1.15015,18289.525,493.094,2168.299
1.16015,18176.053,558.769,2166.115
1.17015,18250.410,586.836,2100.704
1.18015,18408.400,467.141,2104.631
1.19016,18423.287,453.384,2256.722
1.20016,18565.562,461.035,2218.645
1.21016,18500.644,546.997,2123.102
1.22016,18668.629,432.806,2387.209
1.23016,18590.006,431.400,2286.474
1.24016,18637.022,515.145,2352.444
1.25016,18466.409,488.345,2271.205
1.26016,18372.189,452.282,2277.818
1.27017,18405.496,460.640,2289.613
1.28017,18479.689,468.226,2236.127
1.29017,18483.957,448.824,2141.944
1.30017,18455.022,436.837,2225.516
1.31017,18630.607,289.501,2408.592
1.32017,18403.163,360.740,2368.549
1.33017,18152.413,471.152,2078.128
1.34017,18232.566,484.496,2139.393
1.35018,18225.156,526.997,2157.651
1.36018,18361.618,421.424,2137.651
1.37018,18261.855,450.056,2178.140
1.38018,18034.690,569.443,2015.696
1.39018,18112.777,500.849,2153.157
1.40018,18410.310,369.828,2170.793
1.41018,18249.368,507.624,1905.457
1.42018,18248.202,503.355,2116.048
1.43018,18404.473,478.928,2263.626
1.44018,18424.207,418.665,2137.708
1.45018,18152.769,573.577,2028.288
1.46019,18048.871,512.877,1878.422
1.47019,18311.319,481.659,2121.689
1.48019,18566.679,362.283,2277.559
1.49019,18577.520,356.572,2327.008
1.50019,18509.680,371.151,2330.179
1.51019,18519.862,414.886,2194.600
1.52019,18160.981,506.124,2030.252
1.53019,18290.479,469.551,2168.405
1.54019,18447.374,395.962,2213.240
1.55019,18441.388,359.877,2203.025
1.56019,18175.875,521.183,2190.782
1.57019,18203.898,440.718,2135.327
1.58019,18336.587,407.860,2215.611
1.59019,18349.787,455.072,2363.420
1.60019,18168.205,467.761,1936.872
1.61019,18259.372,458.450,2167.471
1.62019,18229.820,509.580,2179.691
1.63020,17996.865,554.616,1976.369
1.64020,18047.657,515.201,1962.311
1.65020,18355.660,427.044,2097.169
1.66020,18492.696,495.557,2133.530
1.67020,18402.175,548.131,2120.406
1.68020,18491.930,389.919,2292.121
1.69020,18126.905,437.087,2221.509
1.70020,18328.321,396.229,2106.027
1.71020,18481.829,376.254,2095.223
1.72020,18477.462,459.979,2288.342
1.73021,18297.199,529.486,2141.171
1.74021,18355.913,519.751,2151.777
1.75021,18434.354,479.689,2354.122
1.76021,18208.133,640.502,1980.666
1.77021,18276.971,623.478,1978.148
1.78021,18375.375,603.027,2094.876
1.79021,18344.564,590.466,2235.903
1.80022,18035.612,803.677,1952.917
1.81022,18177.044,1011.371,1962.569
1.82022,17810.092,1481.684,1970.257
1.83022,17482.905,1370.912,1835.835
1.84022,17283.270,1124.178,1903.584
1.85022,16754.260,1061.471,1788.651
1.86022,16354.226,930.454,1797.775
1.87023,16068.652,733.427,1972.329
1.88023,15430.389,741.277,1722.521
1.89023,15038.021,768.036,1537.321
