# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=1041.840 contact_amp=258.746
# note=textured-PEI-side
z,amp,tag,rep
0.60000,19.742,warm,-1
0.60000,23.536,warm,-1
0.60000,408.564,warm,-1
0.60000,920.459,warm,-1
0.60000,1135.576,warm,-1
0.60000,1223.690,warm,-1
0.60000,1216.517,warm,-1
0.60000,1284.446,warm,-1
0.60000,1256.714,warm,-1
0.60000,1207.334,warm,-1
0.60000,1166.277,warm,-1
0.60000,1095.333,warm,-1
0.60000,1176.243,warm,-1
0.60000,1293.264,warm,-1
0.60000,1257.171,warm,-1
0.60000,1206.415,warm,-1
0.60000,1200.252,warm,-1
0.60000,1239.360,warm,-1
0.60000,1150.722,warm,-1
0.60000,1132.097,warm,-1
0.60000,1174.566,warm,-1
0.60000,1206.810,warm,-1
0.60000,1157.258,warm,-1
0.60000,1193.748,warm,-1
0.60000,1247.608,warm,-1
0.60000,1276.852,warm,-1
0.58632,1252.121,down,0
0.56923,1267.573,down,0
0.55214,1249.080,down,0
0.53504,1160.279,down,0
0.51795,1103.048,down,0
0.50085,1110.908,down,0
0.48376,1018.465,down,0
0.46667,1139.859,down,0
0.44957,1222.854,down,0
0.43248,1211.217,down,0
0.41538,1089.715,down,0
0.39829,1023.647,down,0
0.38120,1093.892,down,0
0.36410,1131.762,down,0
0.34701,1121.541,down,0
0.32991,1166.994,down,0
0.31282,1209.899,down,0
0.29573,1227.090,down,0
0.27863,1119.473,down,0
0.26154,1059.079,down,0
0.24444,1056.557,down,0
0.22735,1127.372,down,0
0.21026,1047.063,down,0
0.19316,986.309,down,0
0.17607,534.947,down,0
0.15897,472.339,down,0
0.14188,974.714,down,0
0.12479,386.509,down,0
0.10769,98.735,down,0
0.09060,290.706,down,0
0.07350,765.407,down,0
0.05641,1215.918,down,0
0.03932,1261.335,down,0
0.02222,1235.694,down,0
0.00513,1072.012,down,0
-0.01197,876.042,down,0
-0.02906,921.570,down,0
-0.04615,900.282,down,0
-0.06325,994.612,down,0
-0.08034,900.030,down,0
-0.09744,719.656,down,0
-0.11453,780.315,down,0
-0.13162,649.999,down,0
-0.14872,572.559,down,0
-0.16581,591.051,down,0
-0.18291,623.039,down,0
-0.20000,579.930,down,0
-0.20000,574.911,contact,0
-0.20000,644.351,contact,0
-0.20000,659.370,contact,0
-0.20000,639.949,contact,0
-0.20000,567.027,contact,0
-0.20000,627.926,contact,0
-0.20000,642.970,contact,0
-0.20000,726.196,contact,0
-0.20000,758.818,contact,0
-0.20000,649.626,contact,0
-0.20000,549.406,contact,0
-0.19658,619.152,up,0
-0.17949,676.946,up,0
-0.16239,636.541,up,0
-0.14530,701.045,up,0
-0.12821,682.074,up,0
-0.11111,660.145,up,0
-0.09402,1015.395,up,0
-0.07692,964.552,up,0
-0.05983,967.289,up,0
-0.04274,895.615,up,0
-0.02564,1060.756,up,0
-0.00855,1100.837,up,0
0.00855,916.567,up,0
0.02564,1012.567,up,0
0.04274,1053.701,up,0
0.05983,1086.708,up,0
0.07692,729.263,up,0
0.09402,270.506,up,0
0.11111,258.746,up,0
0.12821,195.251,up,0
0.14530,374.427,up,0
0.16239,902.964,up,0
0.17949,616.882,up,0
0.19658,388.630,up,0
0.21368,931.190,up,0
0.23077,884.454,up,0
0.24786,916.084,up,0
0.26496,927.192,up,0
0.28205,989.103,up,0
0.29915,1049.332,up,0
0.31624,869.472,up,0
0.33333,864.596,up,0
0.35043,997.555,up,0
0.36752,1004.582,up,0
0.38462,1029.566,up,0
0.40171,992.611,up,0
0.41880,916.182,up,0
0.43590,957.230,up,0
0.45299,994.432,up,0
0.47009,967.919,up,0
0.48718,964.315,up,0
0.50427,851.505,up,0
0.52137,885.972,up,0
0.53846,929.529,up,0
0.55556,854.800,up,0
0.57265,947.964,up,0
0.58974,960.548,up,0
0.60000,925.914,air,0
0.60000,1054.059,air,0
0.60000,1053.803,air,0
0.60000,1068.365,air,0
0.60000,1068.297,air,0
0.60000,928.038,air,0
0.60000,991.624,air,0
0.60000,1072.159,air,0
0.60000,1013.642,air,0
0.60000,995.034,air,0
0.60000,1041.840,air,0
