# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=1104.752 contact_amp=305.069
# note=textured-PEI-side
z,amp,tag,rep
0.60000,40.480,warm,-1
0.60000,397.624,warm,-1
0.60000,819.706,warm,-1
0.60000,971.604,warm,-1
0.60000,1042.061,warm,-1
0.60000,1122.787,warm,-1
0.60000,1233.114,warm,-1
0.60000,1192.730,warm,-1
0.60000,1160.765,warm,-1
0.60000,1233.217,warm,-1
0.60000,1262.007,warm,-1
0.60000,1203.168,warm,-1
0.60000,1123.162,warm,-1
0.60000,1189.587,warm,-1
0.60000,1179.268,warm,-1
0.60000,1163.624,warm,-1
0.60000,1081.770,warm,-1
0.60000,1123.058,warm,-1
0.60000,1140.147,warm,-1
0.60000,1113.223,warm,-1
0.60000,1166.766,warm,-1
0.60000,1122.670,warm,-1
0.60000,1062.233,warm,-1
0.60000,1103.855,warm,-1
0.60000,1115.351,warm,-1
0.58291,1032.138,down,0
0.56581,1048.596,down,0
0.54872,1124.445,down,0
0.53162,1036.695,down,0
0.51453,953.962,down,0
0.49744,981.998,down,0
0.48034,1116.681,down,0
0.46325,1175.681,down,0
0.44615,1025.671,down,0
0.42906,1034.574,down,0
0.41197,1050.370,down,0
0.39487,1010.074,down,0
0.37778,969.251,down,0
0.36068,970.159,down,0
0.34359,1107.904,down,0
0.32650,1122.060,down,0
0.30940,908.857,down,0
0.29231,847.274,down,0
0.27521,1090.871,down,0
0.25812,1060.537,down,0
0.24103,985.481,down,0
0.22393,1001.743,down,0
0.20684,954.676,down,0
0.18974,796.323,down,0
0.17265,488.857,down,0
0.15556,803.078,down,0
0.13846,1020.096,down,0
0.12137,604.712,down,0
0.10427,460.995,down,0
0.08718,441.953,down,0
0.07009,560.568,down,0
0.05299,820.889,down,0
0.03590,1166.804,down,0
0.01880,1153.914,down,0
0.00171,1097.896,down,0
-0.01538,993.777,down,0
-0.03248,756.739,down,0
-0.04957,631.777,down,0
-0.06667,526.212,down,0
-0.08376,562.143,down,0
-0.10085,572.037,down,0
-0.11795,505.198,down,0
-0.13504,346.949,down,0
-0.15214,288.143,down,0
-0.16923,305.069,down,0
-0.18632,303.363,down,0
-0.20000,304.424,contact,0
-0.20000,378.852,contact,0
-0.20000,463.988,contact,0
-0.20000,476.279,contact,0
-0.20000,426.817,contact,0
-0.20000,394.138,contact,0
-0.20000,327.946,contact,0
-0.20000,345.849,contact,0
-0.20000,558.664,contact,0
-0.20000,584.780,contact,0
-0.20000,475.122,contact,0
-0.20000,428.679,contact,0
-0.18974,487.649,up,0
-0.17265,495.469,up,0
-0.15556,450.633,up,0
-0.13846,488.279,up,0
-0.12137,593.954,up,0
-0.10427,747.032,up,0
-0.08718,851.656,up,0
-0.07009,797.027,up,0
-0.05299,793.142,up,0
-0.03590,774.351,up,0
-0.01880,838.029,up,0
-0.00171,1023.490,up,0
0.01538,1129.868,up,0
0.03248,1051.903,up,0
0.04957,935.830,up,0
0.06667,732.298,up,0
0.08376,629.496,up,0
0.10085,633.978,up,0
0.11795,422.907,up,0
0.13504,630.790,up,0
0.15214,1283.712,up,0
0.16923,1183.775,up,0
0.18632,623.703,up,0
0.20342,976.998,up,0
0.22051,1033.684,up,0
0.23761,1099.941,up,0
0.25470,1019.008,up,0
0.27179,1001.155,up,0
0.28889,1010.751,up,0
0.30598,882.077,up,0
0.32308,867.079,up,0
0.34017,900.313,up,0
0.35726,935.145,up,0
0.37436,1008.233,up,0
0.39145,920.899,up,0
0.40855,894.750,up,0
0.42564,993.621,up,0
0.44274,959.590,up,0
0.45983,1021.203,up,0
0.47350,1016.244,up,0
0.49060,1000.455,up,0
0.50769,959.771,up,0
0.52479,921.843,up,0
0.54188,974.944,up,0
0.55897,997.651,up,0
0.57607,1006.410,up,0
0.59316,1026.481,up,0
0.60000,849.949,air,0
0.60000,966.432,air,0
0.60000,1124.315,air,0
0.60000,1112.367,air,0
0.60000,1104.752,air,0
0.60000,1052.483,air,0
0.60000,1144.717,air,0
0.60000,1128.379,air,0
0.60000,1042.871,air,0
0.60000,1103.808,air,0
0.60000,1150.946,air,0
