# freq=71.60 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.16500 reps=1
# x=60.000 y=100.000
# air_amp=2140.200 contact_amp=998.002
# note=textured-PEI-side
z,amp,tag,rep
0.31500,692.450,warm,-1
0.31500,1704.879,warm,-1
0.31500,2213.918,warm,-1
0.31500,2318.880,warm,-1
0.31500,2239.840,warm,-1
0.31500,2273.844,warm,-1
0.31500,2285.253,warm,-1
0.31500,2311.125,warm,-1
0.31500,2250.445,warm,-1
0.31500,2225.774,warm,-1
0.31500,2317.645,warm,-1
0.31500,2343.336,warm,-1
0.31500,2220.876,warm,-1
0.31500,2150.527,warm,-1
0.31500,2200.876,warm,-1
0.29065,2248.967,down,0
0.26283,2348.837,down,0
0.23500,2452.318,down,0
0.20717,2485.918,down,0
0.17935,2476.738,down,0
0.15152,2201.553,down,0
0.12370,2043.768,down,0
0.09587,1957.849,down,0
0.06804,1851.882,down,0
0.04022,1659.208,down,0
0.01239,1481.658,down,0
-0.01543,1417.949,down,0
-0.04326,1398.496,down,0
-0.07109,1316.851,down,0
-0.08500,1160.077,contact,0
-0.08500,975.711,contact,0
-0.08500,998.002,contact,0
-0.08500,1034.593,contact,0
-0.08500,978.995,contact,0
-0.08500,1006.565,contact,0
-0.08500,1030.481,contact,0
-0.07457,1107.329,up,0
-0.04674,1254.517,up,0
-0.01891,1301.473,up,0
0.00891,1345.234,up,0
0.03674,1425.530,up,0
0.06457,1479.695,up,0
0.09239,1557.154,up,0
0.12022,1527.588,up,0
0.14804,1747.765,up,0
0.17587,2180.760,up,0
0.20370,2241.870,up,0
0.23152,2161.478,up,0
0.25935,2277.209,up,0
0.28717,2160.779,up,0
0.31500,2108.189,up,0
0.31500,2144.625,air,0
0.31500,2135.775,air,0
0.31500,2084.423,air,0
0.31500,2147.281,air,0
# outcome=confirmed drop=0.5337 thresh=0.2000 step_snr=1.90 via=ratio
