# freq=54.70 accel_per_hz=120.0 speed=0.2000
# win_n=351 step_z=0.01002
# warmup=0.800
# halt_floor=0.0380,0.1840,0.1240
# deriv_floor=0.0800,0.2760,0.1860
# drawdown_thresh=0.1000,0.6870,0.4740
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,5340.678,719.181,409.564
0.01001,5313.697,717.260,396.463
0.02001,5332.482,729.418,402.034
0.03002,5334.515,711.370,405.241
0.04003,5321.157,684.052,396.847
0.05004,5299.412,701.493,404.691
0.06005,5323.545,714.930,404.832
0.07006,5328.945,718.002,424.660
0.08007,5323.623,675.913,430.853
0.09008,5281.948,552.825,377.090
0.10009,5203.307,459.750,314.600
0.11010,5179.960,415.984,330.076
0.12010,5067.909,369.723,314.186
0.13011,4978.069,312.727,307.158
0.14013,4935.878,270.805,285.201
0.15014,4893.151,251.324,248.329
0.16015,4848.270,215.671,257.630
0.17016,4814.227,203.412,252.670
0.18017,4772.007,178.280,241.353
0.19018,4736.147,138.211,204.864
0.20019,4610.308,196.216,144.955
0.21020,4611.760,255.201,118.206
0.22021,4572.678,297.868,102.023
0.23022,4537.351,302.331,85.346
0.24023,4496.410,303.783,64.640
0.25024,4506.731,259.057,71.227
0.26025,4496.546,260.850,72.548
0.27026,4524.802,252.573,81.326
0.28026,4507.091,207.485,95.118
0.29027,4500.552,194.875,96.365
0.30028,4503.159,225.308,110.682
0.31029,4542.635,250.515,111.515
0.32030,4522.216,233.435,119.756
0.33031,4526.315,230.947,124.363
0.34032,4492.979,216.656,107.261
0.35033,4541.962,198.835,137.476
0.36034,4535.387,180.577,137.353
0.37035,4528.914,152.802,113.579
0.38036,4482.698,150.210,122.975
0.39037,4471.447,155.830,126.829
0.40038,4439.979,180.540,131.442
0.41039,4430.191,190.827,130.437
0.42040,4413.153,175.403,131.587
0.43041,4414.656,139.506,150.722
0.44042,4348.900,119.257,153.801
0.45043,4349.042,109.443,148.855
0.46044,4287.107,119.941,128.705
0.47044,4237.652,112.475,132.072
0.48045,4167.790,103.646,133.438
0.49046,4166.040,123.207,150.630
0.50047,4111.257,95.714,146.621
0.51048,4076.436,90.408,131.222
0.52049,4014.117,100.403,124.523
0.53050,4010.957,92.118,131.162
0.54051,3972.222,102.886,125.075
0.55052,3953.589,76.763,110.862
0.56053,3939.759,69.297,120.042
