# freq=87.50 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=80.785 y=30.000
# air_amp=134.313 contact_amp=65.259
# note=textured-PEI-side
z,amp,tag,rep
0.60000,46.232,warm,-1
0.60000,53.909,warm,-1
0.60000,56.894,warm,-1
0.60000,95.475,warm,-1
0.60000,75.406,warm,-1
0.60000,34.242,warm,-1
0.60000,72.914,warm,-1
0.60000,146.255,warm,-1
0.60000,175.911,warm,-1
0.60000,183.981,warm,-1
0.60000,214.178,warm,-1
0.60000,189.918,warm,-1
0.60000,156.552,warm,-1
0.60000,132.494,warm,-1
0.60000,167.853,warm,-1
0.60000,228.156,warm,-1
0.60000,256.978,warm,-1
0.60000,196.267,warm,-1
0.60000,230.420,warm,-1
0.60000,244.571,warm,-1
0.60000,164.236,warm,-1
0.60000,132.347,warm,-1
0.60000,168.531,warm,-1
0.60000,218.484,warm,-1
0.60000,211.046,warm,-1
0.60000,225.814,warm,-1
0.60000,176.309,warm,-1
0.60000,143.914,warm,-1
0.60000,168.672,warm,-1
0.60000,165.348,warm,-1
0.60000,206.725,warm,-1
0.60000,208.354,warm,-1
0.58571,134.580,down,0
0.57143,100.890,down,0
0.55714,127.912,down,0
0.54286,136.169,down,0
0.52857,76.900,down,0
0.51429,115.197,down,0
0.50000,133.440,down,0
0.48571,124.362,down,0
0.47143,99.273,down,0
0.45714,65.259,down,0
0.44286,102.094,down,0
0.42857,84.799,down,0
0.41429,54.487,down,0
0.40000,98.595,down,0
0.38571,139.996,down,0
0.37143,65.073,down,0
0.35714,94.127,down,0
0.34286,142.860,down,0
0.32857,86.838,down,0
0.31429,116.413,down,0
0.30000,104.913,down,0
0.28571,143.548,down,0
0.27143,144.141,down,0
0.25714,104.884,down,0
0.24286,109.966,down,0
0.22857,125.900,down,0
0.21429,174.078,down,0
0.20000,128.529,down,0
0.18571,106.311,down,0
0.17143,71.366,down,0
0.15714,97.771,down,0
0.14286,317.716,down,0
0.12857,402.920,down,0
0.11429,461.613,down,0
0.10000,619.774,down,0
0.08571,706.320,down,0
0.07143,730.088,down,0
0.05714,687.455,down,0
0.04286,686.184,down,0
0.02857,642.988,down,0
0.01429,586.927,down,0
0.00000,492.587,down,0
-0.01429,375.555,down,0
-0.02857,344.937,down,0
-0.04286,349.655,down,0
-0.05714,327.537,down,0
-0.07143,341.340,down,0
-0.08571,328.258,down,0
-0.10000,389.230,down,0
-0.11429,434.394,down,0
-0.12857,396.102,down,0
-0.14286,360.229,down,0
-0.15714,384.391,down,0
-0.17143,329.910,down,0
-0.18571,279.106,down,0
-0.20000,312.540,down,0
-0.20000,315.941,contact,0
-0.20000,359.751,contact,0
-0.20000,350.271,contact,0
-0.20000,338.037,contact,0
-0.20000,343.994,contact,0
-0.20000,304.443,contact,0
-0.20000,330.769,contact,0
-0.20000,405.690,contact,0
-0.20000,386.316,contact,0
-0.20000,346.737,contact,0
-0.20000,269.295,contact,0
-0.20000,228.653,contact,0
-0.20000,258.197,contact,0
-0.20000,314.257,contact,0
-0.18571,348.138,up,0
-0.17143,263.648,up,0
-0.15714,236.562,up,0
-0.14286,304.395,up,0
-0.12857,263.175,up,0
-0.11429,266.735,up,0
-0.10000,324.627,up,0
-0.08571,330.868,up,0
-0.07143,293.431,up,0
-0.05714,302.506,up,0
-0.04286,241.334,up,0
-0.02857,272.735,up,0
-0.01429,364.701,up,0
0.00000,446.722,up,0
0.01429,512.009,up,0
0.02857,692.658,up,0
0.04286,671.026,up,0
0.05714,675.893,up,0
0.07143,688.793,up,0
0.08571,600.355,up,0
0.10000,596.312,up,0
0.11429,576.568,up,0
0.12857,461.053,up,0
0.14286,295.233,up,0
0.15714,202.419,up,0
0.17143,125.426,up,0
0.18571,147.482,up,0
0.20000,144.355,up,0
0.21429,143.338,up,0
0.22857,120.353,up,0
0.24286,185.655,up,0
0.25714,191.736,up,0
0.27143,133.926,up,0
0.28571,129.092,up,0
0.30000,132.182,up,0
0.31429,120.985,up,0
0.32857,68.828,up,0
0.34286,116.870,up,0
0.35714,115.991,up,0
0.37143,59.572,up,0
0.38571,129.607,up,0
0.40000,120.593,up,0
0.41429,146.019,up,0
0.42857,197.077,up,0
0.44286,134.054,up,0
0.45714,16.091,up,0
0.47143,62.176,up,0
0.48571,89.166,up,0
0.50000,150.411,up,0
0.51429,148.785,up,0
0.52857,59.849,up,0
0.54286,91.793,up,0
0.55714,105.241,up,0
0.57143,81.442,up,0
0.58571,63.265,up,0
0.60000,57.139,up,0
0.60000,40.373,air,0
0.60000,119.386,air,0
0.60000,171.287,air,0
0.60000,127.504,air,0
0.60000,116.353,air,0
0.60000,145.450,air,0
0.60000,216.388,air,0
0.60000,179.044,air,0
0.60000,169.347,air,0
0.60000,134.313,air,0
0.60000,119.225,air,0
0.60000,129.056,air,0
0.60000,155.028,air,0
