# freq=71.88 accel_per_hz=120.0 speed=0.2000
# win_n=222 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,17251.742,534.076,1961.442
0.01000,17253.544,492.597,1962.808
0.02000,17388.324,406.814,2048.277
0.03000,17332.368,453.747,2066.936
0.04001,17610.327,411.060,2013.563
0.05001,17345.804,482.260,1987.688
0.06001,17326.905,486.675,2066.041
0.07001,17286.497,442.979,2044.308
0.08002,17610.305,411.013,2244.296
0.09002,17444.256,530.144,2145.677
0.10002,17581.106,482.282,2284.815
0.11002,17505.970,444.281,2192.033
0.12002,17431.628,536.261,2077.998
0.13003,17389.175,605.877,2032.366
0.14003,17371.663,579.985,2068.430
0.15003,17334.541,528.975,2101.748
0.16003,17248.784,580.477,2146.559
0.17004,17281.775,570.500,2129.577
0.18004,17330.797,604.174,1966.359
0.19004,17382.792,543.878,2023.439
0.20005,17564.057,642.212,2142.832
0.21005,17442.408,650.651,2150.128
0.22005,17178.327,743.639,1956.199
0.23005,17404.708,593.397,2163.286
0.24006,17541.126,691.605,2027.035
0.25006,17355.567,636.743,2076.163
0.26007,17481.565,525.807,2364.453
0.27007,17450.497,615.883,2136.707
0.28007,17260.940,644.466,2009.997
0.29008,17092.265,671.479,1906.234
0.30008,17263.013,685.000,2104.011
0.31008,17109.348,768.915,1906.577
0.32008,17207.953,652.602,1970.469
0.33009,17172.015,599.364,2030.556
0.34009,17281.150,673.835,2281.295
0.35009,17222.046,731.108,2133.963
0.36009,17058.918,618.859,1927.770
0.37010,17052.827,604.725,2047.970
0.38010,17352.617,418.541,2342.811
0.39010,17113.957,593.116,1935.975
0.40010,17146.626,658.667,1869.585
0.41010,16935.494,689.666,1854.508
0.42011,17438.036,631.273,2138.657
0.43011,17107.587,613.357,2026.625
0.44011,16997.188,667.452,1955.547
0.45012,17077.448,682.768,2001.815
0.46012,17177.688,625.261,1920.481
0.47012,17054.693,705.514,1718.046
0.48013,17060.563,687.593,1844.538
0.49013,16953.402,646.193,1919.969
0.50013,16942.024,612.409,1906.681
0.51014,17016.192,613.231,1940.369
0.52014,17359.375,628.374,2003.599
0.53014,17236.002,620.682,1967.158
0.54015,16963.562,640.997,1882.583
0.55015,16946.191,689.630,1880.215
0.56015,17026.327,659.591,1872.869
0.57015,17200.826,536.094,2071.981
0.58016,16933.482,643.591,1949.314
0.59016,16980.867,615.046,1952.816
0.60016,17038.791,634.424,1965.079
0.61016,17277.607,565.952,2194.187
0.62017,17407.059,577.188,2064.282
0.63017,17104.587,530.996,1951.017
0.64017,17124.858,546.266,2089.971
0.65018,17150.495,583.491,2027.469
0.66018,17322.377,485.999,2017.375
0.67018,17014.666,550.114,1841.422
0.68019,16888.183,654.036,1800.203
0.69019,17172.180,525.519,2019.972
0.70019,17046.313,500.411,1904.899
0.71020,17359.012,534.054,2024.949
0.72020,17059.354,606.919,1978.308
0.73020,17168.166,506.607,2088.323
0.74020,17092.642,556.183,2065.797
0.75021,17061.153,629.235,1913.805
0.76021,17294.625,577.119,1988.762
0.77021,17113.094,585.480,1992.640
0.78021,16990.398,581.981,1933.613
0.79022,16989.119,589.796,2020.042
0.80022,17143.727,541.435,2223.837
0.81022,17113.194,556.263,2125.854
0.82022,17018.396,591.715,2068.398
0.83022,17006.168,601.922,2075.572
0.84023,16914.776,666.412,1781.839
0.85023,16876.081,650.028,1952.873
0.86023,17003.401,629.376,2016.148
0.87024,17020.178,632.119,1955.277
0.88024,16880.493,636.885,1686.856
0.89024,16923.083,631.640,1940.865
0.90024,17242.692,593.840,2231.784
0.91025,17201.836,560.106,2132.272
0.92025,17113.752,524.350,2063.032
0.93025,17070.529,606.446,2115.236
0.94025,17017.088,697.371,1987.643
0.95026,17128.811,649.318,2054.824
0.96026,17033.978,699.239,1889.092
0.97026,17109.286,519.740,2025.794
0.98027,17028.252,604.271,1986.276
0.99027,16985.081,649.502,1867.645
1.00027,17213.343,648.190,2003.837
1.01028,17122.958,669.530,1906.228
1.02028,17261.548,652.703,2035.299
1.03028,17168.432,625.691,2047.406
1.04029,16893.434,699.658,1854.036
1.05029,17042.121,745.295,2059.445
1.06029,17261.520,623.817,2210.113
1.07029,17013.607,748.557,2075.569
1.08030,17052.025,766.633,1910.645
