# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=142 step_z=0.00999
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,2275.776,37.364,866.370
0.01000,2266.168,111.119,851.452
0.01999,2244.212,13.452,864.102
0.02999,2264.754,28.494,844.167
0.03999,2253.133,54.760,880.189
0.04998,2252.095,63.608,883.154
0.05998,2252.766,86.767,900.768
0.06997,2265.125,114.040,855.219
0.07996,2240.089,67.650,870.494
0.08996,2205.281,44.822,855.872
0.09995,2224.811,69.943,844.238
0.10995,2239.212,89.996,844.510
0.11994,2234.430,81.423,863.766
0.12994,2212.537,30.605,915.746
0.13993,2216.367,84.214,877.179
0.14992,2222.268,34.464,871.132
0.15992,2203.910,45.057,915.236
0.16991,2214.044,70.990,859.660
0.17991,2235.531,115.377,896.415
0.18990,2211.397,104.785,849.927
0.19990,2201.517,43.877,837.355
0.20989,2198.376,82.971,871.314
0.21989,2181.175,35.757,832.510
0.22988,2227.301,35.316,847.910
0.23987,2221.342,25.439,892.497
0.24987,2209.590,0.838,830.667
0.25986,2212.680,33.447,863.832
0.26986,2178.438,116.794,828.657
0.27985,2218.000,102.103,818.830
0.28984,2222.771,63.623,858.821
0.29984,2220.163,77.833,855.657
0.30983,2217.031,16.004,881.062
0.31983,2234.530,44.681,849.253
0.32982,2222.221,11.450,861.987
0.33981,2215.179,79.467,835.787
0.34981,2225.076,56.066,851.325
0.35980,2221.360,81.130,855.558
0.36979,2216.011,90.546,831.966
0.37979,2191.932,74.022,818.990
0.38978,2213.714,71.305,877.781
0.39977,2197.099,54.658,866.493
0.40977,2229.583,32.087,890.942
0.41976,2241.612,54.874,861.403
0.42976,2201.154,88.233,850.939
0.43975,2207.535,54.664,814.064
0.44974,2248.615,28.085,886.249
0.45974,2186.717,94.759,875.184
0.46973,2200.447,83.999,843.212
0.47972,2213.714,48.116,831.880
0.48972,2235.469,67.889,857.402
0.49971,2202.968,30.734,828.759
0.50971,2218.773,76.447,845.564
0.51970,2176.746,98.809,881.123
0.52970,2222.246,69.363,828.747
0.53969,2200.657,52.678,856.730
0.54968,2198.652,80.892,859.204
0.55967,2204.680,62.567,823.292
0.56967,2174.384,116.455,843.900
0.57966,2211.770,70.248,877.832
0.58966,2172.690,17.330,867.114
0.59965,2192.834,46.580,880.147
0.60964,2206.124,58.512,882.187
0.61964,2187.733,86.015,840.545
0.62963,2209.768,52.949,867.163
0.63962,2197.712,51.278,880.069
0.64962,2213.854,71.415,841.412
0.65961,2216.331,55.713,852.562
0.66960,2199.446,6.572,832.187
0.67960,2182.460,75.096,854.285
0.68959,2154.522,49.842,812.156
0.69959,2176.144,53.458,884.025
0.70958,2184.319,63.967,839.570
0.71958,2195.021,56.572,830.068
0.72957,2177.327,76.017,843.640
0.73957,2205.342,39.376,823.917
0.74956,2209.751,86.978,883.372
0.75956,2175.076,6.839,842.557
0.76955,2194.324,55.891,847.117
0.77955,2219.228,75.374,841.511
0.78954,2229.892,96.638,846.438
0.79953,2172.033,44.843,848.213
0.80953,2149.372,61.788,851.613
0.81952,2183.251,94.627,839.279
0.82951,2157.678,66.613,856.083
0.83951,2205.206,39.327,880.594
0.84950,2196.436,54.948,828.984
0.85950,2186.092,52.338,854.626
0.86949,2203.199,62.919,856.606
0.87949,2154.373,78.441,835.909
0.88948,2194.022,61.236,812.249
0.89948,2206.685,68.283,876.253
0.90947,2171.936,77.393,836.974
0.91946,2190.252,67.836,869.260
0.92946,2189.076,24.971,890.209
0.93945,2130.744,111.890,836.947
0.94945,2172.327,59.939,856.443
0.95944,2146.079,67.618,838.735
0.96944,2168.895,65.621,832.972
0.97943,2138.868,70.851,845.751
0.98942,2178.395,62.832,825.880
0.99942,2149.023,52.805,844.697
1.00941,2188.901,114.407,864.243
1.01941,2222.030,40.926,859.381
1.02940,2170.866,56.506,858.890
1.03939,2214.404,22.454,865.564
1.04939,2188.994,43.620,862.363
1.05938,2138.116,38.989,811.929
1.06937,2149.726,54.593,829.285
1.07937,2201.369,64.189,831.506
1.08936,2155.597,41.696,826.005
1.09935,2160.030,18.527,832.729
1.10935,2167.500,84.074,820.028
1.11934,2161.214,91.394,827.904
1.12934,2188.006,32.578,847.619
1.13933,2150.344,93.779,822.663
1.14932,2154.007,41.408,809.085
1.15932,2194.970,101.475,846.099
1.16931,2172.469,114.266,835.712
1.17930,2146.474,69.850,846.323
1.18930,2174.520,8.697,822.800
1.19929,2182.839,48.660,802.430
1.20928,2201.697,60.853,847.248
1.21928,2169.053,48.202,825.321
1.22927,2151.316,81.483,863.092
1.23927,2137.090,8.695,796.890
1.24926,2126.531,35.345,830.798
1.25925,2168.984,76.708,871.175
1.26925,2174.464,54.844,864.445
1.27924,2166.181,37.252,816.741
1.28924,2144.523,88.052,831.953
1.29923,2188.954,65.712,857.845
1.30923,2195.453,103.040,819.202
1.31922,2161.338,53.435,830.133
1.32922,2184.994,46.536,850.606
1.33921,2166.291,51.462,825.910
1.34921,2157.179,55.981,842.365
1.35920,2187.724,90.012,845.836
1.36920,2159.486,49.790,797.228
1.37919,2164.653,104.082,813.699
1.38919,2116.006,44.608,819.420
1.39918,2137.470,68.712,857.529
1.40917,2173.238,59.507,839.079
1.41917,2186.171,60.014,837.762
1.42916,2152.273,44.420,850.018
1.43916,2114.155,63.006,792.436
1.44915,2174.032,61.860,843.568
1.45915,2140.332,50.600,833.758
1.46914,2186.156,61.448,865.178
1.47913,2191.565,96.864,866.439
1.48913,2160.346,53.694,821.920
1.49912,2149.543,96.791,820.916
1.50912,2165.680,38.190,816.039
1.51911,2172.669,63.510,872.611
1.52910,2154.688,92.081,837.424
1.53910,2149.319,80.706,816.666
1.54909,2162.002,96.394,869.778
1.55908,2096.400,45.914,846.016
1.56908,2136.250,49.023,855.631
1.57907,2138.208,88.213,866.200
1.58906,2126.404,81.866,840.595
1.59906,2154.638,66.276,842.253
1.60905,2168.610,26.269,855.338
1.61905,2122.284,54.321,833.464
1.62904,2105.958,68.282,831.273
1.63904,2107.215,47.784,843.532
1.64903,2146.679,91.657,880.333
1.65903,2102.561,67.280,828.306
1.66902,2142.945,58.544,836.632
1.67901,2126.126,60.029,839.060
1.68901,2157.722,86.184,832.951
1.69900,2137.557,57.115,862.406
1.70900,2118.467,50.869,816.305
1.71899,2147.976,43.058,835.922
1.72899,2133.435,57.534,840.680
1.73898,2144.920,79.704,823.075
1.74897,2155.179,55.236,858.781
1.75897,2118.157,56.606,839.138
