# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.18500 reps=1
# x=60.000 y=100.000
# air_amp=1703.117 contact_amp=392.035
# note=textured-PEI-side
z,amp,tag,rep
0.33500,336.151,warm,-1
0.33500,944.836,warm,-1
0.33500,1379.576,warm,-1
0.33500,1523.471,warm,-1
0.33500,1608.095,warm,-1
0.33500,1702.127,warm,-1
0.33500,1770.152,warm,-1
0.33500,1627.691,warm,-1
0.33500,1601.486,warm,-1
0.33500,1772.682,warm,-1
0.33500,1656.155,warm,-1
0.33500,1604.651,warm,-1
0.33500,1753.721,warm,-1
0.33500,1713.472,warm,-1
0.33500,1653.170,warm,-1
0.32132,1684.789,down,0
0.29397,1745.289,down,0
0.26662,1885.260,down,0
0.23927,1691.367,down,0
0.21192,1723.841,down,0
0.18457,1847.273,down,0
0.15722,1699.411,down,0
0.12987,1293.427,down,0
0.10252,856.312,down,0
0.07517,886.708,down,0
0.04782,835.322,down,0
0.02047,648.782,down,0
-0.00688,556.494,down,0
-0.03423,498.546,down,0
-0.06158,414.227,down,0
-0.06500,343.227,contact,0
-0.06500,403.889,contact,0
-0.06500,415.007,contact,0
-0.06500,399.473,contact,0
-0.06500,388.198,contact,0
-0.06500,392.035,contact,0
-0.06500,417.813,contact,0
-0.04791,490.828,up,0
-0.02056,598.970,up,0
0.00679,665.298,up,0
0.03415,664.237,up,0
0.06150,637.651,up,0
0.08885,639.946,up,0
0.11620,673.145,up,0
0.14355,902.529,up,0
0.17090,1235.647,up,0
0.19825,1506.713,up,0
0.22560,1512.111,up,0
0.25295,1640.542,up,0
0.28030,1857.565,up,0
0.30765,1768.187,up,0
0.33500,1635.760,up,0
0.33500,1705.792,air,0
0.33500,1651.193,air,0
0.33500,1527.972,air,0
0.33500,1700.442,air,0
0.33500,1762.771,air,0
0.33500,1753.118,air,0
# outcome=confirmed drop=0.7698 thresh=0.2000 step_snr=3.15 via=ratio
