# freq=112.70 accel_per_hz=120.0 speed=0.2000
# win_n=141 step_z=0.01001
# warmup=0.800
# halt_floor=0.0540,0.3510,0.1230
# deriv_floor=0.0810,0.5265,0.1845
# drawdown_thresh=0.1000,0.5667,0.2489
# trigger_kind=drawdown trigger_axis=0
# halt_gradient=0
# note=smooth-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,4066.488,447.701,559.045
0.01000,4057.114,404.763,578.345
0.02001,4029.770,419.961,561.863
0.03001,4006.669,499.202,562.183
0.04001,4035.971,422.574,537.061
0.05002,4055.412,452.206,574.251
0.06002,4026.423,437.291,540.373
0.07002,4081.652,452.787,573.946
0.08003,4075.456,376.653,547.240
0.09003,4031.580,397.962,538.586
0.10004,4030.559,431.992,546.945
0.11004,4020.291,395.438,514.978
0.12004,4035.367,367.639,539.678
0.13005,4049.295,409.070,563.376
0.14005,4085.694,450.987,590.912
0.15005,4010.585,420.566,525.235
0.16006,4045.092,399.274,537.407
0.17006,4066.203,464.090,543.445
0.18006,4035.411,440.789,560.811
0.19007,4024.612,406.914,560.292
0.20007,4089.486,417.141,585.154
0.21007,4093.650,474.892,595.047
0.22008,4038.559,436.769,579.527
0.23008,4066.780,437.240,541.540
0.24008,4052.303,453.523,589.847
0.25008,4026.383,387.527,538.777
0.26009,4024.909,436.182,545.342
0.27009,4076.563,426.942,561.050
0.28009,4031.759,469.436,569.077
0.29010,4041.456,441.872,517.116
0.30010,4038.093,435.209,550.762
0.31010,4062.692,376.706,553.062
0.32010,4023.600,424.627,549.269
0.33011,4044.358,416.335,565.450
0.34011,4070.857,433.997,568.464
0.35012,3989.568,450.176,558.476
0.36012,4027.251,438.425,582.035
0.37012,4064.413,443.587,547.269
0.38012,4016.438,441.331,542.203
0.39013,4034.008,490.034,558.809
0.40013,4052.667,416.326,568.411
0.41014,4024.926,401.279,571.176
0.42014,4022.199,458.098,549.841
0.43015,4088.393,406.380,627.698
0.44015,4056.808,461.027,557.895
0.45016,3988.644,409.916,565.897
0.46016,4035.862,406.348,604.123
0.47017,4062.915,406.871,554.527
0.48017,3945.198,364.661,525.878
0.49018,4027.260,438.944,554.804
0.50018,4083.739,462.628,562.812
0.51019,4006.707,398.045,575.889
0.52019,4041.414,408.999,558.903
0.53020,4047.211,424.804,626.661
0.54020,4022.835,447.856,560.840
0.55021,4029.781,457.641,607.176
0.56021,4094.496,395.699,570.389
0.57022,4058.085,483.947,565.780
0.58022,3988.898,415.380,573.368
0.59023,4022.803,434.211,574.676
0.60023,4049.365,445.078,544.135
0.61024,4030.613,408.971,568.602
0.62024,4025.447,467.028,584.571
0.63025,4076.643,375.670,552.125
0.64025,4009.111,415.650,577.622
0.65026,4026.011,429.610,552.211
0.66026,4064.183,444.869,581.457
0.67026,4014.222,438.410,567.354
0.68027,4043.986,444.038,587.714
0.69027,4031.192,457.288,573.189
0.70028,4031.604,454.566,530.446
0.71028,4027.131,424.261,578.355
0.72028,4043.525,408.488,543.363
0.73029,4043.988,426.752,552.950
0.74029,4033.689,452.550,556.068
0.75030,4023.310,407.320,602.805
0.76030,4049.438,413.787,577.669
0.77030,4046.112,427.950,561.286
0.78031,3988.880,363.874,546.428
0.79031,4056.721,474.153,576.105
0.80031,4025.924,426.933,583.540
0.81032,3988.892,392.801,531.202
0.82032,4042.484,401.376,533.144
0.83032,4075.232,413.723,564.553
0.84033,4004.421,459.181,563.214
0.85033,4038.319,446.845,571.459
0.86034,4036.172,455.791,557.476
0.87034,4028.295,411.399,546.038
0.88034,3987.970,433.916,562.986
0.89035,4042.122,446.245,586.106
0.90035,4068.538,452.888,586.206
0.91035,4024.988,411.477,526.027
0.92036,4016.814,418.432,538.556
0.93036,4050.258,480.359,560.545
0.94037,3996.124,437.570,535.968
0.95037,4014.256,403.083,602.847
0.96037,4066.512,460.602,575.187
0.97038,3999.821,468.645,569.722
0.98038,4006.613,425.232,577.896
0.99038,4071.794,439.684,570.635
1.00039,4015.631,438.449,591.202
1.01039,3989.650,436.414,563.220
1.02040,4021.322,478.204,597.091
1.03040,4048.889,510.998,584.472
1.04040,4005.564,378.418,511.854
1.05040,4023.476,462.140,577.258
1.06041,4058.587,470.152,579.464
1.07041,4050.114,432.350,572.443
1.08042,4001.710,401.970,562.595
1.09042,4099.029,457.885,571.215
1.10042,4034.175,406.577,588.934
1.11043,3990.463,390.083,553.956
1.12043,4033.012,465.696,541.402
1.13043,4057.814,413.352,579.312
1.14044,4021.996,441.740,590.501
1.15044,4012.614,411.710,526.455
1.16045,4064.694,498.415,575.336
1.17045,3987.436,466.370,541.651
1.18045,4037.752,458.580,580.253
1.19046,4040.075,471.882,586.952
1.20046,4021.725,432.548,585.777
1.21047,4004.328,430.486,573.256
1.22047,4037.235,423.227,564.262
1.23048,4024.204,443.663,601.579
1.24048,3967.968,425.077,544.504
1.25048,4053.065,414.572,582.583
1.26048,4066.561,428.115,587.392
1.27049,3995.008,402.490,591.852
1.28049,4025.164,432.192,577.186
1.29050,4081.274,450.148,591.754
1.30050,4030.875,490.707,574.534
1.31050,4051.469,459.997,583.812
1.32051,4040.707,436.988,581.714
1.33051,4060.203,528.040,583.553
1.34052,3995.735,412.506,572.985
1.35052,4054.834,469.306,599.942
1.36052,4050.424,466.354,581.889
1.37053,4011.266,416.389,589.169
1.38053,4023.266,420.141,527.049
1.39053,4043.530,407.614,571.483
1.40054,3988.327,385.548,579.162
1.41054,4057.072,426.536,592.951
1.42055,4041.039,426.705,551.146
1.43055,4033.899,457.857,611.208
1.44055,4003.398,424.192,571.454
1.45056,4030.982,432.374,559.901
1.46056,4031.607,471.303,549.202
1.47057,3992.988,429.652,569.034
1.48057,4058.398,472.173,578.722
1.49057,4037.602,444.590,609.371
1.50058,3970.202,484.439,562.118
1.51058,3998.412,423.784,545.396
1.52058,4036.021,429.019,547.249
1.53059,4009.992,470.534,545.259
1.54059,4016.710,350.685,535.523
1.55059,4032.095,459.153,591.583
1.56060,4012.140,477.398,543.572
1.57060,4009.056,383.884,563.998
1.58060,4013.850,439.007,529.987
1.59061,4062.664,446.895,565.691
1.60061,3982.709,430.215,567.505
1.61061,4056.421,459.954,581.066
1.62062,4056.618,421.302,560.131
1.63062,3999.707,460.728,600.042
1.64062,4001.892,465.191,556.695
1.65063,4012.311,422.406,599.249
1.66063,3996.106,427.218,545.219
1.67063,4007.128,392.795,499.085
1.68064,4042.134,462.615,551.597
1.69064,4041.458,443.807,611.178
1.70064,4024.375,425.692,564.870
1.71065,4067.672,445.914,588.706
