# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=704.894 contact_amp=66.527
# note=textured-PEI-side
z,amp,tag,rep
0.60000,9.294,warm,-1
0.60000,13.936,warm,-1
0.60000,214.557,warm,-1
0.60000,658.253,warm,-1
0.60000,1056.615,warm,-1
0.60000,1101.718,warm,-1
0.60000,1077.081,warm,-1
0.60000,1037.489,warm,-1
0.60000,958.117,warm,-1
0.60000,977.017,warm,-1
0.60000,923.781,warm,-1
0.60000,785.731,warm,-1
0.60000,815.170,warm,-1
0.60000,878.368,warm,-1
0.60000,847.783,warm,-1
0.60000,871.447,warm,-1
0.60000,907.638,warm,-1
0.60000,899.319,warm,-1
0.60000,897.974,warm,-1
0.60000,867.424,warm,-1
0.60000,911.543,warm,-1
0.60000,787.979,warm,-1
0.60000,742.286,warm,-1
0.60000,824.989,warm,-1
0.60000,719.009,warm,-1
0.60000,857.787,warm,-1
0.58974,853.613,down,0
0.57265,775.434,down,0
0.55556,764.896,down,0
0.53846,755.035,down,0
0.52137,775.509,down,0
0.50427,775.906,down,0
0.48718,847.039,down,0
0.47350,785.923,down,0
0.45641,783.667,down,0
0.43932,777.865,down,0
0.42222,774.494,down,0
0.40513,776.998,down,0
0.38803,807.134,down,0
0.37094,771.229,down,0
0.35385,751.103,down,0
0.33675,768.468,down,0
0.31966,855.061,down,0
0.30256,872.377,down,0
0.28547,807.184,down,0
0.26838,836.983,down,0
0.25128,723.730,down,0
0.23419,706.614,down,0
0.21709,751.048,down,0
0.20000,673.598,down,0
0.18291,611.146,down,0
0.16581,632.951,down,0
0.14872,607.056,down,0
0.13162,378.829,down,0
0.11453,140.498,down,0
0.09744,204.185,down,0
0.08034,66.527,down,0
0.06325,311.639,down,0
0.04615,139.228,down,0
0.02906,124.376,down,0
0.01197,130.542,down,0
-0.00513,410.613,down,0
-0.02222,637.090,down,0
-0.03932,591.531,down,0
-0.05641,574.055,down,0
-0.07350,647.696,down,0
-0.09060,784.748,down,0
-0.10769,765.201,down,0
-0.12479,789.813,down,0
-0.14188,922.576,down,0
-0.15897,951.292,down,0
-0.17607,971.577,down,0
-0.18974,901.523,down,0
-0.20000,720.731,contact,0
-0.20000,549.485,contact,0
-0.20000,630.397,contact,0
-0.20000,625.864,contact,0
-0.20000,561.501,contact,0
-0.20000,616.869,contact,0
-0.20000,590.520,contact,0
-0.20000,571.312,contact,0
-0.20000,618.213,contact,0
-0.20000,633.977,contact,0
-0.20000,670.314,contact,0
-0.20000,647.888,contact,0
-0.18632,637.737,up,0
-0.16923,675.990,up,0
-0.15214,838.756,up,0
-0.13504,807.583,up,0
-0.11795,741.697,up,0
-0.10085,781.475,up,0
-0.08376,767.756,up,0
-0.06667,604.326,up,0
-0.04957,562.911,up,0
-0.03248,656.310,up,0
-0.01538,574.212,up,0
0.00171,511.715,up,0
0.01880,535.622,up,0
0.03590,393.040,up,0
0.05299,104.262,up,0
0.07009,75.169,up,0
0.08718,61.896,up,0
0.10427,40.600,up,0
0.11795,253.874,up,0
0.13504,408.978,up,0
0.15214,149.659,up,0
0.16923,610.660,up,0
0.18632,711.639,up,0
0.20342,643.362,up,0
0.22051,664.778,up,0
0.23761,706.820,up,0
0.25470,733.216,up,0
0.27179,698.209,up,0
0.28889,739.022,up,0
0.30598,686.128,up,0
0.32308,612.236,up,0
0.34017,668.108,up,0
0.35726,672.341,up,0
0.37436,703.631,up,0
0.39145,729.170,up,0
0.40855,722.586,up,0
0.42564,714.534,up,0
0.44274,757.709,up,0
0.45983,685.526,up,0
0.47692,656.561,up,0
0.49402,670.996,up,0
0.51111,722.192,up,0
0.52821,633.793,up,0
0.54530,596.352,up,0
0.56239,619.418,up,0
0.57949,665.697,up,0
0.59658,691.794,up,0
0.60000,679.255,air,0
0.60000,640.895,air,0
0.60000,724.594,air,0
0.60000,704.894,air,0
0.60000,656.181,air,0
0.60000,720.440,air,0
0.60000,711.132,air,0
0.60000,590.107,air,0
0.60000,680.311,air,0
0.60000,777.003,air,0
0.60000,723.078,air,0
