# freq=92.16 accel_per_hz=120.0 speed=0.2000
# win_n=173 step_z=0.01000
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,6713.368,109.269,1169.063
0.01000,6826.575,141.010,1282.776
0.02001,6729.158,81.607,1192.764
0.03001,6794.930,98.160,1164.180
0.04001,6844.746,122.146,1209.418
0.05001,6799.385,166.575,1216.199
0.06001,6782.373,95.684,1197.146
0.07002,6849.341,145.362,1218.942
0.08002,6811.353,181.981,1232.824
0.09002,6696.741,67.681,1112.926
0.10002,6817.624,110.524,1204.440
0.11003,6864.211,77.864,1181.903
0.12003,6794.913,85.534,1157.565
0.13003,6764.658,89.637,1188.283
0.14004,6801.026,127.417,1128.912
0.15004,6741.669,70.129,1167.886
0.16004,6797.489,141.949,1213.261
0.17004,6803.284,115.285,1160.121
0.18004,6729.784,188.649,1170.406
0.19005,6796.231,57.634,1184.287
0.20005,6801.271,96.851,1188.209
0.21005,6704.690,114.677,1142.814
0.22006,6784.215,126.549,1146.075
0.23006,6845.435,90.707,1153.317
0.24006,6755.329,94.699,1170.146
0.25006,6778.316,77.937,1181.962
0.26006,6799.448,109.932,1175.311
0.27007,6769.949,136.596,1182.841
0.28007,6861.690,102.586,1198.250
0.29007,6764.259,106.939,1125.940
0.30007,6781.507,72.524,1173.992
0.31007,6813.935,96.468,1181.804
0.32008,6772.948,131.454,1161.414
0.33008,6763.737,8.388,1112.903
0.34008,6760.596,116.877,1146.884
0.35008,6848.030,109.258,1184.177
0.36008,6837.053,103.021,1209.719
0.37008,6790.580,80.374,1192.691
0.38009,6776.507,124.109,1140.622
0.39009,6831.758,88.120,1218.585
0.40009,6765.455,66.602,1087.885
0.41010,6855.596,93.922,1167.325
0.42010,6845.612,91.413,1166.820
0.43010,6791.713,53.643,1142.596
0.44011,6776.794,95.550,1185.903
0.45011,6883.399,87.333,1218.420
0.46011,6783.024,129.911,1208.694
0.47011,6806.053,113.795,1194.019
0.48012,6842.171,148.735,1119.841
0.49012,6838.503,89.120,1165.884
0.50012,6871.482,123.938,1223.790
0.51012,6755.571,75.267,1163.389
0.52012,6823.824,134.007,1172.012
0.53013,6839.381,127.703,1237.701
0.54013,6847.473,108.980,1195.676
0.55013,6801.653,92.352,1235.151
0.56013,6770.033,71.569,1181.969
0.57013,6853.682,141.650,1236.597
0.58013,6815.910,95.096,1196.753
0.59014,6747.737,121.222,1149.870
0.60014,6804.243,106.261,1174.226
0.61014,6861.564,101.758,1262.281
0.62015,6834.539,122.599,1270.180
0.63015,6809.723,97.432,1195.079
0.64015,6792.053,78.294,1149.656
0.65015,6769.137,94.746,1151.648
0.66015,6762.701,118.477,1173.343
0.67015,6812.329,85.481,1239.307
0.68015,6824.464,110.997,1251.657
0.69016,6798.360,167.532,1215.093
0.70016,6845.833,165.860,1205.940
0.71016,6712.597,88.494,1162.949
0.72016,6842.448,90.294,1288.259
0.73016,6866.883,73.071,1205.943
0.74016,6846.257,117.678,1171.866
0.75016,6921.074,51.174,1223.071
0.76017,6822.724,99.636,1169.466
0.77017,6853.962,94.992,1236.399
0.78017,6889.554,51.598,1205.538
0.79017,6889.838,57.638,1194.181
0.80017,6824.826,116.101,1210.467
0.81018,6932.257,117.511,1263.605
0.82018,6911.712,111.105,1189.621
0.83018,6864.585,126.858,1135.955
0.84018,6857.992,105.547,1229.457
0.85018,6904.185,90.603,1243.532
0.86018,6927.030,97.857,1210.428
0.87018,6903.371,94.394,1183.619
0.88018,6932.985,114.931,1247.126
0.89018,6857.194,126.285,1232.695
0.90019,6904.624,124.614,1243.455
0.91019,6890.372,112.189,1180.303
0.92019,6915.378,158.184,1204.055
0.93019,6814.130,68.600,1167.703
0.94019,6887.374,53.699,1200.500
0.95020,6929.649,119.017,1244.696
0.96020,6878.838,119.861,1173.706
0.97020,6936.055,92.823,1238.172
0.98020,6960.326,82.009,1225.242
0.99020,6970.818,111.387,1264.782
1.00021,6936.994,105.310,1231.086
1.01021,6807.374,97.537,1191.880
1.02021,6837.473,118.477,1165.691
1.03021,6911.961,130.554,1220.833
1.04021,6903.151,95.533,1261.872
1.05021,6814.828,114.839,1173.088
1.06022,6880.887,70.055,1156.259
1.07022,6905.980,128.670,1222.609
1.08022,6833.997,106.489,1118.301
1.09022,6895.502,88.848,1237.183
1.10022,6890.782,154.450,1167.399
1.11023,6931.518,82.270,1251.282
1.12023,6958.990,72.403,1214.608
1.13023,6824.666,130.047,1156.043
1.14024,6923.500,142.682,1183.570
1.15024,6937.807,143.413,1252.982
1.16024,6861.455,97.675,1186.650
1.17024,6878.651,108.219,1132.735
1.18024,6943.927,133.138,1245.918
1.19025,6847.458,89.474,1214.794
1.20025,6803.689,132.124,1131.691
1.21025,6837.445,139.122,1173.054
1.22025,6907.639,119.285,1181.664
1.23025,6787.510,80.058,1194.143
1.24026,6850.870,97.145,1189.202
1.25026,6876.259,138.507,1211.153
1.26026,6905.833,114.661,1191.203
1.27026,6851.525,91.701,1171.448
1.28027,6913.021,104.934,1218.105
