# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=2558.594 contact_amp=886.944
# note=textured-PEI-side
z,amp,tag,rep
0.60000,26.317,warm,-1
0.60000,408.628,warm,-1
0.60000,1255.543,warm,-1
0.60000,1859.669,warm,-1
0.60000,2245.397,warm,-1
0.60000,2323.877,warm,-1
0.60000,2472.199,warm,-1
0.60000,2644.913,warm,-1
0.60000,2591.589,warm,-1
0.60000,2636.287,warm,-1
0.60000,2556.290,warm,-1
0.60000,2610.374,warm,-1
0.60000,2398.861,warm,-1
0.60000,2449.139,warm,-1
0.60000,2710.327,warm,-1
0.60000,2505.885,warm,-1
0.60000,2344.334,warm,-1
0.60000,2501.281,warm,-1
0.60000,2509.842,warm,-1
0.60000,2529.589,warm,-1
0.60000,2427.051,warm,-1
0.60000,2532.193,warm,-1
0.60000,2656.510,warm,-1
0.60000,2502.074,warm,-1
0.60000,2494.016,warm,-1
0.58974,2604.423,down,0
0.57265,2665.654,down,0
0.55556,2587.473,down,0
0.53846,2697.388,down,0
0.52137,2873.178,down,0
0.50427,2658.699,down,0
0.48718,2576.491,down,0
0.47009,2620.397,down,0
0.45299,2735.663,down,0
0.43590,2763.429,down,0
0.41880,2592.478,down,0
0.40171,2537.313,down,0
0.38462,2684.698,down,0
0.36752,2552.492,down,0
0.35043,2485.189,down,0
0.33333,2676.778,down,0
0.31624,2504.870,down,0
0.29915,2411.994,down,0
0.28205,2423.698,down,0
0.26496,2613.806,down,0
0.24786,2808.582,down,0
0.23077,2618.259,down,0
0.21368,2725.575,down,0
0.19658,2899.100,down,0
0.17949,2513.372,down,0
0.16239,2533.546,down,0
0.14530,2695.573,down,0
0.12821,2075.180,down,0
0.11111,1774.560,down,0
0.09402,1949.352,down,0
0.07692,1874.454,down,0
0.05983,1721.578,down,0
0.04274,1604.293,down,0
0.02564,1644.783,down,0
0.00855,1553.959,down,0
-0.00855,1610.621,down,0
-0.02564,1705.512,down,0
-0.04274,1679.978,down,0
-0.05983,1416.465,down,0
-0.07692,1243.792,down,0
-0.09402,1396.772,down,0
-0.11111,1344.084,down,0
-0.12821,1179.292,down,0
-0.14530,1059.745,down,0
-0.16239,1202.382,down,0
-0.17949,1292.373,down,0
-0.19658,1263.571,down,0
-0.20000,1131.187,contact,0
-0.20000,864.232,contact,0
-0.20000,864.656,contact,0
-0.20000,931.783,contact,0
-0.20000,998.714,contact,0
-0.20000,989.303,contact,0
-0.20000,931.646,contact,0
-0.20000,899.468,contact,0
-0.20000,940.632,contact,0
-0.20000,961.171,contact,0
-0.20000,886.944,contact,0
-0.19658,817.059,up,0
-0.17949,904.789,up,0
-0.16239,953.963,up,0
-0.14530,964.891,up,0
-0.12821,1140.557,up,0
-0.11111,1150.770,up,0
-0.09402,1145.988,up,0
-0.07692,1272.786,up,0
-0.05983,1394.105,up,0
-0.04274,1452.311,up,0
-0.02564,1463.986,up,0
-0.01197,1522.342,up,0
0.00513,1667.561,up,0
0.02222,1555.023,up,0
0.03932,1492.155,up,0
0.05641,1617.049,up,0
0.07350,1545.110,up,0
0.09060,1614.311,up,0
0.10769,1678.458,up,0
0.12479,1561.350,up,0
0.14188,1507.891,up,0
0.15897,1888.152,up,0
0.17607,2181.280,up,0
0.19316,2364.782,up,0
0.21026,2606.674,up,0
0.22735,2554.892,up,0
0.24444,2439.238,up,0
0.26154,2546.992,up,0
0.27863,2551.506,up,0
0.29573,2546.182,up,0
0.31282,2578.065,up,0
0.32991,2632.062,up,0
0.34701,2594.294,up,0
0.36410,2525.052,up,0
0.38120,2585.707,up,0
0.39829,2687.268,up,0
0.41538,2485.642,up,0
0.43248,2388.058,up,0
0.44957,2510.039,up,0
0.46667,2727.558,up,0
0.48376,2747.691,up,0
0.50085,2545.015,up,0
0.51795,2417.794,up,0
0.53504,2670.666,up,0
0.55214,2705.750,up,0
0.56923,2574.701,up,0
0.58632,2586.088,up,0
0.60000,2642.555,air,0
0.60000,2537.343,air,0
0.60000,2600.990,air,0
0.60000,2399.078,air,0
0.60000,2238.494,air,0
0.60000,2403.507,air,0
0.60000,2550.487,air,0
0.60000,2650.212,air,0
0.60000,2727.689,air,0
0.60000,2558.594,air,0
0.60000,2582.795,air,0
