# freq=71.88 accel_per_hz=120.0 speed=0.2000
# win_n=222 step_z=0.01001
# warmup=0.800
# halt_floor=1.0000,1.0000,1.0000
# deriv_floor=off,off,off
# drawdown_thresh=unset,unset,unset
# trigger_kind=None trigger_axis=None
# halt_gradient=0
# note=textured-PEI-side
mm_below_arm,amp_x,amp_y,amp_z
0.00000,17109.690,354.545,2029.846
0.01000,17273.961,251.871,2165.952
0.02000,17019.962,399.946,1946.980
0.03000,16888.000,413.055,2000.990
0.04001,17025.379,309.342,2170.402
0.05001,16962.470,390.601,2095.965
0.06001,17148.550,306.520,2282.338
0.07001,17136.533,329.879,2171.605
0.08002,17202.010,346.363,2095.087
0.09002,17323.547,445.901,2188.037
0.10002,17212.026,322.507,2031.890
0.11003,17168.168,329.473,2025.675
0.12003,16937.096,465.142,1784.194
0.13003,17054.860,387.633,2122.676
0.14004,16993.454,452.508,2011.750
0.15004,17161.703,404.307,2236.896
0.16004,17135.453,319.935,2254.526
0.17005,17239.030,426.928,2288.202
0.18005,17030.201,419.297,2081.621
0.19006,17008.591,485.457,1946.426
0.20006,16927.545,441.066,1880.617
0.21006,17018.447,356.443,2060.582
0.22007,16815.133,363.569,1942.920
0.23007,16925.919,435.108,2145.519
0.24008,16878.220,491.218,1952.378
0.25008,16872.278,497.696,2047.410
0.26008,17073.683,287.827,2096.894
0.27008,17020.028,391.890,1970.545
0.28009,16961.276,423.593,1922.132
0.29009,16764.982,443.720,1998.574
0.30009,17096.467,392.760,2171.786
0.31010,17203.776,357.707,2100.837
0.32010,16994.577,450.675,1947.301
0.33010,16926.336,478.497,2085.710
0.34011,17131.707,430.311,2225.993
0.35011,17219.318,415.016,2318.040
0.36011,17327.764,358.106,2355.524
0.37012,17278.314,355.453,2136.035
0.38012,16925.583,440.524,1998.383
0.39012,17136.811,316.393,2158.810
0.40013,17095.949,340.260,2108.582
0.41013,17140.114,311.525,2148.884
0.42013,17236.097,260.428,2122.576
0.43013,17310.026,356.912,2302.639
0.44013,17190.781,415.063,2178.260
0.45014,17371.173,346.916,2181.741
