# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.14627 reps=1
# x=60.000 y=100.000
# air_amp=2487.376 contact_amp=1354.494
# note=textured-PEI-side
z,amp,tag,rep
0.29627,1074.652,warm,-1
0.29627,2169.626,warm,-1
0.29627,2513.540,warm,-1
0.29627,2792.006,warm,-1
0.29627,2924.555,warm,-1
0.29627,2782.865,warm,-1
0.29627,2496.469,warm,-1
0.29627,2521.868,warm,-1
0.29627,2780.375,warm,-1
0.29627,2864.349,warm,-1
0.29627,2929.363,warm,-1
0.29627,2849.592,warm,-1
0.29627,2951.191,warm,-1
0.29627,2788.008,warm,-1
0.29627,2542.406,warm,-1
0.29627,2637.672,warm,-1
0.29627,2796.829,warm,-1
0.29627,2872.369,warm,-1
0.29627,2969.457,warm,-1
0.29627,2782.807,warm,-1
0.29627,2540.063,warm,-1
0.29627,2829.742,warm,-1
0.29627,2827.740,warm,-1
0.28943,2726.558,down,0
0.27234,3001.396,down,0
0.25525,2922.541,down,0
0.23815,2829.793,down,0
0.22106,2845.600,down,0
0.20396,2686.549,down,0
0.18687,2806.374,down,0
0.16978,3009.778,down,0
0.15268,2951.920,down,0
0.13559,2292.873,down,0
0.11849,1713.524,down,0
0.10140,1739.718,down,0
0.08431,1770.763,down,0
0.06721,1717.989,down,0
0.05012,1780.131,down,0
0.03302,1699.824,down,0
0.01593,1657.570,down,0
-0.00116,1538.944,down,0
-0.01826,1358.554,down,0
-0.03535,1462.037,down,0
-0.05245,1524.702,down,0
-0.06954,1459.231,down,0
-0.08663,1371.314,down,0
-0.10373,1354.494,down,0
-0.10373,1387.985,contact,0
-0.10373,1372.454,contact,0
-0.10373,1542.709,contact,0
-0.10373,1564.141,contact,0
-0.10373,1337.188,contact,0
-0.10373,1378.093,contact,0
-0.10373,1375.575,contact,0
-0.10373,1309.930,contact,0
-0.10373,1428.163,contact,0
-0.10373,1398.443,contact,0
-0.10373,1376.896,contact,0
-0.09689,1398.317,up,0
-0.07980,1691.682,up,0
-0.06270,1933.187,up,0
-0.04561,1646.817,up,0
-0.02852,1660.253,up,0
-0.01142,1754.053,up,0
0.00567,1773.095,up,0
0.02277,1767.154,up,0
0.03986,1692.839,up,0
0.05695,1680.179,up,0
0.07405,1789.396,up,0
0.09114,1806.302,up,0
0.10824,1566.710,up,0
0.12533,1314.322,up,0
0.14242,1441.775,up,0
0.15952,1725.227,up,0
0.17661,2289.752,up,0
0.19371,2413.503,up,0
0.21080,2330.068,up,0
0.22790,2519.783,up,0
0.24499,2632.381,up,0
0.26208,2750.243,up,0
0.27918,2785.984,up,0
0.29627,2754.815,up,0
0.29627,2578.278,air,0
0.29627,2454.141,air,0
0.29627,2556.772,air,0
0.29627,2664.047,air,0
0.29627,2572.018,air,0
0.29627,2520.611,air,0
0.29627,2400.922,air,0
0.29627,2176.282,air,0
0.29627,2247.615,air,0
0.29627,2317.179,air,0
