# freq=73.00 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=-0.20000 reps=1
# x=60.000 y=100.000
# air_amp=914.228 contact_amp=407.028
# note=textured-PEI-side
z,amp,tag,rep
0.60000,19.029,warm,-1
0.60000,356.627,warm,-1
0.60000,690.603,warm,-1
0.60000,870.365,warm,-1
0.60000,876.797,warm,-1
0.60000,930.399,warm,-1
0.60000,927.599,warm,-1
0.60000,925.433,warm,-1
0.60000,901.191,warm,-1
0.60000,871.782,warm,-1
0.60000,939.421,warm,-1
0.60000,922.237,warm,-1
0.60000,932.076,warm,-1
0.60000,891.244,warm,-1
0.60000,875.332,warm,-1
0.60000,948.881,warm,-1
0.60000,902.483,warm,-1
0.60000,888.422,warm,-1
0.60000,933.615,warm,-1
0.60000,982.967,warm,-1
0.60000,977.481,warm,-1
0.60000,929.254,warm,-1
0.60000,945.349,warm,-1
0.60000,948.147,warm,-1
0.60000,875.749,warm,-1
0.58974,930.888,down,0
0.57265,959.820,down,0
0.55556,969.333,down,0
0.53846,946.005,down,0
0.52137,950.865,down,0
0.50427,957.976,down,0
0.48718,924.042,down,0
0.47009,932.188,down,0
0.45299,939.504,down,0
0.43590,969.595,down,0
0.41880,974.186,down,0
0.40171,958.154,down,0
0.38462,993.151,down,0
0.36752,1012.441,down,0
0.35043,946.466,down,0
0.33333,929.946,down,0
0.31624,985.167,down,0
0.29915,996.132,down,0
0.28205,953.953,down,0
0.26496,916.744,down,0
0.24786,947.345,down,0
0.23077,985.199,down,0
0.21368,953.256,down,0
0.19658,934.647,down,0
0.17949,982.218,down,0
0.16239,974.472,down,0
0.14530,947.554,down,0
0.12821,934.451,down,0
0.11111,886.429,down,0
0.09402,703.418,down,0
0.07692,899.804,down,0
0.05983,1318.853,down,0
0.04274,1443.070,down,0
0.02564,1290.815,down,0
0.00855,947.303,down,0
-0.00513,838.470,down,0
-0.02222,719.434,down,0
-0.03932,657.251,down,0
-0.05641,687.687,down,0
-0.07350,717.290,down,0
-0.09060,726.122,down,0
-0.10769,660.547,down,0
-0.12479,642.580,down,0
-0.14188,476.339,down,0
-0.15897,438.700,down,0
-0.17607,481.301,down,0
-0.19316,454.700,down,0
-0.20000,407.028,contact,0
-0.20000,448.361,contact,0
-0.20000,493.090,contact,0
-0.20000,455.885,contact,0
-0.20000,376.057,contact,0
-0.20000,396.892,contact,0
-0.20000,466.319,contact,0
-0.20000,462.938,contact,0
-0.20000,453.640,contact,0
-0.20000,439.838,contact,0
-0.20000,456.486,contact,0
-0.20000,457.321,contact,0
-0.18291,475.163,up,0
-0.16581,479.840,up,0
-0.14872,448.091,up,0
-0.13162,467.486,up,0
-0.11453,522.463,up,0
-0.09744,655.900,up,0
-0.08034,785.959,up,0
-0.06325,728.289,up,0
-0.04615,727.951,up,0
-0.02906,749.348,up,0
-0.01197,741.037,up,0
0.00513,640.485,up,0
0.02222,666.584,up,0
0.03932,939.300,up,0
0.05641,1188.903,up,0
0.07350,1273.931,up,0
0.09060,1213.254,up,0
0.10769,1035.285,up,0
0.12479,971.433,up,0
0.14188,1005.113,up,0
0.15897,979.703,up,0
0.17607,944.420,up,0
0.19316,933.853,up,0
0.21026,963.810,up,0
0.22735,1003.905,up,0
0.24444,937.083,up,0
0.26154,933.593,up,0
0.27863,1003.541,up,0
0.29573,1029.874,up,0
0.31282,966.241,up,0
0.32991,980.015,up,0
0.34701,960.762,up,0
0.36410,964.604,up,0
0.38120,967.848,up,0
0.39829,947.748,up,0
0.41538,977.524,up,0
0.43248,997.989,up,0
0.44957,985.535,up,0
0.46667,946.664,up,0
0.48376,915.330,up,0
0.50085,904.305,up,0
0.51795,902.590,up,0
0.53504,926.495,up,0
0.55214,950.635,up,0
0.56923,925.054,up,0
0.58632,1025.590,up,0
0.60000,1036.604,air,0
0.60000,958.021,air,0
0.60000,953.485,air,0
0.60000,898.084,air,0
0.60000,913.886,air,0
0.60000,893.599,air,0
0.60000,946.194,air,0
0.60000,960.688,air,0
0.60000,899.942,air,0
0.60000,914.228,air,0
0.60000,898.581,air,0
