# freq=73.45 accel_per_hz=120.0 ramp_speed=0.5000
# z_cand=0.17250 reps=1
# x=80.785 y=30.000
# air_amp=507.360 contact_amp=161.761
# note=textured-PEI-side
z,amp,tag,rep
0.32250,2.989,warm,-1
0.32250,201.642,warm,-1
0.32250,584.376,warm,-1
0.32250,681.019,warm,-1
0.32250,688.807,warm,-1
0.32250,543.405,warm,-1
0.32250,477.465,warm,-1
0.32250,446.231,warm,-1
0.32250,381.382,warm,-1
0.32250,336.717,warm,-1
0.32250,333.995,warm,-1
0.32250,433.645,warm,-1
0.32250,491.245,warm,-1
0.32250,492.352,warm,-1
0.32250,414.277,warm,-1
0.32250,449.615,warm,-1
0.32250,431.513,warm,-1
0.32250,403.211,warm,-1
0.32250,421.046,warm,-1
0.32250,423.624,warm,-1
0.32250,370.056,warm,-1
0.32250,373.057,warm,-1
0.32250,368.466,warm,-1
0.32250,358.569,warm,-1
0.32250,328.607,warm,-1
0.31572,306.261,down,0
0.29877,370.106,down,0
0.28182,481.843,down,0
0.26487,494.699,down,0
0.24792,521.504,down,0
0.23097,403.850,down,0
0.21403,422.045,down,0
0.19708,468.006,down,0
0.18013,484.049,down,0
0.16318,582.134,down,0
0.14623,555.171,down,0
0.12928,579.624,down,0
0.11233,402.451,down,0
0.09538,195.499,down,0
0.07843,453.508,down,0
0.06148,388.351,down,0
0.04453,378.834,down,0
0.02758,243.745,down,0
0.01064,141.055,down,0
-0.00631,166.488,down,0
-0.02326,180.334,down,0
-0.04021,256.665,down,0
-0.05716,163.789,down,0
-0.07411,252.841,down,0
-0.07750,223.482,contact,0
-0.07750,296.468,contact,0
-0.07750,385.473,contact,0
-0.07750,272.063,contact,0
-0.07750,288.427,contact,0
-0.07750,317.834,contact,0
-0.07750,344.092,contact,0
-0.07750,249.368,contact,0
-0.07750,266.189,contact,0
-0.07750,278.445,contact,0
-0.07750,252.650,contact,0
-0.07750,231.698,contact,0
-0.06394,327.914,up,0
-0.04699,210.701,up,0
-0.03004,156.530,up,0
-0.01309,164.248,up,0
0.00386,208.532,up,0
0.02081,76.418,up,0
0.03775,161.761,up,0
0.05470,273.661,up,0
0.07165,241.675,up,0
0.08860,120.215,up,0
0.10555,159.832,up,0
0.12250,430.248,up,0
0.13945,823.585,up,0
0.15640,989.823,up,0
0.17335,772.915,up,0
0.19030,646.587,up,0
0.20725,622.612,up,0
0.22419,653.993,up,0
0.24114,575.057,up,0
0.25809,477.422,up,0
0.27504,460.758,up,0
0.29199,612.230,up,0
0.30894,662.428,up,0
0.32250,585.688,air,0
0.32250,514.800,air,0
0.32250,444.795,air,0
0.32250,438.015,air,0
0.32250,535.370,air,0
0.32250,520.696,air,0
0.32250,491.436,air,0
0.32250,499.920,air,0
0.32250,516.206,air,0
0.32250,451.822,air,0
0.32250,411.435,air,0
0.32250,533.301,air,0
# outcome=confirmed drop=0.6812 thresh=0.2000 step_snr=3.84 via=ratio
